review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
901,holding_flyer,YES,チラシを手に持っている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,物を手で保持する動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
904,coffee_pot,YES,コーヒーを淹れる・入れておくコーヒーポット,BROWSE_WORTHY,TOOL_OBJECT,CORE,飲料用の道具・容器として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
907,blood_vessels,YES,血管が見える・強調された身体表現,BROWSE_WORTHY,BODY_SITE,CORE,身体の解剖学的要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
910,athletic_leotard,YES,運動・体操用のレオタード,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
913,sash_bow,YES,サッシュ・帯をリボン結びにした装飾,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服の装飾・付属品として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
916,highway,YES,高速道路・幹線道路の場景,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
919,bear_ear_hairband,YES,熊の耳を模したカチューシャ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,頭部アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
922,mandarin_orange_slice,YES,みかんの房・薄切り片,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
925,kujo_jolyne_(cosplay),YES,『ジョジョの奇妙な冒険』空条徐倫のコスプレ,MIXED,CLOTHING_EXPOSURE,CORE,特定キャラクターの衣装・コスプレとして探すのが自然,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
928,prolapse,YES,身体組織・臓器が本来の位置から脱出・突出するprolapseだがDanbooruタグの具体的部位を確定できない,SEMANTIC_UNRESOLVED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://www.niddk.nih.gov/health-information/digestive-diseases/anatomic-problems-lower-gi-tract/rectal-prolapse"", ""https://www.uclahealth.org/medical-services/womens-pelvic-health/conditions-treated/pelvic-organ-prolapse""]",一般語では直腸・膣・子宮など複数部位を含み得るため、Danbooru固有タグの対象部位を直接確認できずbody facetを確定できない。
931,pinching_sleeves,YES,袖の布を指でつまんでいる動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,衣服に対する手指の接触動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
934,haru_desu_yo,YES,東方Projectのリリーホワイトに結び付いた「春ですよー！」というファン定番の台詞・ミーム,MIXED,TEXT_SYMBOL,CORE,定型句・文字表現として探す入口が成立する,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,RESEARCHED,"[""https://danmaku.jp/archive/card/r067/"", ""https://touhou.fandom.com/wiki/Lily_White/Fan_Culture""]",公式関連サイトとファン文化資料でリリーホワイトの定番句であることを確認。
937,raccoon_girl,YES,アライグマの特徴を持つ女性キャラクター,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,動物的な身体特徴・人外化として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
940,worm,YES,ミミズなどの細長い虫・ワーム,BROWSE_WORTHY,LIVING,CORE,生物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
943,lounge,YES,ラウンジ・休憩用のくつろぎ空間,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・室内背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
946,donation_box,YES,寄付金・賽銭などを入れる募金箱,BROWSE_WORTHY,TOOL_OBJECT,CORE,箱・設備物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
949,shell_pasties,YES,貝殻形のニップルカバー／パスティーズ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,露出を覆う衣装・アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]","[""BREAST_NIPPLE""]",[],NO,,CHECKED,[],
952,postcard,YES,はがき・ポストカード,BROWSE_WORTHY,TOOL_OBJECT,CORE,紙の小物・物体として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
955,zeon,YES,『機動戦士ガンダム』のジオン公国・ジオン勢力を指す固有参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
958,hand_in_underwear,YES,下着の中に手を入れている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,身体・衣服への親密な接触動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTIMATE""]",[],[],NO,,CHECKED,[],
961,rope_walking,YES,綱の上を歩く・綱渡りをする姿勢と動作,BROWSE_WORTHY,POSE_POSITION,CORE,身体のバランス姿勢・位置関係として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
964,woof,YES,犬の鳴き声woofを表す擬音・文字表現,BROWSE_WORTHY,TEXT_SYMBOL,CORE,擬音・文字表現として探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
967,cheating_(competitive),YES,競技・ゲームなどで不正行為をして勝敗上の優位を得る行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,競技中の行為・動作として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
970,bag_on_lap,YES,膝・腿の上にバッグを置いている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,物体と身体の接触・配置として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
