review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1201,finger_to_eye,YES,指を目元・眼球付近へ向ける／触れる動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,目への接触動作として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1204,print_ascot,YES,柄・プリント入りのアスコットタイ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,首元の服飾品として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1207,holding_slingshot,YES,スリングショット（パチンコ）を手に持つ動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,道具を持つ・扱う動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1210,easy_chair,YES,ゆったり座れる肘掛け椅子・安楽椅子,BROWSE_WORTHY,TOOL_OBJECT,CORE,家具・日用品として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1213,sakura_five,YES,Fate/EXTRA系でBBが作った5体のAlter Ego集団「Sakura Five」,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://typemoon.fandom.com/wiki/Sakura_Five""]",Sakura FiveがBBによって作られた5体のAlter Egoの固有グループ名であることを確認。
1216,biting_another's_finger,YES,他人の指を噛む動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,人物間の噛みつき・接触動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
1219,print_cup,YES,柄・文字などが印刷されたカップ,BROWSE_WORTHY,TOOL_OBJECT,CORE,カップという小物から探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1222,multicolored_robe,YES,複数色で構成されたローブ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1225,carrot_necklace,YES,ニンジンを意匠にしたネックレス,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1228,buster_sword,YES,『FINAL FANTASY VII』の大型剣バスターソードを指す固有武器参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
