review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1651,kurumibashi_school_uniform,YES,作品固有の学校制服「Kurumibashi school uniform」,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,学校制服として衣装から探す入口が成立,,,,,,,"[""CLOTHING/UNIFORM""]",[],[],NO,,CHECKED,[],
1654,faux_3d,YES,実際の3Dではないが立体的に見せる擬似3D表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,描画・加工スタイルとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1657,fruit,YES,果物全般,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
1660,left-hand_drive,YES,運転席・ハンドルが車両左側にある左ハンドル車,BROWSE_WORTHY,TOOL_OBJECT,CORE,車両の構造特徴として探すのが自然,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
1663,silver_shoes,YES,銀色の靴,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,履物・衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1666,halberd,YES,斧刃と槍穂などを備える長柄武器ハルバード,BROWSE_WORTHY,TOOL_OBJECT,CORE,武器として探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1669,foot_blush,YES,足が赤らんでいる・頬染めのように着色された表現,BROWSE_WORTHY,BODY_SITE,CORE,足の身体表現として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1672,female_pubic_hair,YES,女性の陰毛,BROWSE_WORTHY,BODY_SITE,CORE,陰部周辺の身体特徴として探すのが自然,,,,,,,[],"[""FEMALE_GENITAL""]",[],NO,,CHECKED,[],
1675,toon_(style),YES,トゥーン調・漫画アニメ風の描画スタイル,BROWSE_WORTHY,STYLE_PROCESSING,CORE,描画スタイルとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1678,white_rose,YES,白いバラの花,BROWSE_WORTHY,LIVING,CORE,植物・花として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
1681,white_java_sparrow,YES,白色の文鳥（Java sparrow）,BROWSE_WORTHY,LIVING,CORE,鳥・生物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
1684,uproar_(holostars),YES,HOLOSTARSのユニットUPROAR!!を指す固有グループ参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1687,hijab,YES,頭髪や首元を覆うヒジャブ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身につける衣服・頭部被覆として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1690,helipad,YES,ヘリコプターの離着陸場・ヘリポート,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・施設として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1693,veil,YES,顔や頭部などを覆うベール,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身につける衣装・アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1696,lactating_into_container,YES,乳汁を容器へ搾る・出す授乳関連行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,乳房から容器へ乳汁を出す行為として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]","[""BREAST_NIPPLE""]","[""REPRO_PREGNANCY_LACTATION""]",NO,,CHECKED,[],
1699,char_b1,YES,第二次世界大戦期のフランス重戦車Char B1,BROWSE_WORTHY,TOOL_OBJECT,CORE,車両として探すのが自然,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/tank"", ""https://snl.no/Char_B1""]",Danbooruのtank wikiでchar_b1がtankをimplicateし、参考資料でもフランス重戦車Char B1と確認。
1702,burnt_food,YES,焦げた・焼き過ぎた食べ物,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物の状態として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
1705,chastity_cage_strap,YES,貞操ケージを固定するストラップ・拘束具,BROWSE_WORTHY,TOOL_OBJECT,CORE,性具・拘束用具として探すのが自然,,,,,,,[],"[""MALE_GENITAL""]","[""BDSM_RESTRAINT""]",NO,,CHECKED,[],
1708,polish_text,YES,ポーランド語で書かれた文字・文章,BROWSE_WORTHY,TEXT_SYMBOL,CORE,画像内テキストとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
1711,weaponized_instrument,YES,武器として使用・改造された楽器,BROWSE_WORTHY,TOOL_OBJECT,CORE,武器化された物体として探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1714,riding_shark,YES,サメの背に乗る行為・構図,BROWSE_WORTHY,ACTION_CONTACT,CORE,生物に乗る動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
1717,pp_tenshi_t-shirt,YES,PP天使を題材にした固有Tシャツデザイン,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,Tシャツ・衣服として探す入口が成立,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1720,strawberry_hair_ornament,YES,イチゴを意匠にした髪飾り,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,髪のアクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1723,fishnet_sleeves,YES,網目状・フィッシュネット素材の袖,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服の袖・素材として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
