review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1276,burger_costume,YES,ハンバーガーを模したコスチューム,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
1279,film_reel,YES,映画フィルムを巻くリール,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1282,serving_dome,YES,料理を覆うドーム型の蓋（クロッシュ）,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1285,yellow_jumpsuit,YES,黄色のジャンプスーツ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1288,gotterdammerung_(fate/grand_order),YES,『Fate/Grand Order』の固有名・章題Götterdämmerung,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1291,newhalf_with_male,YES,ニューハーフ／トランス女性と男性の組み合わせ,BROWSE_WORTHY,RELATION_ROLE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1294,rectangular_eyes,YES,長方形・矩形に描かれた目,BROWSE_WORTHY,HAIR_FACE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1297,toothpaste,YES,歯磨き粉,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1300,head_between_legs,YES,頭が脚と脚の間に位置する身体配置,BROWSE_WORTHY,POSE_POSITION,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1303,bracelet_girls,YES,『遊☆戯☆王ARC-V』の柊柚子・黒咲瑠璃・リン・セレナをまとめた固有グループ参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.org/index.php?id=3840771&page=post&s=view""]",Safebooruでbracelet girlsが4girlsと柊柚子・黒咲瑠璃・リン・セレナの4名に併記されることを確認。
1306,high-waist_bikini,YES,ハイウエスト型のビキニ水着,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1309,showgirl,YES,舞台・ショーで華やかな衣装を着て演じるショーガール,BROWSE_WORTHY,RELATION_ROLE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1312,white-framed_eyewear,YES,白いフレームの眼鏡・アイウェア,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1315,vertical-striped_hat,YES,縦縞柄の帽子,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1318,hands_up,YES,両手または手を上に上げたポーズ,BROWSE_WORTHY,POSE_POSITION,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1321,orange_bandana,YES,オレンジ色のバンダナ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1324,cheytac_m200,YES,CheyTac M200 Intervention狙撃銃,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1327,see-through_silhouette,YES,透ける素材越しに人物などのシルエットが見える表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1330,eyebrows_hidden_by_hair,YES,髪に隠れて眉が見えない外見,BROWSE_WORTHY,HAIR_FACE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1333,plaid_hat,YES,チェック柄の帽子,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1336,double-sided_polearm,YES,両端に刃・攻撃部を持つ長柄武器,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,CHECKED,[],
1339,weimao,YES,肩ほどまでのベールを垂らす中国伝統のつば広帽子「帷帽」,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/weimao""]",Danbooru wikiでtraditional Chinese veiled hat、通常は肩丈までのベールと定義されることを確認。
1342,licking_armpit,YES,相手の脇の下を舐める行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""ACTION_CONTACT/INTIMATE""]",[],[],NO,,CHECKED,[],
1345,tawawa_group,YES,『月曜日のたわわ』に関連する固有グループ名Tawawa Group,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1348,jervis_(kancolle)_(cosplay),YES,『艦隊これくしょん』のJervisの衣装を再現するコスプレ,MIXED,CLOTHING_EXPOSURE,CORE,衣装・外見として探す入口が成立,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
