review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
976,dome,YES,ドーム状の屋根・建築空間,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,建築・背景要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
979,old_maid,YES,トランプのババ抜き（Old Maid）をしている場面,BROWSE_WORTHY,ACTION_CONTACT,CORE,カードゲームを行う行為として探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.org/index.php?id=6557353&page=post&s=view""]",Safebooru上でplaying cardと併用され、カードゲームのOld Maidを指すことを確認。
982,fantasy_seal,YES,東方Projectの博麗霊夢のスペルカード「夢想封印（Fantasy Seal）」を指す固有技参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://tbib.org/index.php?id=1279608&page=post&s=view""]",博麗霊夢・spell card・Touhouとの直接併用を確認。
985,mosaic_background,YES,モザイク状の模様で構成された背景,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,背景の見た目として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,モザイク模様そのものから探す入口も独立して有用,,,,[],[],[],NO,,CHECKED,[],
988,save_the_queen,YES,Final Fantasyシリーズに登場する固有名の武器「Save the Queen」,MIXED,TOOL_OBJECT,CORE,剣・武器として探す入口が成立,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://finalfantasy.fandom.com/wiki/Save_the_Queen""]",シリーズ内で複数作品に登場する同名武器であり、特定一作品だけには限定しない。
991,mask_of_truth,YES,ゼルダの伝説シリーズの固有アイテム「まことのお面（Mask of Truth）」,MIXED,CLOTHING_EXPOSURE,CORE,装着する仮面・アクセサリーとして探す入口が成立,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,RESEARCHED,"[""https://safebooru.org/index.php?id=6485455&page=post&s=view""]",ゼルダ・Link・maskと直接併用される固有アイテムであることを確認。
994,no_navel,YES,へそが描かれていない身体表現,BROWSE_WORTHY,BODY_SITE,CORE,へその有無という身体部位表現として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
997,hagoita,YES,羽根突きに使う羽子板,BROWSE_WORTHY,TOOL_OBJECT,CORE,手に持つ道具・小物として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1000,soap_censor,YES,石鹸・泡などで身体の一部を隠す検閲表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,画像内の隠し方・検閲処理として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1003,wrist_bell,YES,手首に付ける鈴・ベルのアクセサリー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身につけるアクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
