review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
2101,cool_s,YES,子ども文化として広く描かれる幾何学的な「Cool S」記号,BROWSE_WORTHY,TEXT_SYMBOL,CORE,記号・図形モチーフとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,RESEARCHED,"[""https://pypi.org/project/cool-s/""]",
2104,fell_bullet_(e.g.o),YES,『Limbus Company』のE.G.O「Fell Bullet（凶弾）」,MIXED,TOOL_OBJECT,CORE,銃器を中心とする固有装備・武装として探す入口が自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://limbuscompany.wiki.gg/wiki/Der_Fluchsch%C3%BCtze""]",
2107,mold,YES,カビ・黴の発生や付着,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,環境・表面の汚れや状態として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2110,bathhouse,YES,浴場・銭湯など入浴施設,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場所・背景設定として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2113,criss-crossed_composition,YES,要素や線が交差する構図,BROWSE_WORTHY,COMPOSITION_CAMERA,CORE,画面内の配置・構図として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2116,metal_sand,YES,金属の微粒子・金属粉（砂状の金属粒子）,BROWSE_WORTHY,TOOL_OBJECT,CORE,素材・物体として探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/posts/3544003?q=magnetism"",""https://powerlisting.fandom.com/wiki/Metal_Dust_Manipulation""]",
2119,donut_hair_bun,YES,ドーナツ状・輪状にまとめたお団子髪,BROWSE_WORTHY,HAIR_FACE,CORE,髪型として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2122,groom,YES,結婚式の新郎,BROWSE_WORTHY,RELATION_ROLE,CORE,婚礼における人物役割として探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/groom?z=2""]",
2125,hoof_shoes,YES,蹄を模した靴・履物,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,履物・衣装として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
2128,single_knee_boot,YES,片脚だけに履いた膝丈ブーツ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,左右非対称の履物として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
2131,social_media_composition,YES,SNS投稿・画面を模したレイアウト構図,BROWSE_WORTHY,TEXT_SYMBOL,CORE,SNS画面風のレイアウトとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/LAYOUT""]",[],[],NO,,CHECKED,[],
2134,male_yandere,YES,男性のヤンデレ的な執着・愛情表現,BROWSE_WORTHY,RELATION_ROLE,CORE,対人関係上の役割・属性として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2137,powdered_sugar,YES,粉砂糖・粉糖,BROWSE_WORTHY,TOOL_OBJECT,CORE,食品・食材として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
2140,chibi,YES,頭身を低くデフォルメしたちびキャラ表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,描画・デフォルメ様式として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2143,white_coif,YES,白色のコイフ（頭巾・帽子）,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,頭部の衣類・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
2146,you_can_just_give_this_kind_of_thing_to_men_and_they_will_be_thrilled_(meme),YES,『葬送のフリーレン』由来の「男ってのはね、こういうの渡しておけば喜ぶんだよ」ミーム構図,MIXED,COMPOSITION_CAMERA,CORE,物を提示・手渡す定型的なミーム構図として探す入口が自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://knowyourmeme.com/memes/you-can-just-give-this-kind-of-thing-to-men-and-they-will-be-thrilled/photos""]",
2149,tie-dye,YES,絞り染め・タイダイ模様,BROWSE_WORTHY,COLOR_PATTERN_SHAPE,CORE,模様・染色パターンとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2152,sliced_meat,YES,薄切り・切り分けられた肉,BROWSE_WORTHY,TOOL_OBJECT,CORE,食品として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
2155,animal_ears,YES,動物の耳を持つ外見特徴,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人型キャラクターの動物特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2158,wooden_box,YES,木製の箱,BROWSE_WORTHY,TOOL_OBJECT,CORE,容器・物体として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
2161,cat_testicles,YES,猫の精巣・睾丸,BROWSE_WORTHY,BODY_SITE,CORE,明示的な雄性器官として探すのが自然,,,,,,,[],"[""MALE_GENITAL""]",[],NO,,CHECKED,[],
2164,top_of_moe_2015,YES,2015年の「Top of Moe」という固有イベント・企画の参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
2167,reindeer,YES,トナカイ,BROWSE_WORTHY,LIVING,CORE,動物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
2170,rabbit_tattoo,YES,ウサギを意匠にしたタトゥー,BROWSE_WORTHY,TEXT_SYMBOL,CORE,身体上の図像・シンボルとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
