review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
526,minazuki_(bankai),YES,BLEACHの卯ノ花烈の卍解「皆尽」,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
529,sweatdrop,YES,汗のしずくによる漫画的感情表現,BROWSE_WORTHY,EXPRESSION_GAZE,CORE,表情・視線の特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
532,hair_wings,YES,翼のような形にした髪,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人外的な身体特徴・変化として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
535,eyes_visible_through_hair,YES,髪越しに目が見えている状態,BROWSE_WORTHY,EXPRESSION_GAZE,CORE,表情・視線の特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
538,clear_sky,YES,雲の少ない晴れた空,BROWSE_WORTHY,LIGHT_TIME_WEATHER,CORE,時期・天候・空の状態として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
541,pulling_own_ear,YES,自分の耳を引っ張る行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,行為・接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
544,bat_mask,YES,コウモリ意匠のマスク,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
547,hair_beads,YES,髪に付けたビーズ飾り,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
550,camouflage_scarf,YES,迷彩柄のスカーフ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
553,abs_cutout,YES,腹筋部分を露出する衣服の切り抜き,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
556,pink_bonnet,YES,ピンク色のボンネット帽,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
559,hand_on_own_tail,YES,自分の尻尾に手を置く行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,行為・接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
562,tail_belt,YES,尻尾に付けるベルト状装飾,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
565,multicolored_hairband,YES,複数色のヘアバンド,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
568,choice_scarf,YES,ポケモンの道具「こだわりスカーフ」,MIXED,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
571,unsheathing,YES,武器を鞘から抜く動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,行為・接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
574,condiment_packet,YES,調味料の小袋,BROWSE_WORTHY,TOOL_OBJECT,CORE,道具・物体として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
577,rupee_(zelda),YES,ゼルダの伝説の通貨ルピー,BROWSE_WORTHY,TOOL_OBJECT,CORE,道具・物体として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
580,lace_bridal_gauntlets,YES,レース製のブライダルガントレット,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服・装身具として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
583,panda_tail,YES,パンダのような尻尾,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人外的な身体特徴・変化として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
586,hip_attack,YES,腰・尻をぶつける攻撃動作,BROWSE_WORTHY,POSE_POSITION,CORE,姿勢・身体配置として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
