review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
2026,flower_pot,YES,植木鉢・花鉢,BROWSE_WORTHY,TOOL_OBJECT,CORE,容器・日用品として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
2029,ice_cream_scoop_(utensil),YES,アイスクリームをすくうスクープ器具,BROWSE_WORTHY,TOOL_OBJECT,CORE,調理・食事用具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
2032,cliff,YES,崖・断崖,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,地形・背景として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2035,shared_bathing,YES,複数人が同じ浴槽・浴場で一緒に入浴する行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,人物間の共同行為として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
2038,candy_stick,YES,棒状のキャンディー・菓子,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
2041,yellow_slippers,YES,黄色のスリッパ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,履物として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
2044,vertical-striped_leggings,YES,縦縞柄のレギンス,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
2047,gingham_bikini,YES,ギンガムチェック柄のビキニ水着,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,水着・衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
2050,onion_dome,YES,玉ねぎ形の曲面を持つオニオンドーム建築,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,建築・背景要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
2053,goldfish,YES,金魚,BROWSE_WORTHY,LIVING,CORE,魚・生物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
