review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1051,pancake_stack,YES,積み重ねたパンケーキ,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
1054,portable_stove,YES,携帯用の小型コンロ・ストーブ,BROWSE_WORTHY,TOOL_OBJECT,CORE,調理・加熱用の道具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1057,regional_and_normal,YES,ポケモンの通常の姿とリージョンフォームを同じ絵に並べた表現,BROWSE_WORTHY,LIVING,CORE,ポケモンなどの生物キャラクターの形態比較として探すのが自然,NONHUMAN_TRANSFORM,SUPPORTING,通常形と地域変種という形態差から探す入口も独立して有用,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,RESEARCHED,"[""https://safebooru.org/index.php?id=5656814&page=post&s=view""]",通常ライチュウとアローラライチュウの同時描写にregional and normalが付くことを確認。
1060,orange_pajamas,YES,オレンジ色のパジャマ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,寝間着・衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1063,tamaranean,YES,DC『Teen Titans』などに登場する惑星タマラン出身種族Tamaraneanの固有種族参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://teentitans.fandom.com/wiki/Blackfire""]",BlackfireのSpeciesがTamaraneanと明記される資料で固有種族名を確認。
1066,dotted_eighth_note,YES,付点8分音符の記号,BROWSE_WORTHY,TEXT_SYMBOL,CORE,音楽記号・シンボルとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1069,faceswap,YES,人物同士の顔を入れ替えた画像加工表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,画像編集・加工手法として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1072,bound_calves,YES,ふくらはぎ・下腿を縛られた状態,BROWSE_WORTHY,POSE_POSITION,CORE,脚が拘束された身体配置として探すのが自然,,,,,,,[],[],"[""BDSM_RESTRAINT""]",NO,,CHECKED,[],
1075,striped_neckerchief,YES,縞模様のネッカチーフ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,首元の衣服・アクセサリーとして探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,縞模様そのものから探す入口も独立して有用,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1078,make_america_great_again,YES,「Make America Great Again」というスローガン文字・標語,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字列・スローガンとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
1081,curse,YES,呪い・呪詛がかけられている／作用している表現,BROWSE_WORTHY,,,,,,,,,,[],[],[],YES,超自然的な呪いという概念に対応する専用top routeがない,CHECKED,[],
