review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1351,gae_dearg_(fate),YES,『Fate』シリーズの槍Gáe Deargを指す固有武器参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1354,human-drawn_vehicle,YES,人が引いて移動させる車両・乗り物,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
1357,rhine_lab_logo,YES,『アークナイツ』の組織Rhine Labのロゴ・記章,BROWSE_WORTHY,TEXT_SYMBOL,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1360,ammonite,YES,アンモナイト（絶滅した頭足類）,BROWSE_WORTHY,LIVING,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
1363,pig_nose,YES,豚のような鼻・豚鼻の外見,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1366,orange_tabard,YES,オレンジ色のタバード,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1369,purple_petals,YES,紫色の花びら,BROWSE_WORTHY,LIVING,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
1372,cat_cutout,YES,猫の形をした切り抜き・カットアウト,BROWSE_WORTHY,TEXT_SYMBOL,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1375,two-tone_bra,YES,2色構成のブラジャー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]","[""BREAST_NIPPLE""]",[],NO,,CHECKED,[],
1378,recruiters_(disney),YES,Disney作品・企画におけるRecruitersという固有集団参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1381,starry_hair,YES,星空・星のような模様や輝きを持つ髪,BROWSE_WORTHY,HAIR_FACE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1384,pure_nail_(hollow_knight),YES,『Hollow Knight』の最終強化武器Pure Nail,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://hollowknight.wiki/w/Nail""]",Hollow Knight WikiでPure NailがHallownestのultimate weaponで、Nailの最終強化段階と確認。
1387,yakumo_yukari_(cosplay),YES,『東方Project』の八雲紫の衣装を再現するコスプレ,MIXED,CLOTHING_EXPOSURE,CORE,衣装として探す入口が成立,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
1390,utility_belt,YES,道具類を装着・携行するユーティリティベルト,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1393,buttjob_over_clothes,YES,衣服越しに臀部で陰茎を刺激する性行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""ACTION_CONTACT/INTIMATE""]","[""MALE_GENITAL"", ""BUTTOCK_ANAL""]",[],NO,,CHECKED,[],
1396,green_choker,YES,緑色のチョーカー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1399,grief_seed,YES,『魔法少女まどか☆マギカ』のGrief Seedを指す固有アイテム参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1402,closed_umbrella,YES,閉じた状態の傘,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1405,skull_hair_ornament,YES,髑髏を意匠にした髪飾り,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1408,pinwheel,YES,風車・かざぐるま,BROWSE_WORTHY,TOOL_OBJECT,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1411,drawn_crown,YES,絵・記号として描かれた王冠,BROWSE_WORTHY,TEXT_SYMBOL,CORE,主要な視覚カテゴリとして探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
