review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1426,crescent_tattoo,YES,三日月を意匠にしたタトゥー,BROWSE_WORTHY,TEXT_SYMBOL,CORE,身体上の記号・意匠として探すのが自然,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
1429,year_1_&_year_2_(squid_game)_(meme),YES,『イカゲーム』を題材にしたYear 1 & Year 2という固有ミーム参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1432,polka_dot_hoodie,YES,水玉模様のフーディー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1435,smile_lines,YES,笑顔の際に口元などへ現れる笑い皺・線,BROWSE_WORTHY,HAIR_FACE,CORE,顔の外見特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1438,moon_behind_head,YES,人物の頭の背後に月が位置する構図,BROWSE_WORTHY,COMPOSITION_CAMERA,CORE,頭と月の画面上の配置関係として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1441,cargo_pallet,YES,貨物を載せて運搬するパレット,BROWSE_WORTHY,TOOL_OBJECT,CORE,物流用の物体として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1444,chima_(clothes),YES,韓服で着用する韓国伝統のスカート「チマ」,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,伝統衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Chima_(clothing)""]",chimaがhanbokで着用される伝統的な韓国のスカートであることを確認。
1447,scar_on_leg,YES,脚にある傷跡・瘢痕,BROWSE_WORTHY,BODY_SITE,CORE,脚の身体特徴として探すのが自然,,,,,,,[],[],"[""INJURY_R18G""]",NO,,CHECKED,[],
1450,okinawa_prefecture,YES,日本の沖縄県を指す地名参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1453,kimi_to_boku_no_mirai,YES,「キミとボクのミライ」という固有作品・楽曲名参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1456,bandaid_on_nose,YES,鼻に絆創膏を貼った外見,BROWSE_WORTHY,HAIR_FACE,CORE,鼻・顔の外見特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1459,hook_office_(identity)_(project_moon),YES,Project Moon作品のHook Office Identityを指す固有参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1462,extra_pussies,YES,通常より追加された複数の女性器を持つ非人間的身体改変,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,通常人体からの追加器官として探すのが自然,,,,,,,[],"[""FEMALE_GENITAL""]",[],NO,,CHECKED,[],
1465,orange_bridal_gauntlets,YES,オレンジ色のブライダルガントレット,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣装・手袋類として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1468,tokyo-3_middle_school_uniform,YES,『新世紀エヴァンゲリオン』の第3新東京市立第壱中学校の制服,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,作品固有の学校制服として探す入口が成立,,,,,,,"[""CLOTHING/UNIFORM""]",[],[],NO,,CHECKED,[],
1471,bucket,YES,バケツ,BROWSE_WORTHY,TOOL_OBJECT,CORE,日用品・容器として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1474,white_robe,YES,白いローブ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1477,sunroof,YES,自動車などの屋根に設けられたサンルーフ,BROWSE_WORTHY,TOOL_OBJECT,CORE,車両設備として探すのが自然,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
1480,micro_panties,YES,極端に小さく覆う面積の少ないパンティー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,下着・露出状態として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
1483,purple_assault_visor,YES,Purple Assault Visorという作品固有の装備・外見参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
1486,embryo,YES,発生初期段階の胚・胎芽,BROWSE_WORTHY,LIVING,CORE,生物の発生段階として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],"[""REPRO_PREGNANCY_LACTATION""]",NO,,CHECKED,[],
1489,banana,YES,バナナ,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
1492,broken_moon,YES,欠けたり割れたり破壊された月の表現,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,空・背景中の月の状態として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1495,striped_wristband,YES,縞模様のリストバンド,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身につけるアクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1498,frutiger_metro,YES,2000年代のベクター系グラフィックに由来するFrutiger Metroデザイン美学,BROWSE_WORTHY,STYLE_PROCESSING,CORE,視覚スタイルとして探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Frutiger_Aero""]",Frutiger MetroがFrutiger Aeroと後続のミニマルUIの特徴を共有する移行的なデザインスタイルとして記述されることを確認。
