cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-000706,t-head_trainer_(umamusume),Character,4017,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-001100,non-human_admiral_(kancolle),Character,2838,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-001418,justice_task_force_member_(blue_archive),Character,2291,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-001651,nugget_(project_moon),Character,1990,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-001667,bloop_(gawr_gura),Character,1971,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-001883,employee_(project_moon),Character,1786,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002045,kama_(young)_(fate),Character,1656,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002062,soul_(utdr),Character,1647,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002101,tokiko_(touhou),Character,1613,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002117,merlin_(fate/prototype),Character,1596,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002139,artoria_pendragon_(swimsuit_ruler)_(first_ascension)_(fate),Character,1586,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002222,green_(pokemon),Character,1523,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002235,enemy_aircraft_(kancolle),Character,1516,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002236,firefly_(spring_missive)_(honkai:_star_rail),Character,1516,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002293,tailless_(zenless_zone_zero),Character,1473,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002312,clumsy_nun_(diva),Character,1458,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002314,red_soul_(utdr),Character,1457,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002379,kama_(teenager)_(fate),Character,1423,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002385,wei_wuxian_(yiling_laozu),Character,1420,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002438,evanescia_(honkai:_star_rail),Character,1389,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
cycle-0001,3,449ee7316f6996bcfcdd6a24663db83e3acf5f76b182c7f40104d55d395e79a0,I70-002455,lucia_(pgr),Character,1381,REVIEWED_UNRESOLVED,INSUFFICIENT_HIGH_CONFIDENCE_OFFICIAL_EVIDENCE,,Lane 3 completed safety-first: assigned row was deliberately left unresolved because sufficiently strong official or first-party evidence was not established.
