canonical,old_display_ja,new_display_ja,reason
sleeve_bow,袖・リボン,袖のリボン,BROKEN_COMPOSITION
sleeve_zipper,タグ「sleeve zipper」,袖のファスナー,RAW_ENGLISH_WRAPPER
slingshot_swimsuit,マンキニ,スリングショット水着,SEMANTIC_NARROWING_ERROR
slingshot_swimsuit_pull,slingshot・水着・引っ張る,スリングショット水着を引っ張る,MIXED_ENGLISH_DEBRIS
small_chastity_cage,small・貞操帯・檻,小型の貞操ケージ,MIXED_ENGLISH_DEBRIS
small_sweatdrop,タグ「small sweatdrop」,小さな汗マーク,RAW_ENGLISH_WRAPPER
small_testicles,小美玉,小さい睾丸,BROKEN_TRANSLATION
smelling_ass,臭いのあるお尻,尻の匂いを嗅ぐ,SEMANTIC_ROLE_ERROR
smokestack_hair_ornament,スモークスタックの髪の飾り,煙突の髪飾り,LITERAL_TRANSLATION_ERROR
smug,どや乳,得意げな表情,SEMANTIC_ERROR
socks_over_thighhighs,太い靴の上に靴下,サイハイソックスの上に靴下,POLYSEMY_ERROR
spade_hair_ornament,スペードヘアオーナメント,スペードの髪飾り,RAW_LOANWORD_CLARIFICATION
spade_pasties,スペード・pasties,スペード型ニプレス,MIXED_ENGLISH_DEBRIS
spade_pendant,スペード・pendant,スペード型ペンダント,MIXED_ENGLISH_DEBRIS
sparse_pubic_hair,ロリ陰毛,まばらな陰毛,SEMANTIC_ADDITION_ERROR
spiked_collar,スパイクされた首輪,トゲ付き首輪,LITERAL_TRANSLATION_ERROR
spiked_halo,コンパスローズハロー,トゲ付き光輪,SEMANTIC_ERROR
spiked_tail,スパイクされた尾,トゲ付きの尾,LITERAL_TRANSLATION_ERROR
spiked_thigh_strap,タグ「spiked thigh strap」,トゲ付き太ももストラップ,RAW_ENGLISH_WRAPPER
spilled_drink,こぼれた・飲み物,こぼれた飲み物,BROKEN_COMPOSITION
split,劈叉,開脚,NON_JAPANESE_RESIDUE
split_mouth,口を裂く,裂けた口,SEMANTIC_ROLE_ERROR
split_ponytail,分叉馬尾,二股ポニーテール,NON_JAPANESE_RESIDUE
spoken_anger_vein,話された怒りの静脈,吹き出し内の怒りマーク,POLYSEMY_ERROR
spoken_blush,話しかけられた赤面,吹き出し内の赤面表現,POLYSEMY_ERROR
