canonical,old_display_ja,new_display_ja,reason
group_masturbation,タグ「group masturbation」,集団自慰,RAW_ENGLISH_WRAPPER
group_pose,group・ポーズ,グループポーズ,MIXED_ENGLISH_DEBRIS
growing_out_of_body,growing・out・of・身体,身体から生える,MIXED_ENGLISH_DEBRIS
growling,うなり声,唸る,SEMANTIC_ERROR
gryphon_(one_piece),タグ「gryphon (one piece)」,グリフォン（ONE PIECE）,RAW_ENGLISH_WRAPPER
guided_crotch_grab,ガイド付き股のグラブ,誘導された股間掴み,AWKWARD_MACHINE_TRANSLATION
guided_fingering,guided fingの指輪,誘導された手マン,SEMANTIC_ERROR
guided_footjob,タグ「guided footjob」,誘導された足コキ,RAW_ENGLISH_WRAPPER
guided_hand_on_cheek,guided・手の上のcheek,誘導された手を頬に当てる,MIXED_ENGLISH_DEBRIS
guided_handjob,タグ「guided handjob」,誘導された手コキ,RAW_ENGLISH_WRAPPER
guided_pectoral_grab,タグ「guided pectoral grab」,誘導された胸筋掴み,RAW_ENGLISH_WRAPPER
guilty_kiss_(love_live!),有罪のキス（Love Live！）,Guilty Kiss（ラブライブ！）,SEMANTIC_ERROR
guitar_stand,タグ「guitar stand」,ギタースタンド,RAW_ENGLISH_WRAPPER
gull-wing_doors,gull・翼・doors,ガルウィングドア,MIXED_ENGLISH_DEBRIS
gulping,タグ「gulping」,ごくごく飲む,RAW_ENGLISH_WRAPPER
gun_between_breasts,gunの間の胸,胸の間の銃,SEMANTIC_RELATION_ERROR
gun_between_thighs,gunの間のthighs,太ももの間の銃,MIXED_ENGLISH_DEBRIS
gun_in_another's_mouth,gunの中の他人のmouth,他人の口に銃,MIXED_ENGLISH_DEBRIS
gun_in_own_mouth,gunの中のown・mouth,自分の口に銃,MIXED_ENGLISH_DEBRIS
gun_sling,枪帯,ガンスリング,NON_JAPANESE_RESIDUE
gun_to_another's_head,gun・への他人の頭,他人の頭に銃,MIXED_ENGLISH_DEBRIS
gundam_age-1_titus_(cosplay),gundam age-1 titus (cosplay),ガンダムAGE-1 タイタス（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
gunjou_gakuen_school_uniform,gunjou gakuenの学校制服,群青学園の制服,MIXED_ENGLISH_DEBRIS
gunship,タグ「gunship」,ガンシップ,RAW_ENGLISH_WRAPPER
guts_(berserk)_(cosplay),ガッツ（バーセルク）（コスプレ）,ガッツ（ベルセルク）（コスプレ）,SEMANTIC_ERROR
guy_tired_after_sex_(meme),guy tired after sex (meme),性交後に疲れた男性（ミーム）,CANONICAL_FALLBACK_TRANSLATABLE
gym_equipment,タグ「gym equipment」,ジム器具,RAW_ENGLISH_WRAPPER
gymnastics,たいいく,体操,SEMANTIC_ERROR
