canonical,old_display_ja,new_display_ja,reason
hayabusa_(spacecraft),タグ「hayabusa (spacecraft)」,はやぶさ（宇宙機）,RAW_ENGLISH_WRAPPER
haystack,ヘイスタック,干し草の山,SEMANTIC_ERROR
head-mounted_display_lift,頭・mounted・display・lift,ヘッドマウントディスプレイを持ち上げる,MIXED_ENGLISH_DEBRIS
head_and_hip_pose,頭・and・腰・ポーズ,頭と腰のポーズ,MIXED_ENGLISH_DEBRIS
head_between_legs,頭・間・脚,脚の間に頭,AWKWARD_MACHINE_TRANSLATION
head_between_pecs,PECの間に向かいます,胸筋の間に頭,SEMANTIC_ERROR
head_between_thighs,頭・間・太もも,太ももの間に頭,AWKWARD_MACHINE_TRANSLATION
head_blush,頭・赤み,頭の赤み,AWKWARD_MACHINE_TRANSLATION
head_chain,頭链,頭のチェーン,NON_JAPANESE_RESIDUE
head_hug,頭の抱擁,頭を抱きしめる,SEMANTIC_ERROR
head_on_another's_back,頭の上の他人の背中,他人の背中に頭,SEMANTIC_RELATION_ERROR
head_on_another's_stomach,他の人のお腹に向かいます,他人の腹部に頭,SEMANTIC_ERROR
head_on_arm,腕に向かいます,腕に頭,SEMANTIC_ERROR
head_on_back,後ろに向かいます,背中に頭,SEMANTIC_ERROR
head_on_chest,胸に向かいます,胸に頭,SEMANTIC_ERROR
head_on_ground,頭の上のground,地面に頭,SEMANTIC_RELATION_ERROR
head_on_hands,頭の上の両手,両手の上に頭,SEMANTIC_RELATION_ERROR
head_on_head,頭の真っ向から,頭同士を合わせる,SEMANTIC_ERROR
head_on_knee,膝に向かいます,膝に頭,SEMANTIC_ERROR
head_on_knees,膝の上に向かいます,膝の上に頭,SEMANTIC_ERROR
head_on_own_shoulder,頭の上のown・肩,自分の肩に頭,MIXED_ENGLISH_DEBRIS
head_on_table,テーブルに向かいます,テーブルに頭,SEMANTIC_ERROR
head_ornament,頭・飾り,頭の飾り,AWKWARD_MACHINE_TRANSLATION
head_spikes,頭・spikes,頭のトゲ,MIXED_ENGLISH_DEBRIS
head_under_another's_clothes,頭の下の他人の服,他人の服の下に頭,SEMANTIC_RELATION_ERROR
head_wreath_removed,ヘッドリースが削除されました,花冠を外した,SEMANTIC_ERROR
headband_over_one_eye,ヘアバンドの上の1つの目,片目を覆うヘッドバンド,SEMANTIC_RELATION_ERROR
headhunting_permit_(arknights),ヘッドハンティング許可（Arknights）,スカウト券（アークナイツ）,SEMANTIC_ERROR
headlight_beam,タグ「headlight beam」,ヘッドライトの光,RAW_ENGLISH_WRAPPER
headpatting_viewer,着信ヘッドパット,視点側の頭を撫でる,SEMANTIC_ERROR
headphones_over_headwear,ヘッドウェアのヘッドフォン,頭飾りの上のヘッドフォン,SEMANTIC_RELATION_ERROR
headphones_removed,ヘッドフォンが削除されました,ヘッドフォンを外した,SEMANTIC_ERROR
headwear_pull,headwear・引っ張る,頭飾りを引っ張る,MIXED_ENGLISH_DEBRIS
headwear_switch,ヘッドウェアスイッチ,頭飾りの切り替え,AWKWARD_MACHINE_TRANSLATION
headwear_through_crown,headwear・越しのcrown,王冠を突き抜ける頭飾り,SEMANTIC_RELATION_ERROR
headwear_writing,帽子の執筆,頭飾りに書かれた文字,SEMANTIC_ERROR
healing_animal,癒しの動物,動物を治療する,SEMANTIC_ERROR
heart's_egg_(shugo_chara!),こころ,こころのたまご（しゅごキャラ！）,SEMANTIC_UNDERSPECIFICATION
heart-shaped_bandaid,ハート・shaped・絆創膏,ハート型の絆創膏,MIXED_ENGLISH_DEBRIS
heart-shaped_blush_stickers,ハート・shaped・赤み・stickers,ハート型の赤面ステッカー,MIXED_ENGLISH_DEBRIS
heart-shaped_bonnet,ハート・shaped・bonnet,ハート型のボンネット,MIXED_ENGLISH_DEBRIS
heart-shaped_charm,ハート・shaped・charm,ハート型のチャーム,MIXED_ENGLISH_DEBRIS
heart-shaped_cookie,ハート・shaped・cookie,ハート型のクッキー,MIXED_ENGLISH_DEBRIS
heart-shaped_innertube,ハート・shaped・innertube,ハート型の浮き輪,MIXED_ENGLISH_DEBRIS
heart-shaped_mirror,ハート・shaped・mirror,ハート型の鏡,MIXED_ENGLISH_DEBRIS
heart-shaped_speech_bubble,ハート・shaped・speech・bubble,ハート型の吹き出し,MIXED_ENGLISH_DEBRIS
heart_ahoge_duo,ハートアホージュデュオ,2人のハート型アホ毛,SEMANTIC_ERROR
heart_antenna_hair,ハートアンテナの髪,ハート型の触角髪,AWKWARD_MACHINE_TRANSLATION
