canonical,old_display_ja,new_display_ja,reason
repeating_crossbow,タグ「repeating crossbow」,連弩,RAW_ENGLISH_WRAPPER
republic_of_china_flag,中华民国国旗,中華民国国旗,NON_JAPANESE_RESIDUE
republic_of_china_school_uniform,republic of chinaの学校制服,中華民国の学校制服,MIXED_ENGLISH_DEBRIS
requesting_internal_cumshot,请求内射,中出しを求める,NON_JAPANESE_RESIDUE
requiem_(gun),タグ「requiem (gun)」,レクイエム（銃）,RAW_ENGLISH_WRAPPER
resistance_costume_(amphibia),タグ「resistance costume (amphibia)」,レジスタンス衣装（アンフィビア）,RAW_ENGLISH_WRAPPER
respirator,人工呼吸器,呼吸用マスク,SEMANTIC_AMBIGUITY
rest_in_peace_(phrase),安心して休む（フレーズ）,安らかに眠れ（フレーズ）,SEMANTIC_ERROR
restaurant,カフェ,レストラン,SEMANTIC_NARROWING
retaining_wall,保持壁,擁壁,SEMANTIC_ERROR
reunion_logo_(arknights),再会ロゴ（arknights）,レユニオンのロゴ（アークナイツ）,SEMANTIC_ERROR
reveal,タグ「reveal」,公開,RAW_ENGLISH_WRAPPER
revealing_tanlines,Tanlinesを明らかにします,日焼け跡を見せる,MIXED_ENGLISH_DEBRIS
reverse_amazon_position,逆のamazon・position,逆アマゾン体位,MIXED_ENGLISH_DEBRIS
reverse_leg_lock,逆のleg・lock,逆レッグロック,MIXED_ENGLISH_DEBRIS
reverse_penetration,逆のpenetration,逆挿入,MIXED_ENGLISH_DEBRIS
reverse_spitroast,逆のspitroast,逆スピットロースト,MIXED_ENGLISH_DEBRIS
revy_(black_lagoon)_(cosplay),Revy（ブラックラグーン）（コスプレ）,レヴィ（BLACK LAGOON）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
rewind_(nikke),タグ「rewind (nikke)」,REWIND（NIKKE）,RAW_ENGLISH_WRAPPER
rewind_button,rewind・ボタン,巻き戻しボタン,MIXED_ENGLISH_DEBRIS
reze_(chainsaw_man)_(cosplay),reze (chainsaw man) (cosplay),レゼ（チェンソーマン）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
rhine_lab_(arknights),莱茵生命,ライン生命（アークナイツ）,NON_JAPANESE_RESIDUE
rhine_lab_family_(arknights),タグ「rhine lab family (arknights)」,ライン生命ファミリー（アークナイツ）,RAW_ENGLISH_WRAPPER
rhine_lab_logo,莱因生命,ライン生命のロゴ,NON_JAPANESE_RESIDUE
rhinoceros_tail,rhinoceros・尻尾,サイの尻尾,MIXED_ENGLISH_DEBRIS
rhodes_island_uniform,罗德島制服,ロドス・アイランドの制服,NON_JAPANESE_RESIDUE
rhythm_game,タグ「rhythm game」,リズムゲーム,RAW_ENGLISH_WRAPPER
ribbed_bandeau,タグ「ribbed bandeau」,リブ編みのバンドゥ,RAW_ENGLISH_WRAPPER
ribbed_bikini,ribbed・ビキニ,リブ編みのビキニ,MIXED_ENGLISH_DEBRIS
ribbed_camisole,タグ「ribbed camisole」,リブ編みのキャミソール,RAW_ENGLISH_WRAPPER
ribbed_collar,ribbed・襟,リブ編みの襟,MIXED_ENGLISH_DEBRIS
ribbed_dress,毛衣裙,リブ編みのドレス,NON_JAPANESE_RESIDUE
ribbed_leg_warmers,ribbed legのウォーマー,リブ編みのレッグウォーマー,MIXED_ENGLISH_DEBRIS
ribbed_panties,リブ生地,リブ編みのパンティー,SEMANTIC_UNDERSPECIFICATION
ribbed_pants,ribbed・パンツ,リブ編みのズボン,MIXED_ENGLISH_DEBRIS
ribbed_pantyhose,ribbedのパンスト,リブ編みのパンスト,MIXED_ENGLISH_DEBRIS
ribbed_shirt,棱纹衫,リブ編みのシャツ,NON_JAPANESE_RESIDUE
ribbed_shorts,タグ「ribbed shorts」,リブ編みのショートパンツ,RAW_ENGLISH_WRAPPER
ribbed_skirt,ribbed・スカート,リブ編みのスカート,MIXED_ENGLISH_DEBRIS
ribbed_vest,タグ「ribbed vest」,リブ編みのベスト,RAW_ENGLISH_WRAPPER
ribbon-trimmed_babydoll,ribbon・整えた・babydoll,リボン縁取りのベビードール,MIXED_ENGLISH_DEBRIS
ribbon-trimmed_bow,リボントリミングされた弓,リボン縁取りのリボン,SEMANTIC_AMBIGUITY
