canonical,old_display_ja,new_display_ja,reason
holding_pocky,ポッキーを保持します,ポッキーを持つ,AWKWARD_MACHINE_TRANSLATION
holding_pointer,ポインターを保持します,ポインターを持つ,AWKWARD_MACHINE_TRANSLATION
holding_pokedex,Pokedexを保持します,ポケモン図鑑を持つ,MIXED_ENGLISH_DEBRIS
holding_pokemon,ポケモンを保持します,ポケモンを持つ,AWKWARD_MACHINE_TRANSLATION
holding_polearm,手握長柄武器,長柄武器を持つ,NON_JAPANESE_RESIDUE
holding_polearm_behind_back,後ろの極地,背中の後ろに長柄武器を持つ,SEMANTIC_ERROR
holding_popsicle,を持つ・popsicle,アイスキャンディーを持つ,MIXED_ENGLISH_DEBRIS
holding_portrait,を持つ・portrait,肖像画を持つ,MIXED_ENGLISH_DEBRIS
holding_potion,を持つ・potion,ポーションを持つ,MIXED_ENGLISH_DEBRIS
holding_pouch,を持つ・pouch,ポーチを持つ,MIXED_ENGLISH_DEBRIS
holding_power_drill,を持つ・power・drill,電動ドリルを持つ,MIXED_ENGLISH_DEBRIS
holding_prayer_beads,を持つ・prayer・beads,数珠を持つ,MIXED_ENGLISH_DEBRIS
holding_pumpkin,カボチャを持っています,カボチャを持つ,AWKWARD_MACHINE_TRANSLATION
holding_puzzle_piece,を持つ・puzzle・piece,パズルのピースを持つ,MIXED_ENGLISH_DEBRIS
holding_quill,クイルを保持します,羽ペンを持つ,AWKWARD_MACHINE_TRANSLATION
holding_rabbit,バニーを保持します,ウサギを持つ,SEMANTIC_ERROR
holding_racket,ラケットを保持します,ラケットを持つ,AWKWARD_MACHINE_TRANSLATION
holding_radio,を持つ・radio,ラジオを持つ,MIXED_ENGLISH_DEBRIS
holding_rag,を持つ・rag,ぼろ布を持つ,MIXED_ENGLISH_DEBRIS
holding_rake,を持つ・rake,熊手を持つ,MIXED_ENGLISH_DEBRIS
holding_rattle,ガラガラを保持します,ガラガラを持つ,AWKWARD_MACHINE_TRANSLATION
holding_razor,を持つ・razor,カミソリを持つ,MIXED_ENGLISH_DEBRIS
holding_razor_blade,を持つ・razor・blade,カミソリの刃を持つ,MIXED_ENGLISH_DEBRIS
holding_record,を持つ・record,レコードを持つ,MIXED_ENGLISH_DEBRIS
holding_relay_baton,拿着接力棒,リレーバトンを持つ,NON_JAPANESE_RESIDUE
holding_ribbon,持つ・リボン,リボンを持つ,AWKWARD_MACHINE_TRANSLATION
holding_ribbon_baton,を持つ・ribbon・baton,新体操のリボンを持つ,MIXED_ENGLISH_DEBRIS
holding_road_sign,を持つ・road・sign,道路標識を持つ,MIXED_ENGLISH_DEBRIS
holding_rock,岩を持っています,岩を持つ,AWKWARD_MACHINE_TRANSLATION
