canonical,old_display_ja,new_display_ja,reason
striped_bandana,ストライプ柄のbandana,縞模様のバンダナ,MIXED_ENGLISH_DEBRIS
striped_hakama,ストライプ柄のhakama,縞模様の袴,MIXED_ENGLISH_DEBRIS
striped_haori,ストライプ柄のhaori,縞模様の羽織,MIXED_ENGLISH_DEBRIS
striped_innertube,ストライプインターブ,縞模様の浮き輪,TRANSLITERATION_ERROR
striped_jumpsuit,ストライプ柄のjumpsuit,縞模様のジャンプスーツ,MIXED_ENGLISH_DEBRIS
striped_leg_warmers,striped legのウォーマー,縞模様のレッグウォーマー,MIXED_ENGLISH_DEBRIS
striped_male_swimwear,ストライプ柄のmale・swimwear,縞模様の男性用水着,MIXED_ENGLISH_DEBRIS
striped_male_underwear,ストライプ柄のmale・underwear,縞模様の男性用下着,MIXED_ENGLISH_DEBRIS
striped_overalls,ストライプ柄のoveralls,縞模様のオーバーオール,MIXED_ENGLISH_DEBRIS
striped_sash,ストライプサッシ,縞模様のサッシュ,SEMANTIC_AMBIGUITY
striped_shawl,ストライプ柄のshawl,縞模様のショール,MIXED_ENGLISH_DEBRIS
striped_sports_bra,ストライプ柄のsports・ブラ,縞模様のスポーツブラ,MIXED_ENGLISH_DEBRIS
striped_wrist_cuffs,縞模様の手首の袖口,縞模様のリストカフ,SEMANTIC_ERROR
stroking_beard,摸胡子,ひげを撫でる,NON_JAPANESE_RESIDUE
stronghold_protocol_(arknights),卫戍协议,ストロングホールド・プロトコル（アークナイツ）,NON_JAPANESE_RESIDUE
struggling,挣扎,もがく,NON_JAPANESE_RESIDUE
stubbing_toe,タグ「stubbing toe」,足の指をぶつける,RAW_ENGLISH_WRAPPER
stuck_in_a_box,挤在盒子里,箱にはまる,NON_JAPANESE_RESIDUE
studded_armor,studdedの鎧,スタッズ付きの鎧,MIXED_ENGLISH_DEBRIS
studded_hairband,studded・ヘアバンド,スタッズ付きヘアバンド,MIXED_ENGLISH_DEBRIS
studded_jacket,スタッズされたジャケット,スタッズ付きジャケット,SEMANTIC_ERROR
studded_thigh_strap,タグ「studded thigh strap」,スタッズ付き太ももストラップ,RAW_ENGLISH_WRAPPER
study_distraction,タグ「study distraction」,勉強の邪魔,RAW_ENGLISH_WRAPPER
stuffed_avocado,ぬいぐるみのavocado,アボカドのぬいぐるみ,MIXED_ENGLISH_DEBRIS
stuffed_bat,ぬいぐるみのbat,コウモリのぬいぐるみ,SEMANTIC_AMBIGUITY
stuffed_chicken,ぬいぐるみ,鶏のぬいぐるみ,SEMANTIC_UNDERSPECIFICATION
stuffed_cow,ぬいぐるみ,牛のぬいぐるみ,SEMANTIC_UNDERSPECIFICATION
stuffed_crab,ぬいぐるみのcrab,カニのぬいぐるみ,MIXED_ENGLISH_DEBRIS
stuffed_crocodile,ぬいぐるみ,ワニのぬいぐるみ,SEMANTIC_UNDERSPECIFICATION
stuffed_deer,ぬいぐるみのdeer,鹿のぬいぐるみ,MIXED_ENGLISH_DEBRIS
