canonical,old_display_ja,new_display_ja,reason
frilled_babydoll,babydollフリル,フリル付きベビードール,MIXED_ENGLISH_DEBRIS
frilled_bag,フリル付きのbag,フリル付きバッグ,MIXED_ENGLISH_DEBRIS
frilled_bandeau,フリル付きのbandeau,フリル付きバンドゥ,MIXED_ENGLISH_DEBRIS
frilled_bloomers,フリル付きのbloomers,フリル付きブルマー,MIXED_ENGLISH_DEBRIS
frilled_bodysuit,フリル付きのbodysuit,フリル付きボディスーツ,MIXED_ENGLISH_DEBRIS
frilled_bonnet,フリル付きのbonnet,フリル付きボンネット,MIXED_ENGLISH_DEBRIS
frilled_bustier,フリル付きのbustier,フリル付きビスチェ,MIXED_ENGLISH_DEBRIS
frilled_capelet,フリルcapelet,フリル付きケープレット,MIXED_ENGLISH_DEBRIS
frilled_cardigan,フリル付きのcardigan,フリル付きカーディガン,MIXED_ENGLISH_DEBRIS
frilled_chemise,フリル付きのchemise,フリル付きシュミーズ,MIXED_ENGLISH_DEBRIS
frilled_cloak,フリル付きのcloak,フリル付きクローク,MIXED_ENGLISH_DEBRIS
frilled_dress_collar,フリル付きのドレス・襟,フリル付きドレス襟,AWKWARD_MACHINE_TRANSLATION
frilled_eyepatch,フリル付きのeyepatch,フリル付き眼帯,MIXED_ENGLISH_DEBRIS
frilled_hakama,フリルされたハカマ,フリル付き袴,AWKWARD_MACHINE_TRANSLATION
frilled_hood,フードフード,フリル付きフード,SEMANTIC_ERROR
frilled_hoodie,フリル付きのhoodie,フリル付きパーカー,MIXED_ENGLISH_DEBRIS
frilled_innertube,フリルインチューブ,フリル付き浮き輪,SEMANTIC_ERROR
frilled_kimono,フリル型着物,フリル付き着物,AWKWARD_MACHINE_TRANSLATION
frilled_leg_warmers,frilled legのウォーマー,フリル付きレッグウォーマー,MIXED_ENGLISH_DEBRIS
frilled_neckerchief,フリル付きのneckerchief,フリル付きネッカチーフ,MIXED_ENGLISH_DEBRIS
frilled_negligee,フリル付きのnegligee,フリル付きネグリジェ,MIXED_ENGLISH_DEBRIS
frilled_one-piece_swimsuit,フリル付きスク水,フリル付きワンピース水着,SEMANTIC_NARROWING
frilled_overskirt,フリル付きのoverskirt,フリル付きオーバースカート,MIXED_ENGLISH_DEBRIS
frilled_pajamas,フリル付きのpajamas,フリル付きパジャマ,MIXED_ENGLISH_DEBRIS
frilled_pantyhose,フリル付きののパンスト,フリル付きパンスト,AWKWARD_MACHINE_TRANSLATION
frilled_sailor_collar,フリルの船乗りの首輪,フリル付きセーラー襟,SEMANTIC_ERROR
frilled_sarong,フリル付きのsarong,フリル付きサロン,MIXED_ENGLISH_DEBRIS
frilled_sash,フリルサッシ,フリル付きサッシュ,SEMANTIC_ERROR
frilled_suspenders,フリル付きのsuspenders,フリル付きサスペンダー,MIXED_ENGLISH_DEBRIS
frilled_tank_top,フリル付きのtank・トップス,フリル付きタンクトップ,MIXED_ENGLISH_DEBRIS
frilled_tankini,フリル付きのtankini,フリル付きタンキニ,MIXED_ENGLISH_DEBRIS
fringe-trimmed_cape,fringe・整えた・ケープ,フリンジ付きケープ,MIXED_ENGLISH_DEBRIS
fringe-trimmed_capelet,fringe・整えた・capelet,フリンジ付きケープレット,MIXED_ENGLISH_DEBRIS
frog_hat_ornament,frog・帽子・飾り,カエルの帽子飾り,MIXED_ENGLISH_DEBRIS
from_inside,从里向外,内側から,NON_JAPANESE_RESIDUE
from_outside,から・外側,外側から,AWKWARD_MACHINE_TRANSLATION
front-tie_bra,正面・結び・ブラ,前結びブラ,AWKWARD_MACHINE_TRANSLATION
front-tie_shorts,正面・結び・ショートパンツ,前結びショートパンツ,AWKWARD_MACHINE_TRANSLATION
front_bow,正面・リボン,前側のリボン,AWKWARD_MACHINE_TRANSLATION
front_ponytail,前馬尾,前側のポニーテール,NON_JAPANESE_RESIDUE
front_sitting_split,前坐劈腿,前後開脚で座る,NON_JAPANESE_RESIDUE
