canonical,old_display_ja,new_display_ja,reason
junkyard,廃品,廃品置き場,SEMANTIC_ERROR
jusenkyou_guide_(cosplay),jusenkyou guide (cosplay),呪泉郷ガイド（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
just_monika_(meme),just monika (meme),Just Monika（ミーム）,CANONICAL_FALLBACK_TRANSLATABLE
justice_task_force_member_(blue_archive)_(cosplay),justice task force member (blue archive) (cosplay),正義実現委員会メンバー（ブルーアーカイブ）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
justina_follower_(blue_archive)_(cosplay),justina follower (blue archive) (cosplay),ユスティナ聖徒会信徒（ブルーアーカイブ）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
justitia_(e.g.o),justitia (e.g.o),ジャスティティア（E.G.O）,CANONICAL_FALLBACK_TRANSLATABLE
kaban_(kemono_friends)_(cosplay),kaban (kemono friends) (cosplay),かばん（けものフレンズ）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
kabedon_on_viewer,kabedonの上のviewer,視点側に壁ドン,MIXED_ENGLISH_DEBRIS
kaburagi_t._kotetsu_(cosplay),kaburagi t. kotetsu (cosplay),鏑木・T・虎徹（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
kaenbyou_rin_(cosplay),Kaenbyou Rin（コスプレ）,火焔猫燐（コスプレ）,MIXED_ENGLISH_DEBRIS
kafka_(honkai:_star_rail)_(cosplay),kafka (honkai: star rail) (cosplay),カフカ（崩壊：スターレイル）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
kafra_uniform,カプラ,カプラ制服,SEMANTIC_UNDERSPECIFICATION
kafuu_chino's_school_uniform,Kafuu Chinoの学校の制服,香風智乃の学校制服,MIXED_ENGLISH_DEBRIS
kafuu_chino_(cosplay),Kafuu Chino（コスプレ）,香風智乃（コスプレ）,MIXED_ENGLISH_DEBRIS
kaga_(kancolle)_(cosplay),Kaga（Kancolle）（コスプレ）,加賀（艦これ）（コスプレ）,MIXED_ENGLISH_DEBRIS
kagamine_len_(cosplay),カガミン・レン（コスプレ）,鏡音レン（コスプレ）,SEMANTIC_ERROR
kagerou_(kancolle)_(cosplay),kagerou（kancolle）（コスプレ）,陽炎（艦これ）（コスプレ）,MIXED_ENGLISH_DEBRIS
kageura_squad's_uniform,kageura squadの制服,影浦隊の制服,MIXED_ENGLISH_DEBRIS
kagiyama_hina_(cosplay),カギヤマ・ヒナ（コスプレ）,鍵山雛（コスプレ）,SEMANTIC_ERROR
kagura_(gintama)_(cosplay),kagura（gintama）（コスプレ）,神楽（銀魂）（コスプレ）,MIXED_ENGLISH_DEBRIS
kaiju,怪兽,怪獣,NON_JAPANESE_RESIDUE
kaine_(nier)_(cosplay),Kaine（nier）（コスプレ）,カイネ（NieR）（コスプレ）,MIXED_ENGLISH_DEBRIS
kaiouken,超サイヤ人ブルー界王拳,界王拳,SEMANTIC_NARROWING
kaito_(vocaloid)_(cosplay),Kaito（Vocaloid）（コスプレ）,KAITO（VOCALOID）（コスプレ）,MIXED_ENGLISH_DEBRIS
kaleidomoon_scope,Kaleidomoonの範囲,カレイドムーンスコープ,SEMANTIC_ERROR
kaleidostick_(zwei_form),タグ「kaleidostick (zwei form)」,カレイドステッキ（ツヴァイフォーム）,RAW_ENGLISH_WRAPPER
kalina_(girls'_frontline)_(cosplay),kalina (girls' frontline) (cosplay),カリーナ（少女前線）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
kama_(fate)_(cosplay),カマ（運命）（コスプレ）,カーマ（Fate）（コスプレ）,SEMANTIC_ERROR
kamado_nezuko_(cosplay),カマドネズコ（コスプレ）,竈門禰豆子（コスプレ）,SEMANTIC_ERROR
kamado_tanjirou_(cosplay),カマド・タンジルー（コスプレ）,竈門炭治郎（コスプレ）,SEMANTIC_ERROR
kamihama_future_academy_school_uniform,kamihama future academyの学校制服,神浜未来アカデミーの制服,MIXED_ENGLISH_DEBRIS
kamihama_university_affiliated_school_uniform,kamihama university affiliatedの学校制服,神浜大学附属学校の制服,MIXED_ENGLISH_DEBRIS
kamina_(ttgl)_(cosplay),Kamina（TTGL）（コスプレ）,カミナ（天元突破グレンラガン）（コスプレ）,MIXED_ENGLISH_DEBRIS
kamina_shades,カミナシェード,カミナのサングラス,SEMANTIC_ERROR
kamisato_ayaka_(cosplay),kamisato ayaka (cosplay),神里綾華（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
kamishirasawa_keine_(cosplay),カミシャイラサワキーン（コスプレ）,上白沢慧音（コスプレ）,SEMANTIC_ERROR
kamoi_(kancolle)_(cosplay),神威の服,神威（艦これ）（コスプレ）,SEMANTIC_ERROR
kamura_(palico_armor),タグ「kamura (palico armor)」,カムラ（オトモ装備）,RAW_ENGLISH_WRAPPER
kana_(bunny_garden)_(cosplay),kana (bunny garden) (cosplay),花奈（バニーガーデン）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
kaname_madoka_(cosplay),Kaname Madoka（コスプレ）,鹿目まどか（コスプレ）,MIXED_ENGLISH_DEBRIS
kanba_girls_high_school_uniform,神庭女子藝術高校,神庭女子藝術高校の制服,SEMANTIC_UNDERSPECIFICATION
