canonical,old_display_ja,new_display_ja,reason
pteruges,タグ「pteruges」,プテルゲス,RAW_ENGLISH_WRAPPER
ptsd,トラウマ,PTSD,SEMANTIC_NARROWING
pubic_cutout,タグ「pubic cutout」,陰部のカットアウト,RAW_ENGLISH_WRAPPER
pubic_feathers,pubic・羽,陰部の羽毛,MIXED_ENGLISH_DEBRIS
pubic_hair_pull,陰毛が引っ張る,陰毛を引っ張る,SEMANTIC_STATE_ACTION_ERROR
puchimasu!_(style),タグ「puchimasu! (style)」,ぷちます！（スタイル）,RAW_ENGLISH_WRAPPER
puckered_face,puckered・顔,すぼめた顔,MIXED_ENGLISH_DEBRIS
pudding_hair_ornament,puddingの髪飾り,プリンの髪飾り,MIXED_ENGLISH_DEBRIS
puff_and_slash_shorts,タグ「puff and slash shorts」,パフ・アンド・スラッシュのショートパンツ,RAW_ENGLISH_WRAPPER
puffin,ふっくら,ツノメドリ,SEMANTIC_ERROR
puffing_up,炸毛,毛を逆立てる,NON_JAPANESE_RESIDUE
puffy_coat,puffy・コート,ふくらんだコート,MIXED_ENGLISH_DEBRIS
puffy_collar,puffy・襟,ふくらんだ襟,MIXED_ENGLISH_DEBRIS
puffy_detached_sleeves,ふくらんで取り外した袖,ふくらんだ付け袖,SEMANTIC_ERROR
puffy_dress,蓬松连衣裙,ふくらんだドレス,NON_JAPANESE_RESIDUE
pull_cord,引っ張る・cord,引き紐,MIXED_ENGLISH_DEBRIS
pulled_by_cursor,タグ「pulled by cursor」,カーソルに引っ張られる,RAW_ENGLISH_WRAPPER
pulling_arm,pulling・腕,腕を引っ張る,MIXED_ENGLISH_DEBRIS
pulling_own_ear,pulling・own・耳,自分の耳を引っ張る,MIXED_ENGLISH_DEBRIS
pulling_tongue,タグ「pulling tongue」,舌を引っ張る,RAW_ENGLISH_WRAPPER
pumpkin-shaped_pants,pumpkin・shaped・パンツ,カボチャ形のズボン,MIXED_ENGLISH_DEBRIS
pumpkin_brooch,pumpkin・ブローチ,カボチャのブローチ,MIXED_ENGLISH_DEBRIS
pumpkin_hat_ornament,pumpkin・帽子・飾り,カボチャの帽子飾り,MIXED_ENGLISH_DEBRIS
pumpkin_head,pumpkin・頭,カボチャ頭,MIXED_ENGLISH_DEBRIS
pumpkin_ornament,pumpkin・飾り,カボチャの飾り,MIXED_ENGLISH_DEBRIS
pumpkin_pie,タグ「pumpkin pie」,パンプキンパイ,RAW_ENGLISH_WRAPPER
punched,パンチ,殴られた,SEMANTIC_STATE_ACTION_ERROR
punching,パンチ,殴る,SEMANTIC_STATE_ACTION_ERROR
punching_viewer,着信パンチ,視聴者を殴る,SEMANTIC_ERROR
punishment_sex,わからせ,罰としての性行為,SEMANTIC_NARROWING
puppeteering,タグ「puppeteering」,人形を操る,RAW_ENGLISH_WRAPPER
pure_nail_(hollow_knight),タグ「pure nail (hollow knight)」,純粋な釘（Hollow Knight）,RAW_ENGLISH_WRAPPER
purity_seal,純度シール,ピュリティ・シール,SEMANTIC_ERROR
purple_assault_visor,紫のassault・バイザー,紫のアサルトバイザー,MIXED_ENGLISH_DEBRIS
purple_aura,紫のaura,紫のオーラ,MIXED_ENGLISH_DEBRIS
