canonical,old_display_ja,new_display_ja,reason
forward-facing_horns,タグ「forward-facing horns」,前向きの角,RAW_ENGLISH_WRAPPER
fou_(fate)_(cosplay),fou（Fate）（コスプレ）,フォウ（Fate）（コスプレ）,MIXED_ENGLISH_DEBRIS
four-finger_handjob,タグ「four-finger handjob」,4本指の手コキ,RAW_ENGLISH_WRAPPER
four-leaf_clover_print,four leaf cloverの柄,四つ葉のクローバー柄,MIXED_ENGLISH_DEBRIS
four_eyes,four・目,4つの目,MIXED_ENGLISH_DEBRIS
four_of_clubs,4つのクラブ,クラブの4,SEMANTIC_ERROR
four_of_diamonds,ダイヤモンドの4つ,ダイヤの4,SEMANTIC_ERROR
four_of_spades,タグ「four of spades」,スペードの4,RAW_ENGLISH_WRAPPER
four_pack,タグ「four pack」,4パック腹筋,RAW_ENGLISH_WRAPPER
fourth_east_high_school_uniform,fourth east highの学校制服,第四東高校の制服,MIXED_ENGLISH_DEBRIS
fourth_of_july,タグ「fourth of july」,7月4日,RAW_ENGLISH_WRAPPER
fourth_position_of_the_arms,fourth・position・of・the・両腕,腕の第4ポジション,MIXED_ENGLISH_DEBRIS
fox_platoon_(blue_archive),FOX小隊（Blue Archive）,FOX小隊（ブルーアーカイブ）,MIXED_ENGLISH_DEBRIS
fox_print,フォックスプリント,キツネ柄,SEMANTIC_ERROR
fox_shadow_puppet_kiss,仲良しのやつ,キツネの影絵キス,SEMANTIC_ERROR
fragrant_olive_sword,fragrant・olive・剣,金木犀の剣,MIXED_ENGLISH_DEBRIS
framed_cleavage,framed・胸の谷間,枠で囲まれた胸の谷間,MIXED_ENGLISH_DEBRIS
framed_crotch,framed・股間,枠で囲まれた股間,MIXED_ENGLISH_DEBRIS
framed_pectorals,タグ「framed pectorals」,枠で囲まれた胸筋,RAW_ENGLISH_WRAPPER
frankenstein's_monster_costume,frankenstein・monster・衣装,フランケンシュタインの怪物の衣装,MIXED_ENGLISH_DEBRIS
frayed_skirt,frayed・スカート,ほつれたスカート,MIXED_ENGLISH_DEBRIS
french_flag,三色の意,フランス国旗,SEMANTIC_ERROR
french_flag_print,french flagの柄,フランス国旗柄,MIXED_ENGLISH_DEBRIS
french_national_soccer_team_uniform,french national soccer teamの制服,フランス代表サッカー制服,MIXED_ENGLISH_DEBRIS
fretless_bass_guitar,タグ「fretless bass guitar」,フレットレスベース,RAW_ENGLISH_WRAPPER
fretless_guitar,タグ「fretless guitar」,フレットレスギター,RAW_ENGLISH_WRAPPER
fretless_instrument,fretless・楽器,フレットレス楽器,MIXED_ENGLISH_DEBRIS
freudian_slip,本音と建前,フロイト的失言,SEMANTIC_ERROR
friction_ridges,タグ「friction ridges」,摩擦隆線,RAW_ENGLISH_WRAPPER
fried_food,fried・食べ物,揚げ物,MIXED_ENGLISH_DEBRIS
frieren_(cosplay),frieren (cosplay),フリーレン（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
frieren_blowing_a_kiss,フリーレンkiss,投げキスするフリーレン,SEMANTIC_ERROR
frilled_arm_strap,フリル付きの腕・strap,フリル付き腕ストラップ,MIXED_ENGLISH_DEBRIS
