canonical,old_display_ja,new_display_ja,reason
rope_fence,タグ「rope fence」,ロープ柵,RAW_ENGLISH_WRAPPER
rosalina_(cosplay),rosalina (cosplay),ロゼッタ（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
rose_(blackpink)_(cosplay),rose (blackpink) (cosplay),ロゼ（BLACKPINK）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
rose_petals,玫瑰花瓣,バラの花びら,NON_JAPANESE_RESIDUE
rose_window,タグ「rose window」,バラ窓,RAW_ENGLISH_WRAPPER
rotating_light,回転光,回転灯,SEMANTIC_ERROR
rotating_view,タグ「rotating view」,回転ビュー,RAW_ENGLISH_WRAPPER
rotational_symmetry,互,回転対称,SEMANTIC_ERROR
roto_(dq3)_(cosplay),roto (dq3) (cosplay),ロト（DQ3）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
rouge_(makeup),胭脂,頬紅,NON_JAPANESE_RESIDUE
rouge_the_bat_(cosplay),rouge the bat (cosplay),ルージュ・ザ・バット（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
round_bag,タグ「round bag」,丸いバッグ,RAW_ENGLISH_WRAPPER
round_collar,round・襟,丸襟,MIXED_ENGLISH_DEBRIS
round_nose,タグ「round nose」,丸い鼻,RAW_ENGLISH_WRAPPER
round_table,圆桌,円卓,NON_JAPANESE_RESIDUE
rounded_collar,rounded・襟,丸襟,MIXED_ENGLISH_DEBRIS
roundhouse_kick,後ろ回し蹴り,回し蹴り,SEMANTIC_NARROWING
roundtable_hold_(elden_ring),タグ「roundtable hold (elden ring)」,円卓（ELDEN RING）,RAW_ENGLISH_WRAPPER
royal_magic_wand_(svtfoe),タグ「royal magic wand (svtfoe)」,ロイヤル・マジック・ワンド（SVTFOE）,RAW_ENGLISH_WRAPPER
royal_navy_emblem_(azur_lane),タグ「royal navy emblem (azur lane)」,ロイヤル海軍の紋章（アズールレーン）,RAW_ENGLISH_WRAPPER
royal_officer_academy_school_uniform,royal officer academyの学校制服,王立士官学院の制服,MIXED_ENGLISH_DEBRIS
royal_travel_attire_(zelda),タグ「royal travel attire (zelda)」,王家の旅装束（ゼルダ）,RAW_ENGLISH_WRAPPER
royal_wonder_academy_school_uniform,ロイヤルワンダー学園,ロイヤルワンダー学園の制服,SEMANTIC_UNDERSPECIFICATION
rpg_(weapon),タグ「rpg (weapon)」,RPG（武器）,RAW_ENGLISH_WRAPPER
rpk,タグ「rpk」,RPK,RAW_ENGLISH_WRAPPER
rubbing_ears,rubbing・耳,耳をこする,MIXED_ENGLISH_DEBRIS
rubbing_hands_together,rubbing・両手・together,両手をこすり合わせる,MIXED_ENGLISH_DEBRIS
rubbing_head,rubbing・頭,頭をこする,MIXED_ENGLISH_DEBRIS
rubbing_nose,タグ「rubbing nose」,鼻をこする,RAW_ENGLISH_WRAPPER
rudolph_the_red_nosed_reindeer_(cosplay),rudolph the red nosed reindeer (cosplay),赤鼻のトナカイのルドルフ（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
ruined_(league),台無しに（リーグオブレジェンド）,Ruined（League of Legends）,SEMANTIC_ERROR
