canonical,old_display_ja,new_display_ja,reason
rio_(blue_archive)_(cosplay),rio (blue archive) (cosplay),調月リオ（ブルーアーカイブ）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
riot_helmet,riot・ヘルメット,暴動鎮圧用ヘルメット,MIXED_ENGLISH_DEBRIS
riviere_(necklace),タグ「riviere (necklace)」,リヴィエールネックレス,RAW_ENGLISH_WRAPPER
ro-500_(kancolle)_(cosplay),RO-500（Kancolle）（コスプレ）,呂500（艦これ）（コスプレ）,MIXED_ENGLISH_DEBRIS
roasted_marshmallow,タグ「roasted marshmallow」,焼きマシュマロ,RAW_ENGLISH_WRAPPER
robot_fish,robot・魚,ロボット魚,MIXED_ENGLISH_DEBRIS
robot_horse,タグ「robot horse」,ロボット馬,RAW_ENGLISH_WRAPPER
rocket,火箭,ロケット,NON_JAPANESE_RESIDUE
rocket_ship,ロケット,ロケット船,SEMANTIC_UNDERSPECIFICATION
rocks_glass,タグ「rocks glass」,ロックグラス,RAW_ENGLISH_WRAPPER
roe,魚子,魚卵,NON_JAPANESE_RESIDUE
rof-mao,ろふあーと,ROF-MAO,SEMANTIC_ERROR
roland_(company),roland (company),Roland（企業）,CANONICAL_FALLBACK_TRANSLATABLE
rolled-up_paper,ペーパーロール,丸めた紙,SEMANTIC_ERROR
rolling_sleeves_up,ローリングスリーブアップ,袖をまくる,SEMANTIC_ERROR
rolls-royce,タグ「rolls-royce」,ロールス・ロイス,RAW_ENGLISH_WRAPPER
roman_armor,romanの鎧,ローマの鎧,MIXED_ENGLISH_DEBRIS
roman_clothes,罗馬服饰,ローマ風の服,NON_JAPANESE_RESIDUE
romani,ジプシー,ロマ,OUTDATED_OR_INACCURATE_TERM
rome_(city),タグ「rome (city)」,ローマ（都市）,RAW_ENGLISH_WRAPPER
ronald_mcdonald_(cosplay),ronald mcdonald (cosplay),ロナルド・マクドナルド（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
roof_shingles,タグ「roof shingles」,屋根瓦,RAW_ENGLISH_WRAPPER
rooftop,天台,屋上,NON_JAPANESE_RESIDUE
