canonical,old_display_ja,new_display_ja,reason
holding_sweater,持つ・セーター,セーターを持つ,AWKWARD_MACHINE_TRANSLATION
holding_swim_ring,InnerTubeを保持します,浮き輪を持つ,SEMANTIC_ERROR
holding_sword_behind_back,後ろの剣,背中の後ろで剣を持つ,SEMANTIC_UNDERSPECIFICATION
holding_syringe,シリンジを保持します,注射器を持つ,AWKWARD_MACHINE_TRANSLATION
holding_table,を持つ・table,テーブルを持つ,MIXED_ENGLISH_DEBRIS
holding_table_tennis_paddle,を持つ・table・tennis・paddle,卓球ラケットを持つ,MIXED_ENGLISH_DEBRIS
holding_tablet_pc,タブレットPCを保持します,タブレットPCを持つ,AWKWARD_MACHINE_TRANSLATION
holding_tambourine,を持つ・tambourine,タンバリンを持つ,MIXED_ENGLISH_DEBRIS
holding_tank_shell,を持つ・tank・shell,戦車砲弾を持つ,MIXED_ENGLISH_DEBRIS
holding_tanzaku,タンザクを保持します,短冊を持つ,AWKWARD_MACHINE_TRANSLATION
holding_tape_measure,を持つ・tape・measure,巻尺を持つ,MIXED_ENGLISH_DEBRIS
holding_telescope,望遠鏡を保持します,望遠鏡を持つ,AWKWARD_MACHINE_TRANSLATION
holding_television,を持つ・television,テレビを持つ,MIXED_ENGLISH_DEBRIS
holding_tenbou,を持つ・tenbou,点棒を持つ,MIXED_ENGLISH_DEBRIS
holding_tentacle,を持つ・触手,触手を持つ,AWKWARD_MACHINE_TRANSLATION
holding_tera_orb,を持つ・tera・orb,テラスタルオーブを持つ,MIXED_ENGLISH_DEBRIS
holding_test_tube,保持テストチューブ,試験管を持つ,SEMANTIC_ERROR
holding_thermometer,温度計を保持します,温度計を持つ,AWKWARD_MACHINE_TRANSLATION
holding_thermos,Thermosを保持します,魔法瓶を持つ,MIXED_ENGLISH_DEBRIS
holding_tiara,を持つ・ティアラ,ティアラを持つ,AWKWARD_MACHINE_TRANSLATION
holding_ticket,を持つ・ticket,チケットを持つ,MIXED_ENGLISH_DEBRIS
holding_tissue,を持つ・tissue,ティッシュを持つ,MIXED_ENGLISH_DEBRIS
holding_to_chest,胸を握る,胸元に抱える,SEMANTIC_ERROR
holding_together,を持つ・together,一緒に持つ,MIXED_ENGLISH_DEBRIS
holding_tongs,トングを持っています,トングを持つ,AWKWARD_MACHINE_TRANSLATION
holding_tool,を持つ・tool,道具を持つ,MIXED_ENGLISH_DEBRIS
holding_toothbrush,歯ブラシを保持します,歯ブラシを持つ,AWKWARD_MACHINE_TRANSLATION
holding_torch,トーチを保持します,たいまつを持つ,AWKWARD_MACHINE_TRANSLATION
holding_torpedo,魚雷を持っています,魚雷を持つ,AWKWARD_MACHINE_TRANSLATION
holding_towel,タオルを持っています,タオルを持つ,AWKWARD_MACHINE_TRANSLATION
holding_toy,持つ・おもちゃ,おもちゃを持つ,AWKWARD_MACHINE_TRANSLATION
holding_toy_gun,を持つ・toy・gun,おもちゃの銃を持つ,MIXED_ENGLISH_DEBRIS
holding_tree,持つ・木,木を持つ,AWKWARD_MACHINE_TRANSLATION
holding_tripod,三脚を保持します,三脚を持つ,AWKWARD_MACHINE_TRANSLATION
holding_trombone,を持つ・trombone,トロンボーンを持つ,MIXED_ENGLISH_DEBRIS
holding_trophy,トロフィーを保持します,トロフィーを持つ,AWKWARD_MACHINE_TRANSLATION
holding_trowel,を持つ・trowel,こてを持つ,MIXED_ENGLISH_DEBRIS
holding_trumpet,を持つ・trumpet,トランペットを持つ,MIXED_ENGLISH_DEBRIS
holding_tube,を持つ・チューブ,チューブを持つ,AWKWARD_MACHINE_TRANSLATION
holding_turret,タレットを保持します,砲塔を持つ,AWKWARD_MACHINE_TRANSLATION
holding_tweezers,を持つ・tweezers,ピンセットを持つ,MIXED_ENGLISH_DEBRIS
holding_ukulele,を持つ・ukulele,ウクレレを持つ,MIXED_ENGLISH_DEBRIS
holding_unworn_boot,を持つ・未使用のboot,履いていないブーツを持つ,MIXED_ENGLISH_DEBRIS
holding_unworn_boots,ブーツを保持します,履いていないブーツを持つ,SEMANTIC_UNDERSPECIFICATION
holding_unworn_cape,を持つ・未使用のケープ,身につけていないケープを持つ,SEMANTIC_ERROR
holding_unworn_chastity_cage,を持つ・未使用の貞操帯・檻,装着していない貞操ケージを持つ,SEMANTIC_ERROR
holding_unworn_dress,を持つ・未使用のドレス,着ていないドレスを持つ,SEMANTIC_ERROR
holding_unworn_hat,を持つ・未使用の帽子,かぶっていない帽子を持つ,SEMANTIC_ERROR
holding_unworn_helmet,ヘルメットを持っています,装着していないヘルメットを持つ,SEMANTIC_UNDERSPECIFICATION
holding_unworn_jacket,ジャケットを持っています,着ていないジャケットを持つ,SEMANTIC_UNDERSPECIFICATION
holding_unworn_necktie,を持つ・未使用のnecktie,着けていないネクタイを持つ,MIXED_ENGLISH_DEBRIS
holding_unworn_sandals,を持つ・未使用のサンダル,履いていないサンダルを持つ,SEMANTIC_ERROR
holding_unworn_scarf,を持つ・未使用のscarf,着けていないスカーフを持つ,MIXED_ENGLISH_DEBRIS
holding_unworn_skirt,を持つ・未使用のスカート,着ていないスカートを持つ,SEMANTIC_ERROR
holding_unworn_slippers,を持つ・未使用のslippers,履いていないスリッパを持つ,MIXED_ENGLISH_DEBRIS
holding_unworn_thighhighs,holding unwornのニーハイ,履いていないサイハイソックスを持つ,MIXED_ENGLISH_DEBRIS
holding_utensil,手段を保持します,調理器具を持つ,SEMANTIC_ERROR
holding_vacuum_cleaner,を持つ・vacuum・cleaner,掃除機を持つ,MIXED_ENGLISH_DEBRIS
holding_vase,花瓶を持っています,花瓶を持つ,AWKWARD_MACHINE_TRANSLATION
holding_vegetable,野菜を保持します,野菜を持つ,AWKWARD_MACHINE_TRANSLATION
holding_veil,を持つ・ベール,ベールを持つ,AWKWARD_MACHINE_TRANSLATION
holding_vial,を持つ・vial,小瓶を持つ,MIXED_ENGLISH_DEBRIS
holding_violin,を持つ・violin,バイオリンを持つ,MIXED_ENGLISH_DEBRIS
holding_waist,を持つ・waist,腰を持つ,MIXED_ENGLISH_DEBRIS
holding_walkie-talkie,ウォーキートーキーを持っています,トランシーバーを持つ,AWKWARD_MACHINE_TRANSLATION
holding_wallet,財布を持っています,財布を持つ,AWKWARD_MACHINE_TRANSLATION
holding_water,持つ・水,水を持つ,AWKWARD_MACHINE_TRANSLATION
holding_water_gun,ウォーターガンを持っています,水鉄砲を持つ,AWKWARD_MACHINE_TRANSLATION
holding_watering_can,散水缶を保持しています,じょうろを持つ,SEMANTIC_ERROR
holding_weapon_behind_back,後ろの武器,背中の後ろで武器を持つ,SEMANTIC_UNDERSPECIFICATION
holding_weapon_with_feet,を持つ・武器・付きのfeet,足で武器を持つ,MIXED_ENGLISH_DEBRIS
holding_wheat,を持つ・wheat,麦を持つ,MIXED_ENGLISH_DEBRIS
holding_whisk,泡立て器を保持します,泡立て器を持つ,AWKWARD_MACHINE_TRANSLATION
holding_whistle,ホイッスルを保持します,笛を持つ,AWKWARD_MACHINE_TRANSLATION
holding_wig,かつらを保持します,かつらを持つ,AWKWARD_MACHINE_TRANSLATION
holding_wind_chime,を持つ・wind・chime,風鈴を持つ,MIXED_ENGLISH_DEBRIS
holding_with_chopsticks,を持つ・付きのchopsticks,箸で持つ,MIXED_ENGLISH_DEBRIS
holding_with_gesture,を持つ・付きのgesture,持つしぐさ,MIXED_ENGLISH_DEBRIS
holding_with_tail,尾で持って保持します,尻尾で持つ,AWKWARD_MACHINE_TRANSLATION
holding_with_tentacle,を持つ・付きの触手,触手で持つ,AWKWARD_MACHINE_TRANSLATION
holding_with_tongue,を持つ・付きのtongue,舌で持つ,MIXED_ENGLISH_DEBRIS
holding_wreath,花輪を持っています,花輪を持つ,AWKWARD_MACHINE_TRANSLATION
holding_wrench,レンチを保持します,レンチを持つ,AWKWARD_MACHINE_TRANSLATION
hole_in_hand,holeの中の手,手の穴,SEMANTIC_RELATION_ERROR
hole_in_stomach,holeの中の腹部,腹部の穴,SEMANTIC_RELATION_ERROR
holiday_(e.g.o),holiday (e.g.o),ホリデー（E.G.O）,CANONICAL_FALLBACK_TRANSLATABLE
hollow_(bleach),タグ「hollow (bleach)」,虚（BLEACH）,RAW_ENGLISH_WRAPPER
hollow_(zenless_zone_zero),タグ「hollow (zenless zone zero)」,ホロウ（ゼンレスゾーンゼロ）,RAW_ENGLISH_WRAPPER
hollow_body,中空のボディ,空洞の身体,AWKWARD_MACHINE_TRANSLATION
hollow_eyes,中空の目,空洞の目,AWKWARD_MACHINE_TRANSLATION
