canonical,old_display_ja,new_display_ja,reason
sequential_piercings,タグ「sequential piercings」,連続したピアス,RAW_ENGLISH_WRAPPER
seraph_wings,seraph・翼,セラフの翼,MIXED_ENGLISH_DEBRIS
serendia_academy_school_uniform,セレンディア学園,セレンディア学園の制服,SEMANTIC_UNDERSPECIFICATION
serrated_blade,タグ「serrated blade」,鋸歯状の刃,RAW_ENGLISH_WRAPPER
serrated_knife,serrated・ナイフ,鋸歯状のナイフ,MIXED_ENGLISH_DEBRIS
servant,しようにん,使用人,TRANSLITERATION_ERROR
servants_holding_aphrodite's_breasts_(meme),アフロディーテの胸を持っている召使（ミーム）,サーヴァントがアフロディーテの胸を持つ（ミーム）,SEMANTIC_ERROR
serving_tray_(bdsm),タグ「serving tray (bdsm)」,奉仕用トレイ（BDSM）,RAW_ENGLISH_WRAPPER
servo-skull,タグ「servo-skull」,サーボスカル,RAW_ENGLISH_WRAPPER
sessyoin_kiara_(cosplay),sessyoin kiara (cosplay),殺生院キアラ（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
seven_association_south_(identity)_(project_moon),seven association south (identity) (project moon),セブン協会南部（人格）（Project Moon）,CANONICAL_FALLBACK_TRANSLATABLE
seven_association_south_uniform,seven association southの制服,セブン協会南部の制服,MIXED_ENGLISH_DEBRIS
seven_dwarves_zero_(nikke),タグ「seven dwarves zero (nikke)」,セブンドワーフ・ゼロ（NIKKE）,RAW_ENGLISH_WRAPPER
seven_of_clubs,タグ「seven of clubs」,クラブの7,RAW_ENGLISH_WRAPPER
seven_of_diamonds,7つのダイヤモンド,ダイヤの7,SEMANTIC_ERROR
seven_of_hearts,7つの心,ハートの7,SEMANTIC_ERROR
seven_of_spades,7つのスペード,スペードの7,SEMANTIC_ERROR
severed_ear,severed・耳,切断された耳,MIXED_ENGLISH_DEBRIS
severed_tongue,タグ「severed tongue」,切断された舌,RAW_ENGLISH_WRAPPER
sewer_grate,下水道,下水道の格子,SEMANTIC_UNDERSPECIFICATION
sewing_pin,縫製ピン,待ち針,SEMANTIC_ERROR
sexual_exercising,锻炼同时性爱,運動しながら性行為,NON_JAPANESE_RESIDUE
shachihoko,タグ「shachihoko」,鯱鉾,RAW_ENGLISH_WRAPPER
shadaloo_dolls,シャドルー,シャドルー・ドールズ,SEMANTIC_UNDERSPECIFICATION
shadow_censor,タグ「shadow censor」,影による隠し,RAW_ENGLISH_WRAPPER
shadow_hands,影子手,影の手,NON_JAPANESE_RESIDUE
shadow_star,デビルスター,影の星,SEMANTIC_ERROR
shadow_the_hedgehog_(cosplay),shadow the hedgehog (cosplay),シャドウ・ザ・ヘッジホッグ（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
shadowed,タグ「shadowed」,影に覆われた,RAW_ENGLISH_WRAPPER
shameimaru_aya_(cosplay),恥ずかしいアヤ（コスプレ）,射命丸文（コスプレ）,SEMANTIC_ERROR
