canonical,old_display_ja,new_display_ja,reason
handjob_over_clothes,隔着衣服手淫,服越しの手コキ,NON_JAPANESE_RESIDUE
handjob_under_clothes,スカートコキ,服の下で手コキ,SEMANTIC_NARROWING
handkerchief_biting,ハンカチの噛み合い,ハンカチを噛む,SEMANTIC_ERROR
handrail,扶手,手すり,NON_JAPANESE_RESIDUE
hands_clasped_in_delight,両手・claspedの中のdelight,喜んで両手を組む,MIXED_ENGLISH_DEBRIS
hands_in_another's_hair,両手の中の他人の髪,他人の髪に両手,SEMANTIC_RELATION_ERROR
hands_in_another's_pockets,両手の中の他人のpockets,他人のポケットに両手,MIXED_ENGLISH_DEBRIS
hands_in_own_hair,両手の中のown・髪,自分の髪に両手,MIXED_ENGLISH_DEBRIS
hands_on_another's_arm,他の人の腕の上,他人の腕に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_arms,他の人の腕の上,他人の両腕に手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_back,他の人の背中の手,他人の背中に両手,SEMANTIC_RELATION_ERROR
hands_on_another's_cheeks,頬に手,他人の頬に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_chest,他の人の胸の手,他人の胸に両手,SEMANTIC_RELATION_ERROR
hands_on_another's_crotch,両手の上の他人の股間,他人の股間に両手,SEMANTIC_RELATION_ERROR
hands_on_another's_ears,両手の上の他人の耳,他人の耳に両手,SEMANTIC_RELATION_ERROR
hands_on_another's_hands,両手の上の他人の両手,他人の両手に自分の両手,SEMANTIC_RELATION_ERROR
hands_on_another's_head,他の人の頭の上,他人の頭に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_knees,他の人の膝の上,他人の膝に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_leg,別の足に手をかけます,他人の脚に両手,SEMANTIC_ERROR
hands_on_another's_neck,他の人の首の上,他人の首に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_shoulder,他の人の肩の手,他人の肩に両手,SEMANTIC_RELATION_ERROR
hands_on_another's_stomach,他の人のお腹の上,他人の腹部に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_thigh,他の人の太ももを手にします,他人の太ももに両手,SEMANTIC_ERROR
hands_on_another's_thighs,他の人の太ももを手にします,他人の両太ももに手,SEMANTIC_ERROR
hands_on_another's_waist,腰に手,他人の腰に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_another's_wrists,他の手首を手にします,他人の両手首に手,SEMANTIC_ERROR
hands_on_bed,両手の上のbed,ベッドに両手,MIXED_ENGLISH_DEBRIS
hands_on_eyewear,アイウェアの手,眼鏡に両手,SEMANTIC_RELATION_ERROR
hands_on_floor,床の手,床に両手,SEMANTIC_RELATION_ERROR
hands_on_headphones,ハンズオンヘッドフォン,ヘッドフォンに両手,SEMANTIC_ERROR
hands_on_headwear,ハンズオン帽子,頭飾りに両手,SEMANTIC_ERROR
hands_on_hilt,ハンドオンハルト,柄に両手,SEMANTIC_ERROR
hands_on_lap,双手放在膝上,膝の上に両手,NON_JAPANESE_RESIDUE
hands_on_own_arms,両手の上のown・両腕,自分の両腕に手,MIXED_ENGLISH_DEBRIS
hands_on_own_back,両手の上のown・背中,自分の背中に両手,MIXED_ENGLISH_DEBRIS
hands_on_own_cheeks,自分の頬を手にしています,自分の頬に両手,SEMANTIC_ERROR
hands_on_own_chin,双手托腮,自分の顎に両手,NON_JAPANESE_RESIDUE
hands_on_own_crotch,両手の上のown・股間,自分の股間に両手,MIXED_ENGLISH_DEBRIS
hands_on_own_feet,両手の上のown・feet,自分の足に両手,MIXED_ENGLISH_DEBRIS
hands_on_own_head,自分の頭の手,自分の頭に両手,SEMANTIC_RELATION_ERROR
hands_on_own_knee,膝の上,自分の膝に両手,SEMANTIC_UNDERSPECIFICATION
hands_on_own_neck,自分の首の手,自分の首に両手,SEMANTIC_RELATION_ERROR
hands_on_own_shoulders,自分の肩の手,自分の肩に両手,SEMANTIC_RELATION_ERROR
hands_on_own_stomach,自分の胃の手,自分の腹部に両手,SEMANTIC_ERROR
hands_on_own_thigh,両手の上のown・thigh,自分の太ももに両手,MIXED_ENGLISH_DEBRIS
hands_on_penis,ペニスの実り,陰茎に両手,SEMANTIC_ERROR
