canonical,old_display_ja,new_display_ja,reason
historical_name_connection,historical・name・接続,歴史上の名前のつながり,MIXED_ENGLISH_DEBRIS
hisuian_poke_ball,ポークボール（伝説）,ヒスイのモンスターボール,SEMANTIC_ERROR
hk416_(girls'_frontline)_(cosplay),hk416 (girls' frontline) (cosplay),HK416（ドールズフロントライン）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
ho-kago_tea_time_t-shirt,ho・kago・tea・time・t・シャツ,放課後ティータイムTシャツ,MIXED_ENGLISH_DEBRIS
hobble_dress,束缚连衣裙,ホブルドレス,NON_JAPANESE_RESIDUE
hobby_horse,タグ「hobby horse」,棒馬,RAW_ENGLISH_WRAPPER
hockey_stick,曲棍球棍,ホッケースティック,NON_JAPANESE_RESIDUE
hockey_sweater,タグ「hockey sweater」,ホッケーセーター,RAW_ENGLISH_WRAPPER
hofmann_knot,霍夫曼结,ホフマン結び,NON_JAPANESE_RESIDUE
hogwarts_school_uniform,霍格沃兹校服,ホグワーツの制服,NON_JAPANESE_RESIDUE
hokage,ほかげ,火影,SEMANTIC_ERROR
holding_above_head,持つ・上から・頭,頭上に持ち上げる,MIXED_ENGLISH_DEBRIS
holding_acorn,を持つ・acorn,どんぐりを持つ,MIXED_ENGLISH_DEBRIS
holding_alarm_clock,を持つ・alarm・clock,目覚まし時計を持つ,MIXED_ENGLISH_DEBRIS
holding_anchor,アンカーを保持します,錨を持つ,AWKWARD_MACHINE_TRANSLATION
holding_animal,持つ・動物,動物を抱える,AWKWARD_MACHINE_TRANSLATION
holding_another's_ankles,を持つ・他人のankles,他人の足首を持つ,MIXED_ENGLISH_DEBRIS
holding_another's_feet,を持つ・他人のfeet,他人の足を持つ,MIXED_ENGLISH_DEBRIS
holding_another's_finger,を持つ・他人のfinger,他人の指を持つ,MIXED_ENGLISH_DEBRIS
holding_another's_legs_back,を持つ・他人の脚・背中,他人の脚を後ろへ押さえる,SEMANTIC_ERROR
holding_another's_tail,他の人の尾を持っています,他人の尻尾を持つ,AWKWARD_MACHINE_TRANSLATION
holding_another's_waist,を持つ・他人のwaist,他人の腰を持つ,MIXED_ENGLISH_DEBRIS
holding_another's_wrists,を持つ・他人のwrists,他人の手首を持つ,MIXED_ENGLISH_DEBRIS
holding_apron,持つ・エプロン,エプロンを持つ,AWKWARD_MACHINE_TRANSLATION
holding_axe,xを保持します,斧を持つ,SEMANTIC_ERROR
holding_badge,を持つ・badge,バッジを持つ,MIXED_ENGLISH_DEBRIS
holding_ball,持つ・ボール,ボールを持つ,AWKWARD_MACHINE_TRANSLATION
