canonical,old_display_ja,new_display_ja,reason
mexican_flag_print,mexican flagの柄,メキシコ国旗柄,MIXED_ENGLISH_DEBRIS
mexican_national_soccer_team_uniform,mexican national soccer teamの制服,メキシコ代表サッカーユニフォーム,MIXED_ENGLISH_DEBRIS
mexico_ufo_alien_bodies_hearing_(meme),mexico ufo alien bodies hearing (meme),メキシコUFO宇宙人遺体公聴会（ミーム）,CANONICAL_FALLBACK_TRANSLATABLE
miao_clothes,ミャオ族,ミャオ族の服,SEMANTIC_UNDERSPECIFICATION
miao_hat,miao・帽子,ミャオ族の帽子,MIXED_ENGLISH_DEBRIS
miasma,タグ「miasma」,瘴気,RAW_ENGLISH_WRAPPER
mickey_mouse_(symbol),タグ「mickey mouse (symbol)」,ミッキーマウスのシンボル,RAW_ENGLISH_WRAPPER
micro_pasties,タグ「micro pasties」,マイクロニップレス,RAW_ENGLISH_WRAPPER
microphone_between_breasts,microphoneの間の胸,胸の間のマイク,SEMANTIC_RELATION_ERROR
midair,半空中,空中,NON_JAPANESE_RESIDUE
middle_(identity)_(project_moon),middle (identity) (project moon),中指（identity）（Project Moon）,CANONICAL_FALLBACK_TRANSLATABLE
middle_ring,中央のの指輪,中指の指輪,SEMANTIC_ERROR
midgar_academy_school_uniform,midgar academyの学校制服,ミッドガルアカデミーの制服,MIXED_ENGLISH_DEBRIS
midori_(kemurikusa),ミドリ（ケムリクーサ）,ミドリ（ケムリクサ）,SEMANTIC_ERROR
midriff_tattoo,midriffのタトゥー,腹部のタトゥー,MIXED_ENGLISH_DEBRIS
mihono_bourbon_(umamusume)_(cosplay),ミホノバーボン（ウマムスメ）（コスプレ）,ミホノブルボン（ウマ娘）（コスプレ）,SEMANTIC_ERROR
mihoyo_icon_parody,タグ「mihoyo icon parody」,miHoYoアイコンパロディ,RAW_ENGLISH_WRAPPER
miiverse_yeah!_(meme),miiverse yeah! (meme),Miiverse Yeah!（ミーム）,CANONICAL_FALLBACK_TRANSLATABLE
mika_(blue_archive)_(cosplay),mika (blue archive) (cosplay),聖園ミカ（ブルーアーカイブ）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
mika_pikazo_(style),タグ「mika pikazo (style)」,Mika Pikazo（スタイル）,RAW_ENGLISH_WRAPPER
mikagura_uniform,mikaguraの制服,ミカグラ学園の制服,MIXED_ENGLISH_DEBRIS
miki_sayaka_(cosplay),ミキサカ（コスプレ）,美樹さやか（コスプレ）,SEMANTIC_ERROR
miku_collar_bikini,ビキニブーツ,ミク襟ビキニ,SEMANTIC_ERROR
miku_miku_beaaaam!!_(meme),miku miku beaaaam!! (meme),ミクミクビーーーム!!（ミーム）,CANONICAL_FALLBACK_TRANSLATABLE
mikuma_(kancolle)_(cosplay),mikuma (kancolle) (cosplay),三隈（艦これ）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
mikumikudance,タグ「mikumikudance」,MikuMikuDance,RAW_ENGLISH_WRAPPER
mikumo_squad's_uniform,mikumo squadの制服,三雲隊の制服,MIXED_ENGLISH_DEBRIS
militaria_(nikke),タグ「militaria (nikke)」,ミリタリア（NIKKE）,RAW_ENGLISH_WRAPPER
military_combat_uniform,現代個人装具,軍用戦闘服,SEMANTIC_ERROR
military_dress_uniform,military dressの制服,軍礼装,MIXED_ENGLISH_DEBRIS
military_goth,タグ「military goth」,ミリタリーゴス,RAW_ENGLISH_WRAPPER
military_patch,タグ「military patch」,軍用パッチ,RAW_ENGLISH_WRAPPER
milking_cow,タグ「milking cow」,牛の搾乳,RAW_ENGLISH_WRAPPER
