canonical,old_display_ja,new_display_ja,reason
black_car,黒い・car,黒い車,MIXED_ENGLISH_DEBRIS
black_changpao,黒い・changpao,黒い長袍,MIXED_ENGLISH_DEBRIS
black_chaps,黒い・chaps,黒いチャップス,MIXED_ENGLISH_DEBRIS
black_chemise,黒い化学,黒いシュミーズ,SEMANTIC_ERROR
black_coif,黒い・coif,黒いコイフ,MIXED_ENGLISH_DEBRIS
black_crown,黒い・crown,黒い王冠,MIXED_ENGLISH_DEBRIS
black_culottes,黒い・culottes,黒いキュロット,MIXED_ENGLISH_DEBRIS
black_dougi,黒い・dougi,黒い道着,MIXED_ENGLISH_DEBRIS
black_facial_hair,黒い・facial・髪,黒いひげ,MIXED_ENGLISH_DEBRIS
black_gorget,黒い・gorget,黒いゴルジェ,MIXED_ENGLISH_DEBRIS
black_hanbok,黒い・hanbok,黒い韓服,MIXED_ENGLISH_DEBRIS
black_hanfu,黒い・hanfu,黒い漢服,MIXED_ENGLISH_DEBRIS
black_haori,黒い・haori,黒い羽織,MIXED_ENGLISH_DEBRIS
black_headscarf,黒い・headscarf,黒いヘッドスカーフ,MIXED_ENGLISH_DEBRIS
black_helm,黒い・helm,黒い兜,MIXED_ENGLISH_DEBRIS
black_hijab,黒い・hijab,黒いヒジャブ,MIXED_ENGLISH_DEBRIS
black_hole-shaped_pupils,黒い・hole・shaped・pupils,ブラックホール形の瞳孔,MIXED_ENGLISH_DEBRIS
black_horse,黒い・horse,黒い馬,MIXED_ENGLISH_DEBRIS
black_lace_trim,黒い・レース・trim,黒いレースの縁取り,MIXED_ENGLISH_DEBRIS
black_leg_warmers,black legのウォーマー,黒いレッグウォーマー,MIXED_ENGLISH_DEBRIS
black_lightning,黒い・lightning,黒い稲妻,MIXED_ENGLISH_DEBRIS
black_male_swimwear,黒人男性の水着,黒い男性用水着,SEMANTIC_ERROR
black_materia,黒い・materia,黒いマテリア,MIXED_ENGLISH_DEBRIS
black_overskirt,黒い・overskirt,黒いオーバースカート,MIXED_ENGLISH_DEBRIS
black_petals,黒い・petals,黒い花びら,MIXED_ENGLISH_DEBRIS
black_poncho,黒い・poncho,黒いポンチョ,MIXED_ENGLISH_DEBRIS
black_romper,黒い・romper,黒いロンパース,MIXED_ENGLISH_DEBRIS
black_roots,黒い・roots,黒い髪の根元,MIXED_ENGLISH_DEBRIS
black_rose,黒玫瑰,黒いバラ,NON_JAPANESE_RESIDUE
black_saliva,黒い・saliva,黒い唾液,MIXED_ENGLISH_DEBRIS
black_scapular,黒い・scapular,黒いスカプラリオ,MIXED_ENGLISH_DEBRIS
black_singlet,黒い・singlet,黒いシングレット,MIXED_ENGLISH_DEBRIS
black_slippers,黒拖鞋,黒いスリッパ,NON_JAPANESE_RESIDUE
