canonical,old_display_ja,new_display_ja,reason
licking_another's_chest,舐める・他人の胸,他人の胸を舐める,AWKWARD_MACHINE_TRANSLATION
licking_another's_finger,舐める・他人のfinger,他人の指を舐める,MIXED_ENGLISH_DEBRIS
licking_another's_hair,舐める・他人の髪,他人の髪を舐める,AWKWARD_MACHINE_TRANSLATION
licking_another's_hand,舐める・他人の手,他人の手を舐める,AWKWARD_MACHINE_TRANSLATION
licking_another's_pussy_juice,舐める・他人のpussy・juice,他人の愛液を舐める,MIXED_ENGLISH_DEBRIS
licking_eye,舐める・目,目を舐める,AWKWARD_MACHINE_TRANSLATION
licking_food,舐める・食べ物,食べ物を舐める,AWKWARD_MACHINE_TRANSLATION
licking_hand,舔舐手部,手を舐める,NON_JAPANESE_RESIDUE
licking_lemon,舐める・lemon,レモンを舐める,MIXED_ENGLISH_DEBRIS
licking_object,舐める・物体,物体を舐める,AWKWARD_MACHINE_TRANSLATION
licking_own_arm,舐める・own・腕,自分の腕を舐める,MIXED_ENGLISH_DEBRIS
licking_own_finger,舐める・own・finger,自分の指を舐める,MIXED_ENGLISH_DEBRIS
licking_own_foot,舐める・own・足,自分の足を舐める,MIXED_ENGLISH_DEBRIS
licking_own_nipple,舐める・own・乳首,自分の乳首を舐める,MIXED_ENGLISH_DEBRIS
licking_own_tail,舐める・own・尻尾,自分の尻尾を舐める,MIXED_ENGLISH_DEBRIS
licking_paw,足をなめる,肉球を舐める,SEMANTIC_ERROR
licking_pectoral,舐める・pectoral,胸筋を舐める,MIXED_ENGLISH_DEBRIS
licking_stomach,胃をなめる,腹部を舐める,SEMANTIC_ERROR
licking_tears,舐める・tears,涙を舐める,MIXED_ENGLISH_DEBRIS
licking_tentacle,舔舐触手,触手を舐める,NON_JAPANESE_RESIDUE
licking_tip,舔龟頭,亀頭を舐める,NON_JAPANESE_RESIDUE
licking_weapon,舐める武器,武器を舐める,AWKWARD_MACHINE_TRANSLATION
liella!_first_generation,タグ「liella! first generation」,Liella! 1期生,RAW_ENGLISH_WRAPPER
liella!_second_generation,タグ「liella! second generation」,Liella! 2期生,RAW_ENGLISH_WRAPPER
life-size_gardevoir_plush,サーナイト_等身大,等身大サーナイトぬいぐるみ,SEMANTIC_UNDERSPECIFICATION
life_at_the_hakurei_shrine_(touhou),life at the hakurei shrine (touhou),博麗神社での生活（東方）,CANONICAL_FALLBACK_TRANSLATABLE
life_fiber,戦維喪失,生命戦維,SEMANTIC_ERROR
life_points,タグ「life points」,ライフポイント,RAW_ENGLISH_WRAPPER
lifebuoy,泳圈,救命浮輪,NON_JAPANESE_RESIDUE
lifebuoy_anklet,lifebuoy・アンクレット,救命浮輪のアンクレット,MIXED_ENGLISH_DEBRIS
lifebuoy_hair_ornament,lifebuoyの髪飾り,救命浮輪の髪飾り,MIXED_ENGLISH_DEBRIS
lifebuoy_ornament,lifebuoy飾り,救命浮輪の飾り,MIXED_ENGLISH_DEBRIS
lifted_by_balloons,タグ「lifted by balloons」,風船で持ち上げられる,RAW_ENGLISH_WRAPPER
lifted_by_cursor,タグ「lifted by cursor」,カーソルで持ち上げられる,RAW_ENGLISH_WRAPPER
lifting_animal,lifting・動物,動物を持ち上げる,MIXED_ENGLISH_DEBRIS
lifting_covers,リフティングカバー,覆いを持ち上げる,SEMANTIC_ERROR
lifting_object,lifting・物体,物体を持ち上げる,MIXED_ENGLISH_DEBRIS
lifting_vehicle,タグ「lifting vehicle」,乗り物を持ち上げる,RAW_ENGLISH_WRAPPER
liftoff,降ろす,離陸,SEMANTIC_ERROR
light-skinned_palms,光・skinned・palms,色の薄い手のひら,MIXED_ENGLISH_DEBRIS
light_bulb,灯泡,電球,NON_JAPANESE_RESIDUE
light_bulb_above_head,光・球形ポンプ・above・頭,頭上の電球,MIXED_ENGLISH_DEBRIS
light_machine_gun,軽機,軽機関銃,SEMANTIC_UNDERSPECIFICATION
light_nipples,浅色乳頭,色の薄い乳首,NON_JAPANESE_RESIDUE
lighting_cigarette,照明タバコ,タバコに火をつける,SEMANTIC_ERROR
lightning_bolt-shaped_pupils,タグ「lightning bolt-shaped pupils」,稲妻形の瞳孔,RAW_ENGLISH_WRAPPER
lightning_bolt_facial_mark,lightning・bolt・facial・印,稲妻形の顔の模様,MIXED_ENGLISH_DEBRIS
lightning_claw,タグ「lightning claw」,雷の爪,RAW_ENGLISH_WRAPPER
lightning_elemental,タグ「lightning elemental」,雷の精霊,RAW_ENGLISH_WRAPPER
lightning_farron_(cosplay),lightning farron (cosplay),ライトニング・ファロン（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
lightning_hair,lightning・髪,雷の髪,MIXED_ENGLISH_DEBRIS
like_and_retweet,好きでリツイート,いいねとリツイート,SEMANTIC_ERROR
liliel_(2.5_jigen_no_ririsa)_(cosplay),liliel (2.5 jigen no ririsa) (cosplay),リリエル（2.5次元の誘惑）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
lillie_(pokemon)_(cosplay),リリー（ポケモン）（コスプレ）,リーリエ（ポケモン）（コスプレ）,SEMANTIC_ERROR
lily_pad,睡莲葉,スイレンの葉,NON_JAPANESE_RESIDUE
lily_print,lilyの柄,ユリ柄,MIXED_ENGLISH_DEBRIS
