canonical,old_display_ja,new_display_ja,reason
hourglass_print,hourglassの柄,砂時計柄,MIXED_ENGLISH_DEBRIS
houshou_marine_(cosplay),Houshou Marine（コスプレ）,宝鐘マリン（コスプレ）,MIXED_ENGLISH_DEBRIS
how_to_hold_x_(meme),how to hold x (meme),Xの持ち方（ミーム）,CANONICAL_FALLBACK_TRANSLATABLE
how_to_talk_to_short_people_(meme),背が低い人と話し方,背の低い人との話し方（ミーム）,AWKWARD_MACHINE_TRANSLATION
howa_type_20,タグ「howa type 20」,20式小銃,RAW_ENGLISH_WRAPPER
howa_type_64,タグ「howa type 64」,64式小銃,RAW_ENGLISH_WRAPPER
howa_type_89,タグ「howa type 89」,89式小銃,RAW_ENGLISH_WRAPPER
howl_(howl_no_ugoku_shiro)_(cosplay),howl (howl no ugoku shiro) (cosplay),ハウル（ハウルの動く城）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
howl_and_sophie_airwalking,タグ「howl and sophie airwalking」,ハウルとソフィーの空中歩行,RAW_ENGLISH_WRAPPER
hue_shifting,タグ「hue shifting」,色相シフト,RAW_ENGLISH_WRAPPER
huadian,花子,花鈿,SEMANTIC_ERROR
hug_from_side,hug・からの側面,横から抱きしめる,MIXED_ENGLISH_DEBRIS
hug_invitation,タグ「hug invitation」,ハグを求める仕草,RAW_ENGLISH_WRAPPER
huge_antenna_hair,huge・antenna・髪,巨大なアンテナ毛,MIXED_ENGLISH_DEBRIS
huge_claws,huge・爪,巨大な爪,MIXED_ENGLISH_DEBRIS
huge_ears,huge・耳,巨大な耳,MIXED_ENGLISH_DEBRIS
huge_eyebrows,タグ「huge eyebrows」,巨大な眉毛,RAW_ENGLISH_WRAPPER
huge_hair_bun,huge・髪・bun,巨大なお団子髪,MIXED_ENGLISH_DEBRIS
huge_weapon,グレートソード,巨大な武器,SEMANTIC_NARROWING
hugging_ass,タグ「hugging ass」,尻を抱きしめる,RAW_ENGLISH_WRAPPER
hugging_book,抱擁を本,本を抱きしめる,SEMANTIC_ERROR
hugging_own_leg,タグ「hugging own leg」,自分の脚を抱える,RAW_ENGLISH_WRAPPER
hugging_viewer,タグ「hugging viewer」,視点側を抱きしめる,RAW_ENGLISH_WRAPPER
hugging_with_one_arm,hugging・付きの1つの腕,片腕で抱きしめる,MIXED_ENGLISH_DEBRIS
human_crutch,人間・crutch,人間を支え代わりにする,MIXED_ENGLISH_DEBRIS
human_head,人面,人間の頭,SEMANTIC_ERROR
human_meat_consumption,人間・meat・consumption,人肉を食べる,MIXED_ENGLISH_DEBRIS
human_sacrifice,最上級の奉仕,人身御供,SEMANTIC_ERROR
human_tug_of_war,大岡裁き,人間綱引き,SEMANTIC_ERROR
humanization,ポケ擬,擬人化,SEMANTIC_NARROWING
humanized_skin_color,humanized・肌・color,人間らしい肌色,MIXED_ENGLISH_DEBRIS
humanoid_and_humanization,人型・and・humanization,人型と擬人化,MIXED_ENGLISH_DEBRIS
humpty_lock_(shugo_chara!),タグ「humpty lock (shugo chara!)」,ハンプティ・ロック（しゅごキャラ!）,RAW_ENGLISH_WRAPPER
hunter_(bloodborne)_(cosplay),hunter (bloodborne) (cosplay),狩人（Bloodborne）（コスプレ）,CANONICAL_FALLBACK_TRANSLATABLE
hurricane_glass,ハリケーンガラス,ハリケーングラス,SEMANTIC_ERROR
husband_and_wives,夫と妻,夫と複数の妻,SEMANTIC_UNDERSPECIFICATION
