row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-039297,sengoku_musou_2,Copyright,229,戦国無双2,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039306,searching_for_a_world_that_doesn't_exist,Copyright,228,寻找不存在的世界,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039315,doom_(2016),Copyright,227,DOOM（2016）,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039326,daten_keikaku,Copyright,225,堕天計画,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039328,ghost_sweeper_mikami,Copyright,225,GS美神,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039330,jianxia_qingyuan_(series),Copyright,225,剑侠情缘,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039331,kanojo_x_kanojo_x_kanojo,Copyright,225,彼女×彼女×彼女,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039332,katamari_damacy,Copyright,225,塊魂,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039345,hajime_(idolmaster),Copyright,224,初,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039360,tenjou_tenge,Copyright,223,天上天下,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039362,touran-sai,Copyright,223,【闘乱祭】,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039368,lunar_(series),Copyright,222,月,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-004258,lilith_(second_ascension)_(fate),Character,775,リリス（第二再臨）,リリス（第二再臨） | リリス,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004285,wuxian_(the_legend_of_luo_xiaohei),Character,771,無限,無限 | Wuxian,日本語版での固有名表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004288,cinderella_(crystal_wave)_(nikke),Character,770,シンデレラ：クリスタルウェーブ,シンデレラ：クリスタルウェーブ | シンデレラ,衣装名の公式表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004323,symphony_miku,Character,764,初音ミク（シンフォニー）,初音ミク（シンフォニー） | シンフォニーミク,派生衣装・形態の公式表示名を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004363,jailbird_(nerissa_ravencroft),Character,755,Jailbird,Jailbird | ネリッサ・レイヴンクロフト,ファン呼称の日本語表示を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-004365,meguru_(cookie),Character,755,MGR姉貴,MGR姉貴,ファン呼称タグのため追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004367,bae_minah_(chaesu),Character,754,ミナ,ミナ | Bae Minah | 민아,創作キャラクター名の日本語表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004388,limealicious,Character,750,Limealicious,Limealicious | Laimu,VTuber名の日本語表示を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-004391,tomoe_gozen_(swimsuit_saber)_(first_ascension)_(fate),Character,750,巴御前（水着・第一再臨）,巴御前（水着・第一再臨） | 巴御前（水着）,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004395,luo_xiaohei_(human),Character,749,羅小黒（人間）,羅小黒（人間） | ロシャオヘイ（人間）,日本語版の固有名表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004426,bao_the_whale,Character,741,Bao the Whale,Bao the Whale | Bao,VTuber名の表示表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-004430,zen'in_maki_(post-shibuya),Character,741,禪院真希（渋谷事変後）,禪院真希（渋谷事変後） | 禪院真希,時系列別表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-055539,takenashi_eri,Artist,198,武梨えり,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055687,takahashi_rumiko,Artist,196,高橋留美子,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055712,ikeno_daigo,Artist,195,池野大悟,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055801,misakura_nankotsu,Artist,194,みさくらなんこつ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055856,ishida_sui,Artist,193,石田スイ,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055860,kazama_raita,Artist,193,風間雷太,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055888,saeki_shun,Artist,193,佐伯俊,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055900,tanaka_kunihiko,Artist,193,田中久仁彦,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-055952,nomura_tetsuya,Artist,192,野村哲也,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-056004,kagesaki_yuna,Artist,191,影崎由那,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-056030,oguchi,Artist,191,おぐち,,semantic re-audit: independently verified official/common Japanese artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
