cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039297,sengoku_musou_2,Copyright,229,REVIEWED_UNRESOLVED,No sufficiently specific first-party title evidence established in this pass,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039306,searching_for_a_world_that_doesn't_exist,Copyright,228,REVIEWED_UNRESOLVED,Japanese official title not safely established,,Deferred without translating from Chinese.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039326,daten_keikaku,Copyright,225,REVIEWED_UNRESOLVED,Identity and official title evidence insufficient,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039328,ghost_sweeper_mikami,Copyright,225,REVIEWED_UNRESOLVED,Official title styling not safely established in this pass,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039330,jianxia_qingyuan_(series),Copyright,225,REVIEWED_UNRESOLVED,Japanese official series title not established,,Deferred without machine translation.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039331,kanojo_x_kanojo_x_kanojo,Copyright,225,REVIEWED_UNRESOLVED,First-party title evidence not safely established,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039332,katamari_damacy,Copyright,225,REVIEWED_UNRESOLVED,Official title evidence not safely captured in this pass,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039345,hajime_(idolmaster),Copyright,224,REVIEWED_UNRESOLVED,Tag identity/umbrella relation requires additional first-party disambiguation,,Deferred without narrowing umbrella.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039360,tenjou_tenge,Copyright,223,REVIEWED_UNRESOLVED,Official title evidence not safely captured in this pass,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039362,touran-sai,Copyright,223,REVIEWED_UNRESOLVED,Identity is ambiguous and cheap scope check was not conclusive,,Kept in scope and deferred.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039368,lunar_(series),Copyright,222,REVIEWED_UNRESOLVED,Japanese umbrella series title not safely established,,Deferred without narrowing series identity.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004258,lilith_(second_ascension)_(fate),Character,775,REVIEWED_UNRESOLVED,Official Japanese ascension-specific display not safely established,,Deferred without fan-derived form naming.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004285,wuxian_(the_legend_of_luo_xiaohei),Character,771,REVIEWED_UNRESOLVED,Official Japanese character rendering not safely established,,Deferred without transliteration guess.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004288,cinderella_(crystal_wave)_(nikke),Character,770,REVIEWED_UNRESOLVED,Official Japanese costume/form name not safely established,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004323,symphony_miku,Character,764,REVIEWED_UNRESOLVED,Official derivative-form display name not safely established,,Deferred without fan naming.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004363,jailbird_(nerissa_ravencroft),Character,755,REVIEWED_UNRESOLVED,Fan-community identity lacks safe official Japanese character name,,Deferred without inventing Japanese name.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004365,meguru_(cookie),Character,755,REVIEWED_UNRESOLVED,Fan-call tag lacks safe official Japanese character name,,Deferred without guessing.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004367,bae_minah_(chaesu),Character,754,REVIEWED_UNRESOLVED,Official Japanese character rendering not safely established,,Deferred without transliteration guess.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004388,limealicious,Character,750,REVIEWED_UNRESOLVED,VTuber display has no safely established official Japanese rendering,,In scope as VTuber; deferred.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004391,tomoe_gozen_(swimsuit_saber)_(first_ascension)_(fate),Character,750,REVIEWED_UNRESOLVED,Official Japanese ascension-specific display not safely established,,Deferred without fan-derived form naming.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004395,luo_xiaohei_(human),Character,749,REVIEWED_UNRESOLVED,Official Japanese human-form character rendering not safely established,,Deferred without transliteration guess.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004426,bao_the_whale,Character,741,REVIEWED_UNRESOLVED,VTuber display has no safely established official Japanese rendering,,In scope as VTuber; deferred.
cycle-0004,1,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004430,zen'in_maki_(post-shibuya),Character,741,REVIEWED_UNRESOLVED,Official Japanese timeline-specific form name not safely established,,Deferred without fan-derived qualifier.
