row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-050801,suiroh_(shideoukami),1,Artist,phano_(125042),phano (125042),,,suiroh（shideoukami）,,[]
I70-050802,sukonbu385,1,Artist,user_uwha8425,user uwha8425,,,,,[]
I70-050803,tam-u,1,Artist,"tam_u,u-ichi",tam u | u-ichi,,,tam-u,,[]
I70-050804,virus-g,1,Artist,,,,,Virus-G,,[]
I70-050805,yuki_to_hana,1,Artist,,,,,ユキとハナ,,[]
I70-050806,yuko_(uc_yuk),1,Artist,,,,,ユコ（UC Yuk）,,[]
I70-050807,yuyu_(yuyuworks),1,Artist,yuyutan0904,yuyutan0904,,,ゆう（ユユワークス）,,[]
I70-050808,ale_(ale_halexxx),1,Artist,"sikel,halexxx",halexxx | sikel,,,エール（エールhalexxx）,,[]
I70-050809,bankoku_ayuya,1,Artist,,,,,bankoku ayuya,,[]
I70-050810,bebe_(bebe_pp),1,Artist,bebe_pp,bebe pp,,,bebe（bebe pp）,,[]
I70-050811,chibikki,1,Artist,,,,,キビッキ,,[]
I70-050812,dishing,1,Artist,,,,,,,[]
I70-050813,docozi,1,Artist,doco_(doco3811),doco (doco3811),,,ドコジ,,[]
I70-050814,gambe,1,Artist,,,,,ガンベ,,[]
I70-050815,gaothun,1,Artist,,,,,ガオトゥン,,[]
I70-050816,hachi_(8bit_canvas),1,Artist,ryoki_(8bit),ryoki (8bit),,,ハチ（8ビットキャンバス）,,[]
I70-050817,jurrig,1,Artist,un_s,un s,,,ジュリグ,,[]
I70-050818,k_pring,1,Artist,pring654,pring654,,,Kプリング,,[]
I70-050819,l_(matador),1,Artist,,,,,L（マタドール）,,[]
I70-050820,makinaru,1,Artist,,,,,マキナル,,[]
I70-050821,maruyaa_(malya1006),1,Artist,maruya1006,maruya1006,,,Maruyaa（Malya1006）,,[]
I70-050822,matty_(zuwzi),1,Artist,,,,,マティ（Zuwzi）,,[]
I70-050823,mdthetest,1,Artist,,,,,,,[]
I70-050824,mogiki_hayami,1,Artist,,,,,モギキ・ハヤミ,,[]
I70-050825,namikare,1,Artist,"random72672,nami_(namikare4)",nami (namikare4) | random72672,,,,,[]
I70-050826,nanase_meruchi,1,Artist,,,,,ナナーゼメルチ,,[]
I70-050827,nora_neko_(fjya7473),1,Artist,,,,,,,[]
I70-050828,paintrfiend,1,Artist,,,,,Paintrfiend,,[]
I70-050829,riku_(rrr_gns),1,Artist,rrr_gns_(riuriu_1212),rrr gns (riuriu 1212),,,,,[]
I70-050830,skj,1,Artist,,,,,SKJ,,[]
I70-050831,sowon,1,Artist,so_won,so won,,,,,[]
I70-050832,tenohira_(tenoo),1,Artist,tenoo12,tenoo12,,,tenoo12,,[]
I70-050833,tokki,1,Artist,,,,,トッキ,,[]
I70-050834,watosu,1,Artist,,,,,ワタス,,[]
I70-050835,wee_(weeyy),1,Artist,,,,,wee（weeyy）,,[]
I70-050836,zds,1,Artist,sakutaishi,sakutaishi,,,桜,,[]
I70-050837,3four,1,Artist,"truc_bui,34_(hakunimu)",34 (hakunimu) | truc bui,,,3four,,[]
I70-050838,abaraya,1,Artist,,,,,アバラヤ,,[]
I70-050839,arikanrobo,1,Artist,,,,,Arikanrobo,,[]
I70-050840,arito_arayuru,1,Artist,,,,,Arito Arayuru,,[]
I70-050841,asagi501,1,Artist,,,,,,,[]
I70-050842,autreeyah,1,Artist,user_zswz5333,user zswz5333,,,,,[]
I70-050843,aviary,1,Artist,,,,,,,[]
I70-050844,captain_yue,1,Artist,,,,,キャプテン・ユエ,,[]
I70-050845,cinnabus,1,Artist,,,,,,,[]
I70-050846,cnm,1,Artist,,,,,CNM,,[]
I70-050847,denki_showgun,1,Artist,"denki_shougun,denkishowgun",denki shougun | denkishowgun,,,デンキ・ショーガン,,[]
I70-050848,doiparuni,1,Artist,,,,,,,[]
I70-050849,don_(29219),1,Artist,,,,,ドン（29219）,,[]
I70-050850,eunos,1,Artist,,,,,ユーノス,,[]
