cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002235,enemy_aircraft_(kancolle),Character,1516,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002236,firefly_(spring_missive)_(honkai:_star_rail),Character,1516,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002293,tailless_(zenless_zone_zero),Character,1473,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002312,clumsy_nun_(diva),Character,1458,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002314,red_soul_(utdr),Character,1457,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002379,kama_(teenager)_(fate),Character,1423,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002385,wei_wuxian_(yiling_laozu),Character,1420,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002438,evanescia_(honkai:_star_rail),Character,1389,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002466,adashino_adami,Character,1374,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002502,indou_hikaru,Character,1355,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002511,orphie_magnusson,Character,1349,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044604,piromizu,Artist,1708,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044627,murakami_suigun,Artist,1640,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044633,asanagi,Artist,1628,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044643,satou_kuuki,Artist,1609,REVIEWED_UNRESOLVED,No sufficiently trustworthy first-party evidence was established in the single reasonable pass.,,Deferred rather than guessed.
