cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,display_ja,search_ja,prior_audit_verdict,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038696,detective_pikachu_(series),Copyright,301,名探偵ピカチュウ,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.pokemon.co.jp/ex/meitantei_pikachu/,Seed evidence confirms official series identity 名探偵ピカチュウ.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038713,digimon_world_re:digitize,Copyright,298,デジモンワールド,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,デジモンワールド リ：デジタイズ,,OFFICIAL_TITLE,HIGH,https://digimon-gameportal.bn-ent.net/product/world_re_digitize/top.html,Bandai Namco official product site uses デジモンワールド リ：デジタイズ; current display is too broad.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038761,kemono_jihen,Copyright,291,怪物事変,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://kemonojihen-anime.com/,Official anime site uses 怪物事変.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038769,wild_and_horned_hermit,Copyright,291,東方茨歌仙,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.kadokawa.co.jp/product/322004000448/,KADOKAWA official page identifies 東方茨歌仙.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038780,busou_renkin,Copyright,289,武装錬金,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://www.shueisha.co.jp/books/items/contents.html?jdcn=08873557873557315501,Shueisha official publication page uses 武装錬金.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038796,gimai_seikatsu,Copyright,287,義妹生活,,NEEDS_EXTERNAL_CHECK,KEEP,,,SEED_VERIFIED,HIGH,https://gimaiseikatsu-anime.com/,Official anime site uses 義妹生活.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038797,legend_of_mana,Copyright,287,聖剣LOM,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,聖剣伝説 Legend of Mana,聖剣LOM | レジェンド オブ マナ,OFFICIAL_TITLE,HIGH,https://www.jp.square-enix.com/seiken_lom/,Square Enix official product site uses 聖剣伝説 Legend of Mana; retain established aliases for search.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038805,kaitou_tenshi_twin_angel,Copyright,286,ツインエンジェル,,NEEDS_EXTERNAL_CHECK,FIX_DISPLAY,快盗天使ツインエンジェル,,OFFICIAL_TITLE,HIGH,https://twin-angel.com/news/6893/,Official site identifies the original property as 快盗天使ツインエンジェル.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-038813,artery_gear,Copyright,284,アーテリーギア,,NEEDS_EXTERNAL_CHECK,FIX_BOTH,アーテリーギア-機動戦姫-,アーテリーギア,OFFICIAL_TITLE,HIGH,https://www.youtube.com/channel/UCiGYDPF-cYJaqIqmaQE3eMg,Official game channel uses アーテリーギア-機動戦姫-; retain short form for search.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044542,sayori_(neko_works),Artist,2060,さより（NEKO WORKs）,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://nekopara.com/introduction_ja,NEKOPARA official site credits illustrator さより; qualifier safely disambiguates the NEKO WORKs artist identity.,PROPOSED
cycle-0002,2,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044546,yamamoto_souichirou,Artist,2036,山本崇一朗,,NEEDS_EXTERNAL_CHECK,KEEP,,,OFFICIAL_CREDIT,HIGH,https://www.shogakukan.co.jp/purchase/paper/books/09128117,Shogakukan official book page credits 山本崇一朗 exactly.,PROPOSED
