row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-007051,kurobe_natsumi,4,Character,kurobe_natsumi_(shiromanta),kurobe natsumi (shiromanta),,,黒部夏美,,"[""senpai_ga_uzai_kouhai_no_hanashi"",""original"",""coca-cola""]"
I70-007052,leona_(league),4,Character,leona_(league_of_legends),leona (league of legends),,,雷歐娜,,"[""league_of_legends"",""bishoujo_senshi_sailor_moon"",""girls'_generation""]"
I70-007053,lunala,4,Character,,,,ルナアーラ,,,"[""pokemon"",""pokemon_sun_and_moon"",""pokemon_masters_ex""]"
I70-007054,mejiro_dober_(off_the_line)_(umamusume),4,Character,mejiro_dober_(twisted_line)_(umamusume),mejiro dober (twisted line) (umamusume),,,ツイステッド・ライン,,"[""umamusume"",""umamusume:_cinderella_gray"",""umamusume:_party_dash""]"
I70-007055,ntw-20_(girls'_frontline),4,Character,ntw-20_(girls_frontline),ntw-20 (girls frontline),,NTW-20(ドールズフロントライン),NTW-20(少女前線),NTW-20,"[""girls'_frontline"",""doom_(2016)"",""doom_(series)""]"
I70-007056,sherlock_shellingford,4,Character,,,,シャロ | シャーロックシェリンフォード | シャーロック・シェリンフォード,,,"[""tantei_opera_milky_holmes"",""megami_magazine"",""love_live!""]"
I70-007057,yokune_ruko,4,Character,,,,欲音ルコ,,,"[""utau"",""vocaloid"",""fl_studio""]"
I70-007058,commandant_(pgr),4,Character,commandant_(punishing:_gray_raven),commandant (punishing: gray raven),,指揮官(パニグレ),指揮官(战双帕弥什),,"[""punishing:_gray_raven"",""original"",""kuro_games""]"
I70-007059,dlanor_a._knox,4,Character,dlanor_a_knox,dlanor a knox,,ドラノール・A・ノックス,,,"[""umineko_no_naku_koro_ni"",""dawn_of_the_golden_witch"",""higurashi_no_naku_koro_ni""]"
I70-007060,kasumi_(princess_connect!),4,Character,kirihara_kasumi,kirihara kasumi,,カスミ | カスミ(プリコネ) | 霧原かすみ,,,"[""princess_connect!"",""cygames"",""dungeon_ni_deai_wo_motomeru_no_wa_machigatteiru_darou_ka""]"
I70-007061,lilithmon,4,Character,laylamon,laylamon,,リリスモン,,,"[""digimon"",""digimon_story:_time_stranger"",""digimon_card_game""]"
I70-007062,mega_gallade,4,Character,,,,メガエルレイド,,,"[""pokemon"",""pokemon_omega_ruby_and_alpha_sapphire"",""digimon""]"
I70-007063,mew_ichigo,4,Character,,,,ミュウイチゴ,,,"[""tokyo_mew_mew"",""tokyo_mew_mew_new"",""bishoujo_senshi_sailor_moon""]"
I70-007064,miyabi_(senran_kagura),4,Character,,,,雅緋(閃乱カグラ),雅緋,,"[""senran_kagura"",""senran_kagura_new_wave"",""senran_kagura_new_link""]"
I70-007065,miyanaga_teru,4,Character,,,,,宮永照,,"[""saki_(manga)"",""saki_achiga-hen"",""mahjong_soul""]"
I70-007066,murakami_(girls_und_panzer),4,Character,,,,サメさんチーム | ムラカミ | ムラカミ(GuP),,,"[""girls_und_panzer"",""girls_und_panzer_motto_love_love_sakusen_desu!"",""kantai_collection""]"
I70-007067,panette_(fire_emblem),4,Character,,,,パネトネ | パネトネ(ファイアーエムブレム),,,"[""fire_emblem"",""fire_emblem_engage"",""fire_emblem_heroes""]"
I70-007068,sekishiro_mico,4,Character,,,,ミコのえほん | 堰代ミコ,,,"[""nanashi_inc."",""indie_virtual_youtuber"",""pingu_(series)""]"
I70-007069,zhuge_yuan,4,Character,,,,,诸葛渊,,"[""dao_gui_yi_xian"",""kimetsu_no_yaiba"",""kuroshitsuji""]"
I70-007070,a.k.i._(street_fighter),4,Character,aki_(street_fighter),aki (street fighter),,,,A.K.I. | AKI,"[""street_fighter"",""street_fighter_6"",""fatal_fury""]"
I70-007071,amane_konata,4,Character,,,,,天音こなた,,"[""hololive"",""comiket_106"",""persona""]"
I70-007072,asakura_rikako,4,Character,,,,,朝倉理香子,아사쿠라리카코,"[""touhou"",""touhou_(pc-98)"",""phantasmagoria_of_dim.dream""]"
