row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-002151,grookey,4,Character,,,,サルノリ,,,"[""pokemon"",""pokemon_sword_and_shield"",""pokemon_(anime)""]"
I70-002152,murasaki_shikibu_(fate),4,Character,,,,,紫式部 | 紫式部(Fate),,"[""fate_(series)"",""fate/grand_order"",""fate/stay_night""]"
I70-002153,albedo_(overlord),4,Character,albedo,albedo,,アルベド | アルベド(オーバーロード),雅儿贝德,,"[""overlord_(maruyama)"",""kono_subarashii_sekai_ni_shukufuku_wo!"",""re:zero_kara_hajimeru_isekai_seikatsu""]"
I70-002154,cure_peace,4,Character,,,,キュアピース,,,"[""precure"",""smile_precure!"",""heartcatch_precure!""]"
I70-002155,otogi_(blue_archive),4,Character,,,,(ブルアカ) | オトギ | オトギ(ブルーアーカイブ),天神山オトギ,,"[""blue_archive"",""original"",""uber_eats""]"
I70-002156,kashuu_kiyomitsu,4,Character,,,,あんみつ,加州清光 | 安清 | 沖田組 | 清安,,"[""touken_ranbu"",""touken_ranbu:_hanamaru"",""fate_(series)""]"
I70-002157,edelgard_von_hresvelg_(timeskip),4,Character,edelgard_von_hresvelg_(post_timeskip),edelgard von hresvelg (post timeskip),,,,,"[""fire_emblem"",""fire_emblem:_three_houses"",""fire_emblem_heroes""]"
I70-002158,rx-78-2_gundam,4,Character,"gundam_(mecha),rx-78-2",gundam (mecha) | rx-78-2,,,RX-78-2,,"[""gundam"",""mobile_suit_gundam"",""sd_gundam""]"
I70-002159,yoshizawa_kasumi,4,Character,,,,芳澤かすみ,,,"[""persona"",""persona_5"",""persona_5_the_royal""]"
I70-002160,jingliu_(honkai:_star_rail),4,Character,,,,,鏡流 | 镜流,Jingliu,"[""honkai:_star_rail"",""honkai_(series)"",""mihoyo""]"
I70-002161,dorothea_arnault,4,Character,,,,ドロテア | ドロテア=アールノルト | ドロテアアールノルト,,,"[""fire_emblem"",""fire_emblem:_three_houses"",""fire_emblem_heroes""]"
I70-002162,iwakura_lain,4,Character,,,,,岩倉玲音 | 玲音,lain,"[""serial_experiments_lain"",""neon_genesis_evangelion"",""microsoft_windows""]"
I70-002163,izumi_mei,4,Character,,,,,和泉愛依,,"[""idolmaster"",""idolmaster_shiny_colors"",""idolmaster_shiny_colors_song_for_prism""]"
I70-002164,totoki_airi,4,Character,,,,とときん,十時愛梨,,"[""idolmaster"",""idolmaster_cinderella_girls"",""idolmaster_cinderella_girls_starlight_stage""]"
I70-002165,medea_(caster)_(fate),4,Character,"medea_(fate),caster",caster | medea (fate),,,キャスター(Fate/staynight),,"[""fate_(series)"",""fate/stay_night"",""fate/grand_order""]"
I70-002166,captain_(kemono_friends),4,Character,,,,隊長(けものフレンズ) | 隊長さん,,,"[""kemono_friends"",""kemono_friends_3"",""original""]"
I70-002167,pomu_rainpuff,4,Character,,,,ぽむれいんぱふ,,PomuPaint | PomuRainpuff | WEAREPOMU | bigppmemes | elipomu | pomuhub | pomulive,"[""nijisanji"",""nijisanji_en"",""hololive""]"
I70-002168,callie_(squid_sisters_outfit)_(splatoon),4,Character,,,,,,,"[""splatoon_(series)"",""splatoon_1"",""splatoon_2""]"
I70-002169,mizunashi_akari,4,Character,,,,,水无灯里 | 水無灯里,,"[""aria_(manga)"",""fate_(series)"",""suzumiya_haruhi_no_yuuutsu""]"
I70-002170,marciana_(nikke),4,Character,,,,マルチャーナ | マルチャーナ(勝利の女神:NIKKE),,,"[""goddess_of_victory:_nikke"",""neon_genesis_evangelion"",""rebuild_of_evangelion""]"
I70-002171,sigewinne_(genshin_impact),4,Character,,,,シグウィン,希格雯,Sigewinne | 시그와인,"[""genshin_impact"",""mihoyo"",""honkai_(series)""]"
I70-002172,zeta_(granblue_fantasy),4,Character,,,,ゼタ | ゼタ(グラブル),,,"[""granblue_fantasy"",""granblue_fantasy_versus"",""granblue_fantasy:_relink""]"
I70-002173,joseph_joestar_(old),4,Character,joseph_joestar,joseph joestar,,ジョセフ・ジョースター,,,"[""jojo_no_kimyou_na_bouken"",""stardust_crusaders"",""diamond_wa_kudakenai""]"
I70-002174,evil_neuro-sama,4,Character,,,,,,,"[""vedal_ai"",""indie_virtual_youtuber"",""osu!""]"
I70-002175,gilberta_(arknights),4,Character,angelina_(arknights:_endfield),angelina (arknights: endfield),,,ギルベルタ,,"[""arknights"",""arknights:_endfield"",""lawson""]"
I70-002176,okumura_haru,4,Character,,,,,奥村春,,"[""persona"",""persona_5"",""persona_5_the_royal""]"
I70-002177,hiyuki_(wuthering_waves),4,Character,,,,,绯雪,,"[""wuthering_waves"",""honkai:_star_rail"",""honkai_(series)""]"
I70-002178,maria_cadenzavna_eve,4,Character,maria_cadenzavuna_eve,maria cadenzavuna eve,,マリア・カデンツァヴナ・イヴ,,,"[""senki_zesshou_symphogear"",""senki_zesshou_symphogear_xd_unlimited"",""comiket_102""]"
I70-002179,tsukikage_yuri,4,Character,,,,月影ゆり,,,"[""precure"",""heartcatch_precure!"",""fresh_precure!""]"
I70-002180,protagonist_(love_and_deepspace),4,Character,,,,,夏以昼x你,,"[""love_and_deepspace"",""final_fantasy"",""final_fantasy_vii""]"
I70-002181,saijo_claudine,4,Character,saijou_claudine,saijou claudine,,,西條クロディーヌ,,"[""shoujo_kageki_revue_starlight"",""shoujo_kageki_revue_starlight_-re_live-"",""bang_dream!""]"
I70-002182,mejiro_ramonu_(umamusume),4,Character,,,,メジロラモーヌ | メジロラモーヌ(ウマ娘) | 魔性の青鹿毛,目白高峰,,"[""umamusume"",""umamusume:_cinderella_gray"",""original""]"
I70-002183,arle_nadja,4,Character,,,,アルル | アルル・ナジャ | シェアル,亚鲁鲁·娜嘉 | 亞魯魯,아르르,"[""puyopuyo"",""madou_monogatari"",""puyopuyo_20th_anniversary""]"
I70-002184,oribe_yasuna,4,Character,,,,折部やすな,,,"[""kill_me_baby"",""pokemon"",""kirara_fantasia""]"
I70-002185,kaneki_ken,4,Character,,,,,金木研,,"[""tokyo_ghoul"",""tokyo_ghoul:re"",""dandadan""]"
I70-002186,tenjouin_asuka,4,Character,"alexis_rhodes,alexis_rhodes",alexis rhodes,,,天上院明日香,,"[""yu-gi-oh!"",""yu-gi-oh!_gx"",""yu-gi-oh!_5d's""]"
I70-002187,yuuri_(shoujo_shuumatsu_ryokou),4,Character,,,,ユーリ(少女終末旅行),,,"[""shoujo_shuumatsu_ryokou"",""shimeji_simulation"",""nichijou""]"
I70-002188,silence_(arknights),4,Character,silent_(arknights),silent (arknights),,サイレンス | サイレンス(アークナイツ),赫默,,"[""arknights"",""ambience_synesthesia"",""pokemon""]"
I70-002189,toto-sama_(fate),4,Character,"tokitarou_(fate),tokitarou_(fate/grand_order)",tokitarou (fate) | tokitarou (fate/grand order),,,とと様,,"[""fate/grand_order"",""fate_(series)"",""kanagawa_okinami_ura""]"
I70-002190,furutani_himawari,4,Character,furuya_himawari,furuya himawari,,,古谷向日葵,,"[""yuruyuri"",""oomuro-ke"",""fate/zero""]"
I70-002191,nia_(blade)_(xenoblade),4,Character,niyah_(blade),niyah (blade),,,nia（blade）（xenoblade）,,"[""xenoblade_chronicles_(series)"",""xenoblade_chronicles_2"",""xenoblade_chronicles_3""]"
I70-002192,kadotani_anzu,4,Character,,,,みほ杏 | カメさんチーム,角谷杏,,"[""girls_und_panzer"",""girls_und_panzer_motto_love_love_sakusen_desu!"",""girls_und_panzer_senshadou_daisakusen!""]"
I70-002193,dan_heng_(imbibitor_lunae)_(honkai:_star_rail),4,Character,,,,,飲月,,"[""honkai:_star_rail"",""honkai_(series)"",""mihoyo""]"
I70-002194,kiran_(fire_emblem),4,Character,summoner_(fire_emblem_heroes),summoner (fire emblem heroes),,エクラ(FE),,,"[""fire_emblem"",""fire_emblem_heroes"",""fire_emblem_fates""]"
I70-002195,ganondorf,4,Character,,,,ガノンドロフ,,,"[""the_legend_of_zelda"",""the_legend_of_zelda:_ocarina_of_time"",""the_legend_of_zelda:_tears_of_the_kingdom""]"
I70-002196,nagato_(azur_lane),4,Character,,,,長門(アズールレーン),長門 | 鲨,,"[""azur_lane"",""kantai_collection"",""k-on!""]"
I70-002197,ogata_hyakunosuke,4,Character,,,,,尾形百之助,,"[""golden_kamuy"",""sanrio"",""hello_kitty""]"
I70-002198,tendo_maya,4,Character,tendou_maya,tendou maya,,,真矢クロ,,"[""shoujo_kageki_revue_starlight"",""shoujo_kageki_revue_starlight_-re_live-"",""bang_dream!""]"
I70-002199,chito_(shoujo_shuumatsu_ryokou),4,Character,,,,チト | チト(少女終末旅行),,,"[""shoujo_shuumatsu_ryokou"",""shimeji_simulation"",""bocchi_the_rock!""]"
I70-002200,fleurdelys_(wuthering_waves),4,Character,,,,,フルールドリス,,"[""wuthering_waves"",""genshin_impact"",""naruto_(series)""]"
