queue_id,campaign_id,owner_slot,owner_branch,campaign_key,campaign_fingerprint,research_state,work_buckets,member_count,member_ids/tags,source_units,priority,source_hint_urls,source_hint_review_ids
q2-4d369d689e0b14590eab,pc2-d1806ed2650096f0310b0f3c,0,research/issue180-forward-0,authority:inazuma_eleven_(series),aa3517cbca6bd081350743781837a46634eb9787c1473eda3e1f99d884c7daf1,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",73,"[""afuro_terumi"",""amemiya_taiyou"",""baddap_sleed"",""domon_asuka"",""dylan_keith"",""einamu"",""eska_bamel"",""fei_rune"",""fideo_aldena"",""fubuki_atsuya"",""fubuki_shirou"",""fudou_akio"",""garushaa_wolfein"",""gouenji_shuuya"",""gouenji_yuuka"",""hamano_kaiji"",""hayami_tsurumasa"",""hilary_flail"",""ibuki_munemasa"",""ichino_nanasuke"",""ichinose_kazuya"",""kageyama_hikaru"",""kazemaru_ichirouta"",""kidou_yuuto"",""kino_aki"",""kishibe_taiga"",""kita_ichiban"",""kiyama_hiroto"",""kudou_fuyuka"",""kudou_michiya"",""kurama_norihito"",""kurosaki_makoto"",""kusaka_ryuuji"",""manabe_jin'ichirou"",""mark_kruger"",""matatagi_hayato"",""matsuno_kuusuke"",""michinari_tatsumi"",""midorikawa_ryuuji"",""minaho_kazuto"",""minamisawa_atsushi"",""mistorene_callus"",""miyasaka_ryou"",""morimura_konoha"",""nagumo_haruya"",""nanobana_kinako"",""nishinosora_yoichi"",""nishizono_shinsuke"",""nozaki_sakura"",""otonashi_haruna"",""powai_pichori"",""raimon_natsumi"",""reiza"",""rococo_urupa"",""ryugeru_baran"",""sakuma_jirou"",""sangoku_taichi"",""saryuu_evan"",""sasanami_unmei"",""seto_midori"",""shinohara_raika"",""someoka_ryuugo"",""sorano_aoi"",""suzuno_fuusuke"",""tachimukai_yuuki"",""tsunami_jousuke"",""tsurugi_kyousuke"",""tsurugi_yuuichi"",""utsunomiya_toramaru"",""vanfeny_vamp"",""yagami_reina"",""yamana_akane"",""yukimura_hyouga""]","[{""unit_id"":""ru3-0f6b27ef73c78811473f"",""member_ids_sha256"":""d92f1e8bc6c3a1454e98ddb41c4dd91d81512914d4ccba176c36c016a9afc824""}]",P1,[],[]
q2-4d369d689e0b14590eab,pc2-ce16c254a8d01c547348c6c6,0,research/issue180-forward-0,authority:league_of_legends,c41c4a63ac190edd5265dc9162b8f44aa1a0d9f81eb32da028c1465eb6fb048a,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",54,"[""academy_ahri"",""arcade_ahri"",""arcade_sona"",""arcane_brawler_vi"",""arcane_fractured_jinx"",""arcane_jayce"",""battle_bunny_riven"",""cafe_cuties_gwen"",""cafe_cuties_soraka"",""dark_elementalist_lux"",""dj_sona"",""elementalist_lux"",""firelight_ekko"",""heartsteel_aphelios"",""heartsteel_ezreal"",""heartsteel_kayn"",""heartsteel_sett"",""heartsteel_yone"",""k/da_ahri"",""k/da_akali"",""k/da_all_out_ahri"",""k/da_all_out_akali"",""k/da_all_out_evelynn"",""k/da_all_out_kai'sa"",""k/da_evelynn"",""k/da_kai'sa"",""nurse_akali"",""officer_caitlyn"",""officer_vi"",""pool_party_caitlyn"",""pool_party_leona"",""popstar_ahri"",""rhaast"",""soul_fighter_gwen"",""spirit_blossom_ahri"",""spirit_blossom_kindred"",""spirit_blossom_sett"",""spirit_blossom_soraka"",""star_guardian_ahri"",""star_guardian_akali"",""star_guardian_janna"",""star_guardian_jinx"",""star_guardian_kai'sa"",""star_guardian_lulu"",""star_guardian_lux"",""star_guardian_miss_fortune"",""star_guardian_soraka"",""star_guardian_syndra"",""star_guardian_xayah"",""star_guardian_zoe"",""the_baddest_ahri"",""the_baddest_akali"",""the_baddest_evelynn"",""tibbers""]","[{""unit_id"":""ru3-e1b720c1f9c09d5f7bec"",""member_ids_sha256"":""84aa45d41a37b83c29fbb0c70b02ff0856e396e82e7e5b1c2ddc2a8589065a4f""}]",P1,[],[]
q2-4d369d689e0b14590eab,pc2-570640ea721f01cc3d7dee04,0,research/issue180-forward-0,authority:honkai_(series),83d872c31dfcd5e82fb752c95bbef9c03498e06c0b305bd44869fee7e1494d44,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",51,"[""ai_hyperion_lambda"",""bailu_youyun"",""book_of_fuxi"",""bronya_rand"",""bronya_zaychik"",""carole_peppers"",""cecilia_schariac"",""coralie_6626_planck"",""elf_elysia"",""erdos_helia"",""frederica_nikola_tesla"",""fu_hua"",""herrscher_of_corruption"",""herrscher_of_dominance"",""herrscher_of_sentience"",""herrscher_of_the_end"",""higokumaru"",""houraiji_kyuushou"",""inoue_marina"",""kallen_kaslana"",""kosma"",""li_sushang"",""lieserl_albert_einstein"",""liliya_olenyeva"",""misteln_schariac"",""murata_himeko"",""ninti_apocalypse"",""otto_apocalypse"",""project_bunny"",""rita_rossweisse"",""rozaliya_olenyeva"",""sawashiro_miyuki"",""seele_vollerei"",""senadina"",""shigure_kira"",""siegfried_kaslana"",""sin_mal"",""sirin"",""songque"",""susannah_manatt"",""thelema_nutriscu"",""theresa_apocalypse"",""timido_cute"",""void_archives"",""welt_joyce"",""welt_yang"",""yae_kasumi"",""yae_rin"",""yae_sakura"",""yanning"",""yssring_leavtruth""]","[{""unit_id"":""ru3-0e5c0bb9e2ccf41b80d2"",""member_ids_sha256"":""7d3e52610b4655a48f8a251727d955cb77bc0840c3611d3d7a5db34e76a91335""}]",P1,[],[]
q2-4d369d689e0b14590eab,pc2-cb28d82cd45c39f421177aa1,0,research/issue180-forward-0,authority:girls_und_panzer,ae03ef803f396ae6e18f72193c2c69b94669723866205b29b99aaf24fe673610,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",50,"[""akiyama_yoshiko"",""anzai_romi"",""chouno_ami"",""fukuda_haru"",""gotou_moyoko"",""hamada_kiyo"",""hida_ema"",""hosomi_shizuko"",""ikeda_emi"",""inatomi_hibiki"",""isobe_noriko"",""isuzu_yuri"",""itsumi_erika's_gunner"",""itsumi_erika's_loader"",""kadotani_anzu"",""katsuya_megu"",""kawanishi_shinobu"",""kawashima_momo"",""kodama_shichirou"",""kojima_emi"",""kondou_taeko"",""konparu_nozomi"",""koyama_yuzu"",""kubota_rin"",""maruyama_saki"",""matsukaze_rin"",""nagura_setsuko"",""nakasuga_emi"",""nishi_kinuyo"",""nishihara_yasoko"",""nishizumi_family_dog"",""nishizumi_shiho"",""nishizumi_tsuneo"",""oono_aya"",""ou_taiga"",""rou_leila"",""sakaguchi_karina"",""sasagawa_kanon"",""sasaki_akebi"",""sawa_azusa"",""shimada_chiyo"",""sono_midoriko"",""takashima_remi"",""tamada_tamaki"",""teramoto_tomiko"",""tsuji_renta"",""tsuruki_shizuka"",""utsugi_yuuki"",""yamagou_ayumi"",""yuzumoto_hitomi""]","[{""unit_id"":""ru3-35941138e2090fd57aba"",""member_ids_sha256"":""3e0b48a63c6f4fe73c7361c00fba43b691b4dfe669be1df6be15c113a508a3bc""}]",P1,[],[]
q2-4d369d689e0b14590eab,pc2-b0cdf5ccbf3a32006f9472c2,0,research/issue180-forward-0,authority:pokemon,363f40347749fda6a34d3f763c7ebe8233040943c1ab046bc37c094b4527b068,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",50,"[""browt"",""cosplay_pikachu"",""crasher_wake"",""daisy_oak"",""delia_ketchum"",""disguised_zorua"",""flabebe"",""flying_pikachu"",""gecqua"",""gyaru_bulbasaur"",""hisuian_electrode"",""lt._surge"",""missingno."",""mosslax"",""nidoran"",""nidothing"",""ootani_ikue"",""paldea_mother"",""peakychu"",""pichu_brothers"",""pikachu_belle"",""pikachu_libre"",""pikachu_pop_star"",""pixiv_red"",""pokemon_tower_ghost"",""pombon"",""professor_ivy"",""professor_kukui"",""professor_tangrowth"",""purple_kecleon"",""rotom_dex"",""rotom_phone"",""spiky-eared_pichu"",""squirtle_squad"",""steven_stone"",""surfing_pikachu"",""team_aqua_grunt"",""team_flare_grunt"",""team_galactic_grunt"",""team_magma_grunt"",""team_plasma_grunt"",""team_rainbow_rocket_grunt"",""team_rocket_grunt"",""team_skull_grunt"",""team_star_grunt"",""team_yell_grunt"",""terrance_rainer"",""transformed_ditto"",""zygarde_cell"",""zygarde_core""]","[{""unit_id"":""ru3-6c298deee87e3732694f"",""member_ids_sha256"":""6c06d205907b2a287cfdefaf8baca521fbd0912787ddfc398500de986acdb243""}]",P1,[],[]
q2-4d369d689e0b14590eab,pc2-246f158c4626a1c401e52417,0,research/issue180-forward-0,authority:macross,c2473fca0354a77c1e94136210ea408bb67b0d6b91305c8176d1529ba092b49b,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",49,"[""ai-kun"",""arad_molders"",""brera_sterne"",""fire_valkyrie"",""freyja_wion"",""guvava"",""hayase_misa"",""hayate_immelmann"",""ichijou_hikaru"",""isamu_dyson"",""kaname_buccaneer"",""klan_klein"",""luca_angeloni"",""lynn_minmay"",""makina_nakajima"",""matsuura_nanase"",""maximilian_jenius"",""messer_ihlefeld"",""mikhail_buran"",""mikumo_guynemer"",""millia_jenius"",""mirage_farina_jenius"",""mylene_jenius"",""nekki_basara"",""oosanshouuo-san"",""ozma_lee"",""ranka_lee"",""regult"",""reina_prowler"",""roy_focker"",""saotome_alto"",""sdf-1"",""sheryl_nome"",""vf-0"",""vf-1"",""vf-19"",""vf-1_strike"",""vf-1_super"",""vf-1a"",""vf-1j"",""vf-1s"",""vf-25"",""vf-31"",""vf-31j"",""yami_freyja"",""yami_makina"",""yami_reina"",""yf-19"",""yf-21""]","[{""unit_id"":""ru3-6ba6122a6040f1c25065"",""member_ids_sha256"":""a5bc120faa777aa189b8d173f89d29e35c3e6308b80ebf0276a4da2475c71d06""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-30f42027111d71bc014096a4,0,research/issue180-forward-0,authority:world_witches_series,cbd8ee997fc1c481fa71afc7bb30bd8e721e9e8a86372af88a735cabd69b0b0c,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",48,"[""aleksandra_i._pokryshkin"",""amelie_planchard"",""anabuki_tomoko"",""angela_salas_larrazabal"",""aurora_e._juutilainen"",""constantia_cantacuzino"",""edytha_rossmann"",""eleonore_giovanna_gassion"",""elizabeth_f._beurling"",""elma_leivonen"",""etou_toshiko"",""federica_n._doglio"",""fernandia_malvezzi"",""fukuen_misato"",""giuseppina_ciuinni"",""grete_m._gollob"",""gundula_rall"",""hanna-justina_marseille"",""hanna_rudel"",""hanna_wind"",""heidimarie_w._schnaufer"",""heinrike_prinzessin_zu_sayn-wittgenstein"",""helma_lennartz"",""hijikata_keisuke"",""kanno_naoe"",""karibuchi_hikari"",""karibuchi_takami"",""katou_keiko"",""kitagou_fumika"",""kuroda_kunika"",""luciana_mazzei"",""martina_crespi"",""neuroi"",""neuroi_girl"",""nikka_edvardine_katajainen"",""nishizawa_yoshiko"",""raisa_pottgen"",""rosalie_de_hemricourt_de_grunne"",""sakomizu_haruka"",""shimohara_sadako"",""suwa_amaki"",""takei_junko"",""tonttu"",""ursula_hartmann"",""virginia_robertson"",""waltrud_krupinski"",""wilma_bishop"",""yamakawa_michiko""]","[{""unit_id"":""ru3-fdd2ca7a9a6cdfd58647"",""member_ids_sha256"":""3e6a359dccb3bd61abe30b65730f9f56fe6c582fba3b7588f674b11b3f30b6cc""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-37f757d8d2c54368fcb6651c,0,research/issue180-forward-0,authority:ensemble_stars!,727e7145a0bf228a3b48664af5f5ac396b81a71a8f52513f202c88a1f03807f8,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",44,"[""akehoshi_subaru"",""amagi_hiiro"",""amagi_rinne"",""aoba_tsumugi"",""aoi_hinata"",""aoi_yuta"",""ayase_mayoi"",""fushimi_yuzuru"",""hakaze_kaoru"",""hanamura_fuyume"",""harukawa_sora"",""hasumi_keito"",""hibiki_wataru"",""hidaka_hokuto"",""himemiya_tori"",""hojo_raika"",""isara_mao"",""kanzaki_souma"",""kazehaya_tatsumi"",""kiryu_kuro"",""kojika_juis"",""mashiro_tomoya"",""mikejima_madara"",""narukami_arashi"",""natsu_kanna"",""nito_nazuna"",""ogami_koga"",""otogari_adonis"",""oukawa_kohaku"",""ran_nagisa"",""saegusa_ibara"",""sagiri_esu"",""sakasaki_natsume"",""sakuma_ritsu"",""sazanami_jun"",""shiina_niki"",""shino_hajime"",""suou_tsukasa"",""taki_ibuki"",""tenma_mitsuru"",""tenshouin_eichi"",""tojo_kaname"",""tomoe_hiyori"",""tsukinaga_leo""]","[{""unit_id"":""ru3-4e7404993b53e43bf261"",""member_ids_sha256"":""4361e1fc1436365d4b02a043a2ddcd8dfdcee69b762585bd974c6a3a83cc21eb""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-2dee72dc0a701fd0fc97828b,0,research/issue180-forward-0,authority:street_fighter,ab37f1f51e64e6b055209b3ac09386afee070419bf7add2301621668babea06f,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",44,"[""alex_winger"",""blanka"",""blanka-chan"",""cammy_white"",""charlie_nash"",""chun-li"",""cody_travers"",""crimson_viper"",""decapre"",""dee_jay"",""dhalsim"",""dudley"",""e._honda"",""el_fuerte"",""evil_ryu"",""f.a.n.g"",""fei_long"",""gouken"",""guile"",""hakan"",""han_juri"",""hibiki_dan"",""hugo_andore"",""jamie_siu"",""kanzuki_karin"",""kasugano_sakura"",""ken_masters"",""kimberly_jackson"",""kolin"",""laura_matsuda"",""li-fen"",""lily_hawk"",""lucia_morgan"",""luke_sullivan"",""m._bison"",""manon_legrand"",""menat"",""rainbow_mika"",""sagat"",""sean_matsuda"",""urien"",""yang_lee"",""yun_lee"",""zangief""]","[{""unit_id"":""ru3-f87f9d426e20e504fb64"",""member_ids_sha256"":""7d192ade69a5c095cdacc0c49edd7248b131ef2e7c673a94c795acba4e0d3c80""}]",P2,[],[]
q2-4d369d689e0b14590eab,pc2-fab56713615bf9e0ae0976c0,0,research/issue180-forward-0,authority:code_geass,b8c3fe37a7aa424566bae359d489b36bab389c6f6b749fa179f4142bb385523d,OPEN,"[""DIRECT_AUTHORITY_RESEARCH""]",41,"[""anya_alstreim"",""c.c."",""cecile_croomy"",""charles_zi_britannia"",""cheese-kun"",""cornelia_li_britannia"",""euphemia_li_britannia"",""fukuyama_jun"",""gilbert_g.p._guilford"",""gino_weinberg"",""guren_mk-ii"",""hyuuga_akito"",""jeremiah_gottwald"",""kousaka_ayano"",""kouzuki_kallen"",""kururugi_suzaku"",""leila_malcal"",""lelouch_vi_britannia"",""li_xingke"",""lloyd_asplund"",""luluko"",""marianne_vi_britannia"",""mario_disel"",""maya_disel"",""milly_ashford"",""monica_kruszewski"",""nina_einstein"",""nunnally_vi_britannia"",""oldrin_zevon"",""rakshata_chawla"",""rivalz_cardemonde"",""rolo_lamperouge"",""schneizel_el_britannia"",""shinozaki_sayoko"",""shirley_fenette"",""sumeragi_kaguya"",""sumeragi_sakuya"",""tianzi"",""v.v."",""villetta_nu"",""yukana""]","[{""unit_id"":""ru3-01ab628d44720628c752"",""member_ids_sha256"":""1c1c97d856809eb964ee989d2dc16a815d64e2017ebf8042f3b9f051ab131e2c""}]",P2,[],[]
