review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
303,white_flower,YES,白い花,BROWSE_WORTHY,LIVING,CORE,花という植物要素として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
306,navel_stimulation,YES,へそを触る・舐めるなどして性的に刺激する行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,性的刺激という行為が中心,BODY_SITE,SUPPORTING,へそという身体部位からも独立して探せる,,,,"[""ACTION_CONTACT/INTIMATE""]",[],[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Erogenous_zone""]",
309,food_on_breasts,YES,乳房の上に食べ物を載せた状態,BROWSE_WORTHY,BODY_SITE,CORE,乳房上の配置状態が主要な視覚,,,,,,,[],"[""BREAST_NIPPLE""]",[],NO,,CHECKED,[],
312,phimosis,YES,包皮口が狭く亀頭を十分に露出できない包茎の状態,BROWSE_WORTHY,BODY_SITE,CORE,男性器の解剖学的状態として探すのが自然,,,,,,,[],"[""MALE_GENITAL""]",[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Phimosis""]",
315,gold_bracer,YES,金色の腕当て・ブレーサー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身に着ける腕部アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
318,colored_speech_bubble,YES,色付きの吹き出し,BROWSE_WORTHY,TEXT_SYMBOL,CORE,画面内の吹き出し・レイアウト要素として探すのが自然,,,,,,,"[""TEXT_SYMBOL/LAYOUT""]",[],[],NO,,CHECKED,[],
321,head_out_of_frame,YES,頭部が画面外に切れたフレーミング,BROWSE_WORTHY,COMPOSITION_CAMERA,CORE,クロップ・フレーミング指定として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
324,stuffed_elephant,YES,ゾウを模したぬいぐるみ,BROWSE_WORTHY,TOOL_OBJECT,CORE,ぬいぐるみ小物としてシーンに置く対象,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
327,wilted_flower,YES,しおれた花,BROWSE_WORTHY,LIVING,CORE,花の状態を含む植物要素として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
330,#unicus_(idolmaster),YES,『アイドルマスター シンデレラガールズ』の辻野あかり・砂塚あきら・夢見りあむによる固有ユニット#UNICUS,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://shop.asobistore.jp/products/detail/196682-cdg_u_ip2-00-00""]",
