review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
378,dark_skin,YES,濃い色調の肌,BROWSE_WORTHY,COLOR_PATTERN_SHAPE,CORE,肌色という視覚的な色指定として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
381,skull_ring,YES,髑髏意匠の指輪,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身に着けるアクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
384,face_on_another's_chest,YES,顔を相手の胸に当てる・埋める身体接触,BROWSE_WORTHY,ACTION_CONTACT,CORE,人物間の身体接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTIMATE""]","[""BREAST_NIPPLE""]",[],NO,,CHECKED,[],
387,ribbed_bikini,YES,リブ編み・畝模様のビキニ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,水着の種類として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
390,train,YES,鉄道車両・列車,BROWSE_WORTHY,TOOL_OBJECT,CORE,乗り物としてシーンに置く対象,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
393,avatar_base,YES,作者のプロフィール画像・アバターの元絵として使われる画像,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/avatar_base?z=2""]",
396,originium_(arknights),YES,『Arknights』世界の黒色半透明の結晶鉱物Originium,MIXED,TOOL_OBJECT,CORE,結晶鉱物という視覚オブジェクトとして探せる,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://arknights.fandom.com/wiki/Originium""]",
399,detached_leggings,YES,上衣などと一体化せず独立して着用するレギンス,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,脚部衣類として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
402,holding_leaf,YES,葉を手に持つ動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,持つという動作から探すのが自然,LIVING,SUPPORTING,葉という植物要素からも独立して探せる,,,,"[""ACTION_CONTACT/OBJECT_USE"",""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
405,gold_bikini,YES,金色のビキニ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,水着として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
408,grabbing_from_behind,YES,背後から相手を掴む動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,人物間の接触動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
411,fake_screenshot,YES,ゲームや映像作品などのスクリーンショット風に作られた偽画面,BROWSE_WORTHY,STYLE_PROCESSING,CORE,画面表現・加工様式として探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://cos.lycore.co/wiki_pages/tachi-e""]",
414,bouncing_breasts,YES,乳房が上下などに弾む・揺れる状態,BROWSE_WORTHY,BODY_SITE,CORE,乳房の動的な状態が主要な視覚,,,,,,,[],"[""BREAST_NIPPLE""]",[],NO,,CHECKED,[],
417,2006,YES,西暦2006年を示す年代参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
420,multicolored_flower,YES,複数色を持つ花,BROWSE_WORTHY,LIVING,CORE,花という植物要素として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,多色という色彩特徴も独立した生成意図になる,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
423,hand_on_own_chin,YES,自分の顎に手を添えるポーズ,BROWSE_WORTHY,POSE_POSITION,CORE,手と顎の配置を指定するポーズとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
426,mismatched_arm_warmers,YES,左右で揃っていないアームウォーマー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,腕部衣類の組み合わせとして探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
429,full-package_futanari,YES,女性的身体に陰茎・睾丸・女性器を併せ持つfull-package型ふたなり表現,BROWSE_WORTHY,BODY_SITE,CORE,複数の性器特徴そのものが主要な視覚,,,,,,,[],"[""MALE_GENITAL"",""FEMALE_GENITAL""]",[],NO,,RESEARCHED,"[""https://wiki.hydrus.network/books/ptr-tags-guide/page/gender-tags""]",
432,gunship,YES,武装した攻撃用航空機・ガンシップ,BROWSE_WORTHY,TOOL_OBJECT,CORE,軍用の乗り物としてシーンに置く対象,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
435,metal_gear_(robot),YES,『Metal Gear』シリーズの二足歩行兵器Metal Gear,MIXED,TOOL_OBJECT,CORE,大型メカ・兵器という視覚オブジェクトとして探せる,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/metal_gear_%28robot%29""]",
438,nakayama_tooru_(style),YES,中山徹の作風を再現・参照するスタイルタグ,MIXED,STYLE_PROCESSING,CORE,画風・描画スタイルとして視覚的に探せる,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://www.seaart.ai/es/models/detail/be0ddafc763e279186d3c2d5096b26d0""]",
441,kinoko_no_yama,YES,明治のキノコ形チョコレート菓子「きのこの山」,MIXED,TOOL_OBJECT,CORE,食品小物として視覚的に探せる,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,RESEARCHED,"[""https://www.meiji.co.jp/products/brand/global/choco/en/products/kinotake/detail/0001/""]",
444,comedy_and_tragedy_masks,YES,喜劇と悲劇を象徴する一対の仮面,BROWSE_WORTHY,TOOL_OBJECT,CORE,仮面・象徴的小物として探すのが自然,TEXT_SYMBOL,SUPPORTING,喜劇と悲劇を表す象徴としても独立して探せる,,,,"[""OBJECT_PROP/DAILY"",""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
447,pointer,YES,教師などが対象を指し示すために使う指し棒・教鞭,BROWSE_WORTHY,TOOL_OBJECT,CORE,手持ちの道具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,RESEARCHED,"[""https://tags.latent.moe/en/t/pointer""]",
450,valley,YES,山や丘の間にある谷地形,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,自然の場所・背景環境として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
