review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
1053,ahoge_wag,YES,アホ毛が左右などに揺れる・振れる表現,BROWSE_WORTHY,HAIR_FACE,CORE,髪の特徴と動きとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1056,nagamaki,YES,長い柄を持つ日本刀の一種・長巻,BROWSE_WORTHY,TOOL_OBJECT,CORE,武器として探すのが自然,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://en.wikipedia.org/wiki/Nagamaki""]",
1059,red_panda_boy,YES,レッサーパンダの特徴を持つ少年・男性,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人物への動物的特徴の付与として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1062,centipede_girl,YES,ムカデの特徴を持つ少女・女性,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人物への多足類的な非人間特徴の付与として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1065,nudge,YES,相手を軽く押す・つついて促す接触動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,人物間の軽い接触動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
1068,petals_on_liquid,YES,水面などの液体上に花びらが浮かぶ状態,BROWSE_WORTHY,LIVING,CORE,花びらという植物要素から探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
1071,brain_injection,YES,脳・頭蓋内へ注射する表現,BROWSE_WORTHY,ACTION_CONTACT,CORE,注射という身体への接触・処置動作が中心,BODY_SITE,SUPPORTING,脳という解剖学的対象からも独立して探せる,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1074,lace-trimmed_eyepatch,YES,レース縁取りの眼帯,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,顔周りの装着アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
1077,blue_fundoshi,YES,青色の褌,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,下着・衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
1080,policeman,YES,警察官の男性,BROWSE_WORTHY,RELATION_ROLE,CORE,職業・役割から探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1083,unworn_kimono,YES,脱いでいる・着用されていない着物,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,着物の非着用状態として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
1086,ragnell,YES,『Fire Emblem』シリーズのアイクを象徴する伝説の剣ラグネル,MIXED,TOOL_OBJECT,CORE,固有武器だが剣という視覚的な武器カテゴリからも探せる,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://fireemblem.fandom.com/wiki/Ragnell""]",
1089,n7_armor,YES,『Mass Effect』シリーズのN7アーマー,MIXED,CLOTHING_EXPOSURE,CORE,固有装備だが特徴的な戦闘用アーマーとして視覚的に探せる,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,RESEARCHED,"[""https://masseffect.fandom.com/wiki/N7_Armor""]",
1092,waves,YES,波・波浪が見える表現,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,海面などの環境・背景要素として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1095,kitten,YES,子猫,BROWSE_WORTHY,LIVING,CORE,動物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
1098,mecha_danshi,YES,機械・メカ的な身体特徴を持つ少年・男性,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人物の機械化・非人間的身体特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1101,hand_on_belt,YES,ベルトに手を置く動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,手とベルトの接触・配置として探すのが自然,,,,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1104,moving_background,YES,背景が流れる・移動して見える演出,BROWSE_WORTHY,STYLE_PROCESSING,CORE,背景の運動感を作る画像演出として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1107,playing_drums,YES,ドラムを演奏する動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,楽器を演奏する動作として探すのが自然,TOOL_OBJECT,SUPPORTING,ドラムという楽器からも独立して探せる,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
1110,stuffed_orca,YES,シャチを模したぬいぐるみ,BROWSE_WORTHY,TOOL_OBJECT,CORE,ぬいぐるみ・小道具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
1113,scratching_neck,YES,首を掻く動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,身体を掻く接触動作として探すのが自然,BODY_SITE,SUPPORTING,首という身体部位からも独立して探せる,,,,[],[],[],NO,,CHECKED,[],
1116,mushi_(mushishi),YES,『蟲師』世界に存在する超自然的な生命体「蟲」,MIXED,LIVING,CORE,作中固有概念だが生物・生命体として視覚的に探せる,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/mushi_%28mushishi%29""]",
1119,military_goth,YES,軍服・軍装要素とゴシック要素を組み合わせたファッション,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,服装・ファッション様式として探すのが自然,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,RESEARCHED,"[""https://www.mavira.io/aesthetics/military-goth""]",
1122,long_hair,YES,長い髪,BROWSE_WORTHY,HAIR_FACE,CORE,髪型・髪の長さから探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
1125,glowing_chest,YES,胸部が発光している表現,BROWSE_WORTHY,BODY_SITE,CORE,胸という身体部位に現れる視覚特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
