review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
78,lifeguard_chair,YES,ライフガード用の高い監視椅子,BROWSE_WORTHY,TOOL_OBJECT,CORE,設備・小物としてシーンに置く対象,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
81,pokephilia,YES,人間とポケモンの性的または恋愛的関係,BROWSE_WORTHY,RELATION_ROLE,CORE,異種間の性的・恋愛関係として探すのが自然,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/pokephilia""]",
84,pectoral_grab,YES,相手または自分の胸筋をつかむ行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,胸部をつかむ接触行為として探すのが自然,BODY_SITE,SUPPORTING,胸部が明示的な接触対象,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
87,sitting_on_face,YES,他人の顔の上に座る体位・姿勢,BROWSE_WORTHY,POSE_POSITION,CORE,二人の身体配置そのものが主要な視覚,,,,,,,[],[],[],NO,,CHECKED,[],
90,sticky_note,YES,付箋・粘着メモ,BROWSE_WORTHY,TOOL_OBJECT,CORE,日用品・小物として置く対象,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
93,oblivion_(keyblade),YES,『キングダム ハーツ』の固有武器キーブレード「Oblivion」,MIXED,TOOL_OBJECT,CORE,武器として視覚的に探せる,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://www.khwiki.com/Oblivion""]",
96,red_male_underwear,YES,赤い男性用下着,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,下着として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
99,cotton_boll,YES,綿花の実・コットンボール,BROWSE_WORTHY,LIVING,CORE,植物要素としてシーンに加える対象,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
102,suspender_shorts,YES,サスペンダー付きのショートパンツ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服の種類として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
105,japari_symbol,YES,『けものフレンズ』のジャパリパークを表す固有記号,MIXED,TEXT_SYMBOL,CORE,画面内の記号・ロゴ的要素として視覚的に探せる,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/japari_symbol""]",
