review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
828,true_zangetsu_(shikai),YES,『BLEACH』黒崎一護の真の斬月・始解形態である二刀の武器,MIXED,TOOL_OBJECT,CORE,二本一組の特徴的な刀剣として視覚的に探せる,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://katana-corp.com/blogs/katana-blog/zangetsu-sword-bleach-ichigo""]",
831,shipping_container,YES,貨物輸送用の大型コンテナ,BROWSE_WORTHY,TOOL_OBJECT,CORE,大型の輸送用物体として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
834,holding_chibi,YES,小さなちびキャラクターを手や腕で持っている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,ちびキャラを保持する人物間動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
837,argyle_hat,YES,アーガイル柄の帽子,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,帽子・頭部衣類として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,アーガイル柄そのものからも独立して探せる,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
840,argyle_shirt,YES,アーガイル柄のシャツ,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,アーガイル柄そのものからも独立して探せる,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
843,bobbles,YES,髪を結ぶ球状飾り付きのヘアゴム（hair bobbles）,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,髪飾り・アクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,RESEARCHED,"[""https://tags.latent.moe/en/t/hair_bobbles""]",
846,sunflower,YES,ヒマワリ,BROWSE_WORTHY,LIVING,CORE,植物・花として探すのが自然,,,,,,,"[""LIVING_NATURE/PLANT""]",[],[],NO,,CHECKED,[],
849,blue_camisole,YES,青色のキャミソール,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
852,september,YES,9月という月・時期への参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
855,swinging_baseball_bat,YES,野球バットを振る動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,バットを振る動作として探すのが自然,TOOL_OBJECT,SUPPORTING,野球バットという道具からも独立して探せる,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
858,welsh_corgi,YES,ウェルシュ・コーギー犬,BROWSE_WORTHY,LIVING,CORE,犬種・動物として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
861,kneeless_merfolk,YES,膝のような折れ曲がりがなく海洋動物の尾のように滑らかにつながる下半身を持つ人魚・半魚人,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,人型から魚類的下半身へ連続する非人間形態として探すのが自然,LIVING,SUPPORTING,人魚・半魚人という生物カテゴリからも探せる,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,RESEARCHED,"[""https://safebooru.donmai.us/wiki_pages/kneeless_merfolk""]",
864,kazusa_(blue_archive)_(cosplay),YES,『Blue Archive』杏山カズサのコスプレ表現,MIXED,CLOTHING_EXPOSURE,CORE,キャラクター再現衣装・コスプレとして視覚的に探せる,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,RESEARCHED,"[""https://www.ftmediaworks.com/products/maou-archive-kazusa-cosplay-photobook""]",
867,macaron,YES,マカロン,BROWSE_WORTHY,TOOL_OBJECT,CORE,食品として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
870,duel_monster,YES,『遊☆戯☆王』の作中カードゲームDuel Monstersに属するモンスターへの参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://yugioh.fandom.com/wiki/Duel_Monsters""]",
873,welding_mask,YES,溶接時に顔や目を保護する溶接面・マスク,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,顔面に装着する防護具として探すのが自然,TOOL_OBJECT,SUPPORTING,溶接用具としても独立して探せる,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
