review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
978,back-seamed_legwear,YES,脚の後ろ側に縦のシームが入ったストッキング等の脚衣,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,脚部衣類の意匠として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
981,heart_cure_watch,YES,『Delicious Party♡Pretty Cure』のハート型腕時計状アイテムHeart Cure Watch,MIXED,TOOL_OBJECT,CORE,特徴的な腕時計型の変身・支援アイテムとして視覚的に探せる,CLOTHING_EXPOSURE,SUPPORTING,腕に装着するアクセサリーとしても独立して探せる,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,RESEARCHED,"[""https://prettycure.fandom.com/wiki/Heart_Cure_Watch""]",
984,heart_ring_choker,YES,ハート形リングを意匠にしたチョーカー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,首元のアクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
987,pokemon_on_leg,YES,ポケモンが人物の脚の上に乗る・接している構図,BROWSE_WORTHY,ACTION_CONTACT,CORE,生物と人物の脚との接触・配置として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
990,mismatched_animal_ear_colors,YES,左右などで動物耳の色が異なる外見,BROWSE_WORTHY,HAIR_FACE,CORE,頭部・耳の外見特徴として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,左右で異なる配色自体からも独立して探せる,,,,[],[],[],NO,,CHECKED,[],
993,joui,YES,『銀魂』の攘夷四人組（坂田銀時・高杉晋助・桂小太郎・坂本辰馬）へのグループ参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://www.zerochan.net/Joui""]",
996,anti-rain_(girls'_frontline),YES,『Girls' Frontline』のAR小隊／Anti-Rainチームへのグループ参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://safebooru.org/index.php?id=4223130&page=post&s=view""]",
999,v_sisters,YES,『Umamusume: Pretty Derby』のVerxina・Cheval Grand・Viviosの姉妹グループへの参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://www.siliconera.com/new-umamusume-plush-include-gold-ship-and-v-sisters/""]",
1002,sideways_perpendicular_paizuri,YES,相手の胴体に対して横向き・直角方向から行うパイズリ体位,BROWSE_WORTHY,POSE_POSITION,CORE,人物同士の向きと身体配置が概念の中心であり体位から探すのが自然,ACTION_CONTACT,SUPPORTING,乳房を用いた性行為としても独立して探せる,,,,"[""ACTION_CONTACT/INTIMATE""]","[""BREAST_NIPPLE""]",[],NO,,CHECKED,[],
1005,biting_glove,YES,手袋を歯で噛む・くわえる動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,口と衣服の接触動作として探すのが自然,CLOTHING_EXPOSURE,SUPPORTING,手袋という衣類からも独立して探せる,,,,"[""ACTION_CONTACT/OBJECT_USE"",""CLOTHING/ACCESSORY""]","[""MOUTH_ORAL""]",[],NO,,CHECKED,[],
