review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
453,cum_in_mouth,YES,口内に精液がある・射精されている状態,BROWSE_WORTHY,ACTION_CONTACT,CORE,口内射精・性的接触の結果として探すのが自然,FLUID_EXCRETION,SUPPORTING,精液という体液表現からも独立して探せる,,,,"[""ACTION_CONTACT/INTIMATE""]","[""MOUTH_ORAL""]",[],NO,,CHECKED,[],
456,under_armour,YES,スポーツウェアブランドUnder Armourへの参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
459,single-lens_reflex_camera,YES,一眼レフカメラ,BROWSE_WORTHY,TOOL_OBJECT,CORE,撮影機材・カメラという道具として探すのが自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
462,fragarach_(fate),YES,『Fate』シリーズでバゼットが用いる武器・宝具Fragarach,MIXED,TOOL_OBJECT,CORE,固有武器として視覚オブジェクトから探せる,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://fategrandorder.fandom.com/wiki/Fragarach_(CE)""]",
465,batik,YES,蝋防染などで模様を染めるバティック表現,BROWSE_WORTHY,STYLE_PROCESSING,CORE,染色・布地の表現技法として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
468,fingerprint,YES,指紋の渦状・線状パターン,BROWSE_WORTHY,COLOR_PATTERN_SHAPE,CORE,特徴的な線模様・形状として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
471,datsun,YES,自動車ブランドDatsunへの参照,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
474,barber_pole,YES,理髪店を示す赤白青などの螺旋模様のサインポール,BROWSE_WORTHY,TOOL_OBJECT,CORE,店舗用の物体・看板として探すのが自然,TEXT_SYMBOL,SUPPORTING,理髪店の象徴としても独立して探せる,,,,"[""OBJECT_PROP/DAILY"",""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,CHECKED,[],
477,robot_sex,YES,ロボットが関与する性行為,BROWSE_WORTHY,ACTION_CONTACT,CORE,性行為・身体接触として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTIMATE""]",[],[],NO,,CHECKED,[],
480,blushing_girls_are_cute_(template),YES,『blushing girls are cute』と呼ばれる特定テンプレート参照,SEMANTIC_UNRESOLVED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://pixai.art/en/artwork/1727382764809698707""]",生成例でタグ使用は確認できるが、テンプレートの由来・視覚構造を直接定義する強い資料を確認できず、固有意味を安全に確定できない
483,cutout_below_navel,YES,へそより下の位置に切り抜き・開口部がある衣服,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服の開口・露出デザインとして探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
486,rainbow_halo,YES,虹色のハロー・光輪,BROWSE_WORTHY,TOOL_OBJECT,CORE,頭部周辺の光輪・装飾物として探すのが自然,COLOR_PATTERN_SHAPE,SUPPORTING,虹色という多色表現も独立した生成意図になる,,,,[],[],[],NO,,CHECKED,[],
489,korean_text,YES,画像内に描かれた韓国語・ハングルの文字,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字・言語表現として探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
492,bad_end,YES,物語・場面が悪い結末に至ったことを示す概念,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,CHECKED,[],
495,exposed_bone,YES,負傷などで骨が露出して見えている状態,BROWSE_WORTHY,BODY_SITE,CORE,露出した骨という身体状態から探すのが自然,,,,,,,[],[],"[""INJURY_R18G""]",NO,,CHECKED,[],
498,skirt_flip,YES,スカートをめくる・跳ね上げる動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,衣服を動かす動作として探すのが自然,CLOTHING_EXPOSURE,SUPPORTING,スカートの露出状態からも独立して探せる,,,,"[""ACTION_CONTACT/OBJECT_USE""]",[],[],NO,,CHECKED,[],
501,red_happi,YES,赤色の法被,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,和装系の衣服として探すのが自然,,,,,,,"[""CLOTHING/COSTUME""]",[],[],NO,,CHECKED,[],
504,jevilstail,YES,『The Binding of Isaac』のFiend Folio: Reheatedに登場するトリンケットJevilstail,SEARCH_ORIENTED,,,,,,,,,,[],[],[],NO,,RESEARCHED,"[""https://fiendfolio.wiki.gg/wiki/Jevilstail""]",
507,yellow_vest,YES,黄色のベスト,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,上半身の衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
510,ass_rubbing,YES,尻を相手や物にこすりつける動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,接触・摩擦動作として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTIMATE""]","[""BUTTOCK_ANAL""]",[],NO,,CHECKED,[],
