review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
153,wrapped_hair,YES,巻き付け・包むようにまとめられた髪の状態,BROWSE_WORTHY,HAIR_FACE,CORE,髪型・髪の状態として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
156,layered_panties,YES,複数枚を重ねて着用したパンティー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,下着の着用状態として探すのが自然,,,,,,,"[""CLOTHING_STATE_EXPOSURE/""]",[],[],NO,,CHECKED,[],
159,cat_ear_panties,YES,猫耳意匠のパンティー,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,下着の意匠として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
162,jacket_tug,YES,ジャケットを引っ張る動作,BROWSE_WORTHY,ACTION_CONTACT,CORE,衣服を引く行為として探すのが自然,,,,,,,"[""ACTION_CONTACT/INTERACTION""]",[],[],NO,,CHECKED,[],
165,animal_on_back,YES,背中に動物が乗っている状態,BROWSE_WORTHY,LIVING,CORE,動物をシーン要素として探すのが自然,,,,,,,"[""LIVING_NATURE/CREATURE""]",[],[],NO,,CHECKED,[],
168,girly_running,YES,女の子らしさを強調した走り方・走るポーズ,BROWSE_WORTHY,POSE_POSITION,CORE,走行時の身体姿勢・動きを指定するポーズ,,,,,,,[],[],[],NO,,CHECKED,[],
171,menacing,YES,威圧的・不穏に見せる表現,BROWSE_WORTHY,EXPRESSION_GAZE,CORE,人物の威圧的な表情・雰囲気として探すのが比較的自然,,,,,,,[],[],[],YES,威圧的な効果・雰囲気を直接表す入口がなく、表情だけに限定されない,CHECKED,[],
174,bead_anklet,YES,ビーズ製のアンクレット,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,足首に着けるアクセサリーとして探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
177,ankle_wings,YES,足首付近に付いた翼・翼状装飾,BROWSE_WORTHY,NONHUMAN_TRANSFORM,CORE,身体に付加された翼状特徴として探すのが自然,,,,,,,[],[],[],NO,,CHECKED,[],
180,thigh_bow,YES,太ももに付いたリボン・蝶結び装飾,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,身につける装飾品として探すのが自然,,,,,,,"[""CLOTHING/ACCESSORY""]",[],[],NO,,CHECKED,[],
