row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-039044,ghostblade,Copyright,255,鬼刀,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039057,diao_ye_zong,Copyright,254,凋叶棕,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039067,ca_(deino),Copyright,252,CA（Maeda Koutarou）,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039071,hunie_(series),Copyright,252,ハニーポップ,,established/common Japanese title or official rendering,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-039082,twinbox_school,Copyright,251,TwinBox学園,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039083,yukijirushi,Copyright,251,雪印コーヒー擬人化イラコン,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039109,hentai_key,Copyright,247,変態鍵,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039119,jinguang_budaixi,Copyright,246,金光布袋戲,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039123,a-soul,Copyright,245,A手,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039153,sensha_otoko,Copyright,243,戦車男,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039155,the_great_ace_attorney_2:_resolve,Copyright,243,大逆転裁判2,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039159,masou_gakuen_hxh,Copyright,242,魔装学園H×H,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-054140,minazuki_suu,Artist,218,水無月すう,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054195,mikami_mika,Artist,217,三上ミカ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054200,nagimiso,Artist,217,なぎみそ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054216,sumeragi_hamao,Artist,217,皇ハマオ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054223,tsuchibayashi_makoto,Artist,217,土林誠,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054341,taniguchi_jun'ichirou,Artist,215,谷口淳一郎,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054378,fujishima_kousuke,Artist,214,藤島康介,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054422,azuma_kiyohiko,Artist,213,あずまきよひこ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054448,ogura_eisuke,Artist,213,おぐらえいすけ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054533,yoshida_akihiko,Artist,212,吉田明彦,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054556,haruba_negi,Artist,211,春場ねぎ,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-054585,ninomae_ina'nis_(artist),Artist,211,一伊那尓栖,,semantic re-audit: independently verified official/common artist credit,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-004058,otonose_kanade_(1st_costume),Character,815,音乃瀬奏（通常衣装）,音乃瀬奏（通常衣装） | 音乃瀬奏,衣装呼称の公式表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004063,kokoro_(hakui_koyori),Character,814,ココロ,ココロ | kokoron,白上ではなく博衣こより関連キャラクターの公式表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004069,mizumiya_su,Character,813,水宮枢,水宮枢 | すう,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-004073,iwanaga_ariya,Character,812,岩永ありや,岩永ありや | いわながありや,日本語での正式表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004083,yuiman_asama,Character,811,ユイマン・浅間,ユイマン・浅間,二次創作系キャラクターの日本語正式表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004087,luo_xiaohei_(cat),Character,810,シャオヘイ（猫）,シャオヘイ（猫） | 羅小黒,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-004113,benikurage_(cookie),Character,804,BNKRG姉貴,BNKRG姉貴,ファン呼称系キャラクターの表示名を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004154,alpha_(pgr),Character,796,アルファ,アルファ,日本語版PGRでの正式キャラクター／機体名を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004155,anastasya_feodorovna_snezhnaya,Character,796,アナスターシャ・フョードロヴナ・スネージナヤ,アナスターシャ・フョードロヴナ・スネージナヤ | 氷の女皇,原神の最新公式日本語名を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004168,ao-chan_(ninomae_ina'nis),Character,794,Ao-chan,Ao-chan | あおちゃん,公式日本語表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,,,,
I70-004171,vivian_banshee_(iris_of_the_shore),Character,794,ビビアン（イチハツは水辺に咲いて）,ビビアン（イチハツは水辺に咲いて） | イチハツは水辺に咲いて,衣装・形態名の公式表記を追加確認,character_review_final_batch061.csv,,,,,,,,,,
I70-004176,chen_(cat),Character,792,橙（猫）,橙（猫） | 橙,,character_accepted_blank_batch057.csv,,,,,,,,,,
