row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-063900,katsura_masakazu,Artist,125,桂正和,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-064843,kamitani_george,Artist,120,神谷盛治,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-065178,awatake_takahiro,Artist,118,粟岳高弘,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-065759,araki_hirohiko,Artist,115,荒木飛呂彦,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-066032,kawamoto_toshihiro,Artist,114,川元利浩,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-066033,kio_shimoku,Artist,114,木尾士目,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-066273,mori_kotarou,Artist,113,森小太郎,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-066274,moriyama_daisuke,Artist,113,森山大輔,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-067455,suekane_kumiko,Artist,108,スエカネクミコ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-067556,ishida_atsuko,Artist,107,石田敦子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-067893,tamaki_nozomu,Artist,106,環望,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-068652,yoshikawa_miki,Artist,103,吉河美希,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,,,,
I70-039961,osana_reimu,Copyright,175,東方幼霊夢,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039971,culture_japan,Copyright,174,文化日本,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039988,immaterial_and_missing_power,Copyright,173,東方萃夢想,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-039999,trojan_green_asteroid,Copyright,173,鳥船遺跡,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,,,,,,,,,,
I70-040016,duel_masters_(classic),Copyright,171,デュエル・マスターズ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040045,getter_robo_(classic),Copyright,169,ゲッターロボ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040083,makai_tenshi_djibril_1,Copyright,167,魔界天使ジブリール,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040108,qiang_jin_jiu,Copyright,166,将进酒,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-040133,senjuushi:_the_thousand_noble_musketeers,Copyright,164,千銃士,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040181,obey_me!_(series),Copyright,161,Obey Me!,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-040200,sentinel_girls,Copyright,160,溶鉄のマルフーシャ,,semantic re-curation: genuinely ambiguous/unresolved; manual verification still required,copyright_review_external_batch062.csv,,,,,,,,,,
I70-040224,muv-luv_alternative_(anime),Copyright,158,マブラヴ オルタネイティヴ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,copyright_final_internal_external_split_batch064.csv,,,,,,,,,,
I70-005080,female_robin_(grima)_(fire_emblem),Character,633,ルフレ（女・ギムレー）,ルフレ（女・ギムレー）,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005084,yuegui_(genshin_impact),Character,633,月桂,月桂,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005145,evil_twin_lil-la,Character,625,Evil★Twin リィラ,Evil★Twin リィラ,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005186,morgan_le_fay_(queen_of_winter)_(fate),Character,619,モルガン（冬の女王）,モルガン（冬の女王）,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005191,shuten_douji_(first_ascension)_(fate),Character,619,酒呑童子（第一再臨）,酒呑童子（第一再臨）,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005201,xia_fei,Character,618,夏斐,夏斐,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,,,,
I70-005203,aika_granzchesta,Character,617,藍華・S・グランチェスタ,藍華・S・グランチェスタ,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005204,ende_(chihuri),Character,617,エンデ（chihuri）,エンデ（chihuri）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005205,lucia_(scott_malin),Character,617,ルシア（Scott Malin）,ルシア（Scott Malin）,要確認,character_youkakunin_noevidence_batch052.csv,,,,,,,,,,
I70-005243,cernunnos_(fate),Character,612,ケルヌンノス,ケルヌンノス,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005258,chaos_marie_(grimms_notes),Character,610,カオス・マリー,カオス・マリー,,character_accepted_blank_batch057.csv,,,,,,,,,,
I70-005273,axel_(kingdom_hearts),Character,608,アクセル（キングダム ハーツ）,アクセル（キングダム ハーツ）,,character_accepted_blank_batch057.csv,,,,,,,,,,
