cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-063900,katsura_masakazu,Artist,125,REVIEWED_UNRESOLVED,First-party Japanese credit not established in this pass,,Current rendering appears plausible but HIGH-confidence first-party verification was not established.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-064843,kamitani_george,Artist,120,REVIEWED_UNRESOLVED,First-party page found only indirectly and not sufficient for identity-safe Japanese credit,,Did not force a verdict from secondary coverage.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-065178,awatake_takahiro,Artist,118,REVIEWED_UNRESOLVED,No trustworthy first-party profile or credit established,,Secondary sources use the same name but protocol requires stronger evidence.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-067455,suekane_kumiko,Artist,108,REVIEWED_UNRESOLVED,No trustworthy first-party profile or credit established,,Current rendering left unchanged pending stronger evidence.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-067556,ishida_atsuko,Artist,107,REVIEWED_UNRESOLVED,Publisher-first-party credit not established in this pass,,Secondary bookstore evidence was not promoted to HIGH confidence.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-067893,tamaki_nozomu,Artist,106,REVIEWED_UNRESOLVED,Publisher-first-party credit not established in this pass,,Secondary book listings were insufficient for protocol HIGH confidence.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-039961,osana_reimu,Copyright,175,REVIEWED_UNRESOLVED,Fan work title lacked an authoritative first-party source in this pass,,In scope as illustrated Touhou derivative; not REAL_3D.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040108,qiang_jin_jiu,Copyright,166,REVIEWED_UNRESOLVED,Canonical identity and official Japanese rendering remained ambiguous,,No safe HIGH-confidence Japanese title established.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-040200,sentinel_girls,Copyright,160,REVIEWED_UNRESOLVED,Canonical tag may denote series umbrella while current display is one game title,https://www.gematsu.com/games/marfusha-sentinel-girls,Avoided narrowing umbrella identity to 溶鉄のマルフーシャ without stronger canonical evidence.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-005201,xia_fei,Character,618,REVIEWED_UNRESOLVED,Canonical identity could not be tied to a trustworthy official Japanese character name,,Did not infer reading or franchise.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-005204,ende_(chihuri),Character,617,REVIEWED_UNRESOLVED,No trustworthy official Japanese character credit established,,Creator-qualified original character remained unresolved.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-005205,lucia_(scott_malin),Character,617,REVIEWED_UNRESOLVED,No trustworthy official Japanese character credit established,,Creator-qualified original character remained unresolved.
cycle-0005,3,a147818b842e95a4bfc8201071a43e6c498fe5fe434a93f263713f6613c94b5d,I70-005258,chaos_marie_(grimms_notes),Character,610,REVIEWED_UNRESOLVED,Official Japanese character-name evidence not established in this pass,,Current rendering plausible but not promoted without first-party evidence.
