row_id,canonical_tag,category,display_ja,search_ja,translation_status,translation_note
I70-004001,silvervale,4,シルバーベール,シルバーベール,ACCEPTED_AI,
I70-004002,yamada_elf,4,山田エルフ,山田エルフ,ACCEPTED_AI,
I70-004003,mash_kyrielight_(swimsuit_of_perpetual_summer),4,マシュ・キリエライト（常夏の水着）,マシュ・キリエライト（常夏の水着） | 常夏の水着,ACCEPTED_AI,
I70-004004,meloetta,4,メロエッタ,メロエッタ,ACCEPTED_AI,
I70-004005,nagomi_yui,4,和実ゆい,和実ゆい,ACCEPTED_AI,
I70-004006,sf-a2_miki,4,SF-A2 開発コード miki,SF-A2 開発コード miki | 開発コードmiki | miki,ACCEPTED_AI,
I70-004007,sorakado_ao,4,空門蒼,空門蒼,ACCEPTED_AI,
I70-004008,minazuki_karen,4,水無月かれん,水無月かれん,ACCEPTED_AI,
I70-004009,mint_fantome_(minto_2.0),4,Mint Fantôme（Minto 2.0）,Mint Fantôme（Minto 2.0） | Mint Fantome | Minto 2.0,REVIEW_REQUIRED,日本語での確立した表示名を追加確認
I70-004010,sirius_(scorching-hot_seirios)_(azur_lane),4,シリアス（盛夏のセイリオス）,シリアス（盛夏のセイリオス） | 盛夏のセイリオス,ACCEPTED_AI,
I70-004011,sniper_(ragnarok_online),4,スナイパー,スナイパー,ACCEPTED_AI,
I70-004012,koraidon,4,コライドン,コライドン,ACCEPTED_AI,
I70-004013,misono_karin,4,御園かりん,御園かりん,ACCEPTED_AI,
I70-004014,mogador_(kancolle),4,モガドール,モガドール | モガドール（艦これ） | モガドール（艦隊これくしょん）,ACCEPTED_AI,
I70-004015,tsukuyo_(blue_archive),4,大野ツクヨ,大野ツクヨ | ツクヨ（ブルーアーカイブ） | ツクヨ,ACCEPTED_AI,
I70-004016,yumizuka_satsuki,4,弓塚さつき,弓塚さつき | さっちん,ACCEPTED_AI,
I70-004017,azki_(4th_costume)_(hololive),4,AZKi（4th衣装）,AZKi（4th衣装） | AZKi新ビジュアル,REVIEW_REQUIRED,衣装呼称の公式表記を追加確認
I70-004018,cure_heart,4,キュアハート,キュアハート,ACCEPTED_AI,
I70-004019,nowi_(fire_emblem),4,ノノ,ノノ | ノノ（ファイアーエムブレム）,ACCEPTED_AI,
I70-004020,south_dakota_(kancolle),4,サウスダコタ,サウスダコタ | サウスダコタ（艦これ） | South Dakota,ACCEPTED_AI,
I70-004021,zoroark,4,ゾロアーク,ゾロアーク,ACCEPTED_AI,
I70-004022,anna_(fire_emblem),4,アンナ,アンナ | アンナ（ファイアーエムブレム） | アンナ（FE）,ACCEPTED_AI,
I70-004023,challia_bull,4,シャリア・ブル,シャリア・ブル,ACCEPTED_AI,
I70-004024,darkrai,4,ダークライ,ダークライ,ACCEPTED_AI,
I70-004025,purple_pikmin,4,紫ピクミン,紫ピクミン,ACCEPTED_AI,
I70-004026,senko_(sewayaki_kitsune_no_senko-san),4,仙狐,仙狐 | 仙狐さん,ACCEPTED_AI,
I70-004027,temari_(naruto),4,テマリ,テマリ | 奈良テマリ,ACCEPTED_AI,
I70-004028,zooey_(granblue_fantasy),4,ゾーイ,ゾーイ | ゾーイ（グラブル） | ジ・オーダー・グランデ,ACCEPTED_AI,
I70-004029,25-ji_miku,4,ニーゴミク,ニーゴミク | 25時ミク | 初音ミク,ACCEPTED_AI,
I70-004030,agnes_claudel,4,アニエス・クローデル,アニエス・クローデル,ACCEPTED_AI,
I70-004031,eris_greyrat_(adult),4,エリス・ボレアス・グレイラット（成人）,エリス・ボレアス・グレイラット（成人） | エリス・グレイラット,ACCEPTED_AI,
I70-004032,froakie,4,ケロマツ,ケロマツ,ACCEPTED_AI,
I70-004033,han_sooyoung,4,ハン・スヨン,ハン・スヨン | 韓秀英,REVIEW_REQUIRED,日本語版での表記を追加確認
I70-004034,lingsha_(honkai:_star_rail),4,霊砂,霊砂 | レイサ,ACCEPTED_AI,
I70-004035,son_goten,4,孫悟天,孫悟天 | 悟天,ACCEPTED_AI,
I70-004036,yamashiro_takane,4,山城たかね,山城たかね,ACCEPTED_AI,
I70-004037,assassin_(ragnarok_online),4,アサシン,アサシン,ACCEPTED_AI,
I70-004038,enma_ai,4,閻魔あい,閻魔あい,ACCEPTED_AI,
I70-004039,onigirya_(nekomata_okayu),4,おにぎりゃー,おにぎりゃー | おにおか,ACCEPTED_AI,
I70-004040,sora_ginko,4,空銀子,空銀子 | 浪速の白雪姫 | 姉弟子,ACCEPTED_AI,
I70-004041,black_hanekawa,4,ブラック羽川,ブラック羽川,ACCEPTED_AI,
I70-004042,nikaidou_saki,4,二階堂サキ,二階堂サキ,ACCEPTED_AI,
I70-004043,valkyrie_(fate),4,ワルキューレ,ワルキューレ | ワルキューレ（Fate）,ACCEPTED_AI,
I70-004044,marina_(fear_&_hunger),4,Marina,Marina | マリナ,REVIEW_REQUIRED,日本語版での公式表記を追加確認
I70-004045,welt_yang,4,ヴェルト・ヨウ,ヴェルト・ヨウ | ヴェルト,ACCEPTED_AI,
I70-004046,aether_foundation_employee,4,エーテル財団職員,エーテル財団職員 | エーテル財団,ACCEPTED_AI,
I70-004047,arahashi_tabi,4,荒波子タビ,荒波子タビ | タビ,ACCEPTED_AI,
I70-004048,chimchar,4,ヒコザル,ヒコザル,ACCEPTED_AI,
I70-004049,shinx,4,コリンク,コリンク,ACCEPTED_AI,
I70-004050,bandana_waddle_dee,4,バンダナワドルディ,バンダナワドルディ,ACCEPTED_AI,
I70-004051,himekawa_yuki,4,姫川友紀,姫川友紀,ACCEPTED_AI,
I70-004052,lisia_(pokemon),4,ルチア,ルチア | ルチア（トレーナー）,ACCEPTED_AI,
I70-004053,diabellstar_the_black_witch,4,黒魔女ディアベルスター,黒魔女ディアベルスター,ACCEPTED_AI,
I70-004054,female_shez_(fire_emblem),4,シェズ（女性）,シェズ（女性） | シェズ,ACCEPTED_AI,
I70-004055,fluttershy,4,フラッターシャイ,フラッターシャイ | フラタシャイ,ACCEPTED_AI,
I70-004056,helena_(azur_lane),4,ヘレナ,ヘレナ | ヘレナ（アズールレーン）,ACCEPTED_AI,
I70-004057,misdreavus,4,ムウマ,ムウマ,ACCEPTED_AI,
I70-004058,otonose_kanade_(1st_costume),4,音乃瀬奏（通常衣装）,音乃瀬奏（通常衣装） | 音乃瀬奏,REVIEW_REQUIRED,衣装呼称の公式表記を追加確認
I70-004059,pompompurin,4,ポムポムプリン,ポムポムプリン,ACCEPTED_AI,
I70-004060,shirakami_fubuki_(loungewear),4,白上フブキ（部屋着）,白上フブキ（部屋着） | 白上フブキ,REVIEW_REQUIRED,衣装呼称の公式表記を追加確認
I70-004061,durandal_(umamusume),4,デュランダル,デュランダル | デュランダル（ウマ娘）,ACCEPTED_AI,
I70-004062,erwin_smith,4,エルヴィン・スミス,エルヴィン・スミス,ACCEPTED_AI,
I70-004063,kokoro_(hakui_koyori),4,ココロ,ココロ | kokoron,REVIEW_REQUIRED,白上ではなく博衣こより関連キャラクターの公式表記を追加確認
I70-004064,shiratori_aira_(dandadan),4,白鳥愛羅,白鳥愛羅,ACCEPTED_AI,
I70-004065,xion_(kingdom_hearts),4,シオン,シオン | シオン（キングダム ハーツ）,ACCEPTED_AI,
I70-004066,amoris_(bang_dream!),4,アモーリス,アモーリス,ACCEPTED_AI,
I70-004067,feraligatr,4,オーダイル,オーダイル,ACCEPTED_AI,
I70-004068,martina_(dq11),4,マルティナ,マルティナ | マルティナ（DQ11）,ACCEPTED_AI,
I70-004069,mizumiya_su,4,水宮枢,水宮枢 | すう,ACCEPTED_AI,
I70-004070,onitsuka_natsumi,4,鬼塚夏美,鬼塚夏美,ACCEPTED_AI,
I70-004071,taihou_(forbidden_fruit)_(azur_lane),4,大鳳（禁断の宴）,大鳳（禁断の宴） | 禁断の宴,REVIEW_REQUIRED,着せ替え名と現行canonicalの対応を追加確認
I70-004072,alcremie_(strawberry_sweet),4,マホイップ（いちごアメざいく）,マホイップ（いちごアメざいく） | いちごアメざいくマホイップ,ACCEPTED_AI,
I70-004073,iwanaga_ariya,4,岩永ありや,岩永ありや | いわながありや,REVIEW_REQUIRED,日本語での正式表記を追加確認
I70-004074,lavinia_whateley_(fate),4,ラヴィニア・ウェイトリー,ラヴィニア・ウェイトリー | ラヴィニア | アビラヴィ,ACCEPTED_AI,
I70-004075,mdr_(girls'_frontline),4,MDR,MDR | MDR（ドールズフロントライン） | クロ（ニューラルクラウド）,ACCEPTED_AI,
I70-004076,natsuumi_manatsu,4,夏海まなつ,夏海まなつ,ACCEPTED_AI,
