"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:01.7332175Z","0.004",,"294.133","214.633","15","524",,,,,,"18","31",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:02.7765903Z","1.047","1.5911","295.109","215.367","15","525","33476.05","72271.388",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:03.8001028Z","2.071","0.0954","295.078","215.367","15","525","16105.324","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:04.8215695Z","3.092","0","295.078","215.367","15","525","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:05.8407219Z","4.111","0","295.078","215.367","15","525","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:06.8584651Z","5.129","0","295.078","215.367","15","525","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:07.8657445Z","6.136","0","295.023","215.293","14","522","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:08.8751965Z","7.146","0","295.023","215.293","14","522","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:09.8954189Z","8.166","0","295.023","215.293","14","522","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:10.9165399Z","9.187","0","294.988","215.215","12","522","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:11.9293988Z","10.2","0","294.988","215.215","12","522","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:12.9364769Z","11.207","0","295.016","215.258","13","525","0","0",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S5-english-input","2026-09-20T00:19:13.9566086Z","12.227","0","295.016","215.258","13","525","0","0",,,,"18","30",,,,"True"
