"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:07.6537461Z","0.005",,"292.18","208.961","13","542",,,,,,"19","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:08.6902196Z","1.041","3.015","295.793","212.477","13","541","314055.304","160939.956",,,,"18","31",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:09.7116935Z","2.062","3.4417","297.75","214.422","13","540","312141.113","194440.602",,,,"18","32",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:10.7196637Z","3.07","3.1003","298.805","215.355","13","540","279059.837","155544.281",,,,"18","31",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:11.7409224Z","4.092","1.8168","299.68","215.891","15","540","132480.634","75108.295",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:12.7493587Z","5.1","0","299.68","215.891","15","540","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:13.7552871Z","6.106","0","299.68","215.891","15","540","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:14.7638872Z","7.115","0","299.68","215.891","15","540","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:15.7823860Z","8.133","0","299.629","215.82","14","537","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:16.7902640Z","9.141","0","299.629","215.82","14","537","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:17.8102204Z","10.161","0","299.629","215.82","14","537","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:18.8181629Z","11.169","0","299.629","215.82","14","537","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S12-prompt-add-remove","2026-09-20T00:21:19.8223933Z","12.173","0","299.629","215.82","14","537","0","0",,,,"18","29",,,,"True"
