"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:19.4998318Z","0.004",,"302.75","218.129","17","550",,,,,,"20","31",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:20.5447841Z","1.049","0.0935","302.82","218.121","17","548","1234.506","338.771",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:21.5694887Z","2.074","0","302.82","218.121","17","548","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:22.5903931Z","3.094","0","302.82","218.121","17","548","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:23.6072769Z","4.111","0","302.82","218.121","17","548","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:24.6184573Z","5.123","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:25.6252367Z","6.129","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:26.6344194Z","7.138","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:27.6446532Z","8.149","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:28.6566324Z","9.161","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:29.6624357Z","10.167","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:30.6723352Z","11.176","0","302.789","218.07","16","545","0","0",,,,"20","30",,,,"True"
"A-SoftwareOnly-Final3","S16-prompt-search","2026-09-20T00:22:31.6827920Z","12.187","0","302.75","217.992","14","545","0","0",,,,"20","30",,,,"True"
