"Runtime","Scenario","TimestampUtc","ElapsedSec","CpuPct","WorkingSetMB","PrivateMemoryMB","ThreadCount","HandleCount","DiskReadBytesPerSec","DiskWriteBytesPerSec","GpuEngineUtilPct","GpuDedicatedMB","GpuSharedMB","GdiObjects","UserObjects","SystemCpuPct","SystemDiskReadBytesPerSec","SystemDiskWriteBytesPerSec","Alive"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:37.6030426Z","0.004",,"291.965","211.285","13","525",,,,,,"18","34",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:38.6416760Z","1.043","1.4104","292.266","211.344","13","528","50162.069","72765.809",,,,"18","30",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:39.6578904Z","2.059","2.2103","293.98","212.727","13","527","51876.848","54508.183",,,,"18","31",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:40.6789470Z","3.08","1.0521","294.145","212.812","13","527","50365.474","37231.041",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:41.6879126Z","4.089","0","294.145","212.812","13","527","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:42.7094288Z","5.111","0.1912","288.262","207.457","17","543","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:43.7207481Z","6.122","0","288.266","207.457","17","543","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:44.7333476Z","7.134","0","288.266","207.457","17","543","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:45.7444734Z","8.146","0","288.266","207.457","17","543","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:46.7526853Z","9.154","0","288.266","207.457","17","543","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:47.7593969Z","10.161","0","288.211","207.383","16","540","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:48.7676057Z","11.169","0","288.211","207.383","16","540","0","0",,,,"18","29",,,,"True"
"A-SoftwareOnly-Final3","S7-category-switch","2026-09-20T00:19:49.7752646Z","12.176","0","288.211","207.383","16","540","0","0",,,,"18","29",,,,"True"
