row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-047501,sin_mal0909,1,Artist,,,,,,,[]
I70-047502,sukemyon,1,Artist,suke,suke,,,スケミオン,,[]
I70-047503,tabigarasu,1,Artist,,,,,タビガラス,,[]
I70-047504,tomajiyama,1,Artist,,,,,トモジヤマ,,[]
I70-047505,gijang,1,Artist,,,,,ジジャン,,[]
I70-047506,keisea,1,Artist,,,,,ケイシア,,[]
I70-047507,mochimiko,1,Artist,,,,,,,[]
I70-047508,pisagi,1,Artist,evildaddy12,evildaddy12,,,,,[]
I70-047509,saku_anna,1,Artist,,,,,サク・アンナ,,[]
I70-047510,wakuta_chisaki,1,Artist,,,,,ワクタチサキ,,[]
I70-047511,chamchami,1,Artist,,,,,チャムチャミ,,[]
I70-047512,coldcat.,1,Artist,,,,,コールドキャット。,,[]
I70-047513,cyclone_(reizei),1,Artist,cyclone,cyclone,,,サイクロン（reizei）,,[]
I70-047514,furau,1,Artist,,,,,フラウ,,[]
I70-047515,h2so4,1,Artist,,,,,H2SO4,,[]
I70-047516,kirai_yu,1,Artist,kirai_y,kirai y,,,,,[]
I70-047517,mabanna,1,Artist,mabanna7787,mabanna7787,,,マバンナ,,[]
I70-047518,nakano_sora,1,Artist,,,,,中野ソラ,,[]
I70-047519,otokamu,1,Artist,,,,,otokamu,,[]
I70-047520,sa-ya2,1,Artist,,,,,sa-ya2,,[]
I70-047521,sebu_illust,1,Artist,sebuillust,sebuillust,,,セブラスト,,[]
I70-047522,anzu_ame,1,Artist,clown_222,clown 222,,,Anzu Ame,,[]
I70-047523,arsenixc,1,Artist,,,,,arsenixc,,[]
I70-047524,c-button,1,Artist,,,,,Cボタン,,[]
I70-047525,gin_moku,1,Artist,,,,,ジン・モク,,[]
I70-047526,hime_takeo,1,Artist,iie_efg,iie efg,,,hime takeo,,[]
I70-047527,kannatsuki_noboru,1,Artist,kannatuki_noboru,kannatuki noboru,,,カンナツキノボル,,[]
I70-047528,mel/a,1,Artist,,,,,メル/a,,[]
I70-047529,micosiva,1,Artist,mikoshiha,mikoshiha,,,ミコシバ,,[]
I70-047530,ringo_sui,1,Artist,,,,,リンゴ・スイ,,[]
I70-047531,shundou_heishirou,1,Artist,,,,,Shundou Heishirou,,[]
I70-047532,ubanis,1,Artist,,,,,ウバニス,,[]
I70-047533,yewang19,1,Artist,,,,,yewang19,,[]
I70-047534,fuusuke_(fusuke208),1,Artist,,,,,福（fusuke208）,,[]
I70-047535,itolife,1,Artist,itou_life,itou life,,,itolife,,[]
I70-047536,mataichi_mataro,1,Artist,mataichi_matarou,mataichi matarou,,,マタイチマタロ,,[]
I70-047537,osuwaani,1,Artist,,,,,,,[]
I70-047538,yourfreakyneighbourh,1,Artist,,,,,あなたのフレアイン,,[]
I70-047539,chata_maru_(irori_sabou),1,Artist,"chatamaru_(irori_sabou),tyatamaru",chatamaru (irori sabou) | tyatamaru,,,チャタマル（Irori Sabou）,,[]
I70-047540,conto,1,Artist,"contos,conto_(deleted),talez01",conto (deleted) | contos | talez01,,,コント,,[]
I70-047541,hagiya_masakage,1,Artist,fountain's_square,fountain's square,,,hagiya masakage,,[]
I70-047542,itohana,1,Artist,,,,,itohana,,[]
I70-047543,kanna_(plum),1,Artist,plum_(artist),plum (artist),,,カンナ（プラム）,,[]
I70-047544,keihh,1,Artist,,,,,keihh,,[]
I70-047545,ko_yu,1,Artist,,,,,Ko Yu,,[]
I70-047546,mikeran_(mikelan),1,Artist,ichigotofu,ichigotofu,,,ミケラン（ミケラン）,,[]
I70-047547,nishida_asako,1,Artist,,,,,麻木西田,,[]
I70-047548,niwashiro,1,Artist,z-epto_(chat-noir86),z-epto (chat-noir86),,,z-epto（chat-noir86）,,[]
I70-047549,onedoo,1,Artist,,,,,onedoo,,[]
I70-047550,pupps,1,Artist,,,,,子犬,,[]
