row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-091151,yurakusai,1,Artist,,,,,,,[]
I70-091152,yuro_(mangasukinoyuro),1,Artist,,,,,ユロ（マンガスキノーユロ）,,[]
I70-091153,yuru._(m29125567),1,Artist,,,,,,,[]
I70-091154,yuuheisyoujyo,1,Artist,,,,,Yuuheisyoujyo,,[]
I70-091155,yuyuhi_gm,1,Artist,,,,,,,[]
I70-091156,yuzuhito_(kwazukin),1,Artist,,,,,,,[]
I70-091157,yyy9696yyy,1,Artist,,,,,,,[]
I70-091158,zanka_(the-only-neat),1,Artist,,,,,ザンカ（唯一のネート）,,[]
I70-091159,zatsu_(zasshu_neko),1,Artist,,,,,,,[]
I70-091160,zequung,1,Artist,,,,,,,[]
I70-091161,zhait007,1,Artist,,,,,,,[]
I70-091162,zhang_tian57284,1,Artist,,,,,,,[]
I70-091163,zmore,1,Artist,,,,,Zmore,,[]
I70-091164,007f89_siyo,1,Artist,,,,,,,[]
I70-091165,1_hcs,1,Artist,,,,,,,[]
I70-091166,202vincent,1,Artist,,,,,,,[]
I70-091167,264lino1,1,Artist,,,,,,,[]
I70-091168,345_myk,1,Artist,,,,,,,[]
I70-091169,57friend,1,Artist,,,,,57フレンド,,[]
I70-091170,5sen5sen,1,Artist,,,,,,,[]
I70-091171,66head,1,Artist,,,,,66head,,[]
I70-091172,750x077,1,Artist,,,,,,,[]
I70-091173,8_humi,1,Artist,,,,,,,[]
I70-091174,a_ai_ri,1,Artist,,,,,,,[]
I70-091175,aa6jwpe5ji90079,1,Artist,,,,,,,[]
I70-091176,acid_(acid-field),1,Artist,,,,,酸（酸フィールド）,,[]
I70-091177,agoumauma2,1,Artist,,,,,,,[]
I70-091178,aiba-tsukiko,1,Artist,,,,,Aiba-Tsukiko,,[]
I70-091179,ainudraws,1,Artist,,,,,ainudraws,,[]
I70-091180,air_kon,1,Artist,,,,,エアコン,,[]
I70-091181,aiz00,1,Artist,,,,,,,[]
I70-091182,akanora,1,Artist,,,,,,,[]
I70-091183,akasabi,1,Artist,,,,,アカサビ,,[]
I70-091184,akatsuki_yakyou,1,Artist,,,,,ヤカツキヤキョウ,,[]
I70-091185,aki_(supekutooru),1,Artist,,,,,,,[]
I70-091186,akira_(aky-la),1,Artist,,,,,アキラ（aky-la）,,[]
I70-091187,akira_(umihan),1,Artist,,,,,アキラ（ウミハン）,,[]
I70-091188,akizuwa,1,Artist,,,,,,,[]
I70-091189,alfa_(alpharig),1,Artist,,,,,アルファ（alpharig）,,[]
I70-091190,amaimochi,1,Artist,niangaoxianyu,niangaoxianyu,,,アマイモチ,,[]
I70-091191,ameya_kirika,1,Artist,,,,,アメヤキリカ,,[]
I70-091192,ammenite,1,Artist,,,,,,,[]
I70-091193,amplected,1,Artist,,,,,,,[]
I70-091194,an_apple_akaao,1,Artist,,,,,,,[]
I70-091195,angel_of_light,1,Artist,angel_1776,angel 1776,,,,,[]
I70-091196,angelyeah,1,Artist,,,,,,,[]
I70-091197,annnnq,1,Artist,,,,,,,[]
I70-091198,antweiyi,1,Artist,,,,,antweiyi,,[]
I70-091199,aonome,1,Artist,,,,,aonome,,[]
I70-091200,aononmi,1,Artist,,,,,,,[]
