identity_key,candidate_cluster,candidate_state,human_intent,review_note
aqua_buruma,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
aqua_camisole,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
aqua_pantyhose,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
aqua_thighhighs,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
argyle_pantyhose,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
argyle_thighhighs,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
babydoll_t-shirt,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
bandeau,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_babydoll,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_bandeau,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_bloomers,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_buruma,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_camisole,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_chemise,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
black_fundoshi,GENERAL_ONLY|CLOTHING/EVERYDAY|NONE,FULL_REVIEW_GENERAL_CLOTHING_EVERYDAY_NONE_V63_BATCH1,,
