row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-037901,mahou_senki_lyrical_nanoha_force,3,Copyright,"/mslnf,mahou_shoujo_lyrical_nanoha_force",/mslnf | mahou shoujo lyrical nanoha force,,魔法戦記リリカルなのはForce,,,[]
I70-037902,clover_theater,3,Copyright,,,,クローバーシアター,四叶草剧场,,[]
I70-037903,mahou_shoujo_lyrical_nanoha_the_movie_2nd_a's,3,Copyright,/mslnm2a,/mslnm2a,,,魔法少女リリカルなのはthemovie2nda's,,[]
I70-037904,reitaisai_10_contest,3,Copyright,,,,,,,[]
I70-037905,umamusume:_road_to_the_top,3,Copyright,,,,ウマ娘プリティーダービーRoad_to_the_Top,,RTTT | Road_to_the_Top,[]
I70-037906,my_life_as_a_teenage_robot,3,Copyright,,,,ジェニーはティーン☆ロボット,,MLaaTR | mylifeasateenagerobot,[]
I70-037907,tokimeki_memorial_1,3,Copyright,,,,ときめきメモリアル | ときメモ無印,純愛手札,,[]
I70-037908,idolmaster_poplinks,3,Copyright,,,,ポプマス,アイドルマスターポップリンクス,,[]
I70-037909,legend_clover,3,Copyright,,,,れじぇくろ,,,[]
I70-037910,nier_reincarnation,3,Copyright,,,,ニーアリィンカネーション | リィンカネイラコン,,NieR_Reincarnation,[]
I70-037911,animage,3,Copyright,,,,アニメージュ,,,[]
I70-037912,cu-no,3,Copyright,,,,,cu-no,CU-NO,[]
I70-037913,gyakushuu_no_fantasica,3,Copyright,,,,逆襲のファンタジカ,,,[]
I70-037914,kemurikusa,3,Copyright,,,,ケムリクサ | ケムリクサ1周年 | ケムリクサ2周年 | ケムリクサ3周年 | ケムリクサ4周年 | ケムリクサ5周年 | ケムリクサ6周年 | ケムリクサFA | ケムリクサファンアート,烟草,케무리쿠사,[]
I70-037915,voisona,3,Copyright,,,,,,,[]
I70-037916,kanpani_girls,3,Copyright,,,,かんぱに☆ガールズ,,,[]
I70-037917,maimai_(game),3,Copyright,,,,,マイマイ,,[]
I70-037918,mirai_akari_project,3,Copyright,,,,アカリギャラリー | ミライアカリ,,,[]
I70-037919,star_driver,3,Copyright,,,,STAR_DRIVER_輝きのタクト | スタドラ | スタードライバー,,STARDRIVER,[]
I70-037920,atelier_yumia,3,Copyright,,,,ユミア | ユミアのアトリエ,,AtelierYumia,[]
I70-037921,dorei_to_no_seikatsu_~teaching_feeling~,3,Copyright,teaching_feeling,teaching feeling,,奴隷との生活,,TeachingFeeling,[]
I70-037922,hercules_(1997_movie),3,Copyright,hercules_(1997_film),hercules (1997 film),,,ヘラクレス(ディズニー映画),,[]
I70-037923,koe_no_katachi,3,Copyright,a_silent_voice,a silent voice,,聲の形,声之形,,[]
I70-037924,murder_drones,3,Copyright,,,,マーダードローン | マーダードローンズ,无机杀手,Murder_Drones | murderdrones | murderdronesfanart,[]
I70-037925,xenoblade_chronicles_2:_torna_-_the_golden_country,3,Copyright,"xenoblade_2:_ougon_no_kuni_iira,xenoblade_chronicles_2:_torna_the_golden_country,xenoblade_2:_ogon_no_kuri_ira",xenoblade 2: ogon no kuri ira | xenoblade 2: ougon no kuni iira | xenoblade chronicles 2: torna the golden country,,ゼノブレイド2黄金の国イーラ | 黄金の国イーラ,,,[]
I70-037926,boku_dake_ga_inai_machi,3,Copyright,erased_(series),erased (series),,【腐】ぼくまち | 僕だけがいない街,僕街,,[]
I70-037927,maison_ikkoku,3,Copyright,,,,めぞん一刻,,,[]
I70-037928,our_life,3,Copyright,,,,,,,[]
I70-037929,production_kawaii,3,Copyright,,,,プロダクションkawaii,,ProductionKawaii | kawaiiofficial5,[]
I70-037930,jubilee_2025,3,Copyright,,,,,,,[]
I70-037931,kamen_rider_gavv_(series),3,Copyright,,,,,仮面ライダーガヴ,,[]
I70-037932,transformers_(live_action),3,Copyright,,,,,実写TF,,[]
I70-037933,.flow,3,Copyright,,,,,。流れ,.flow | dotflow,[]
