row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-065101,robomito,1,Artist,,,,,,,[]
I70-065102,ryou_(ryoutarou),1,Artist,,,,,,,[]
I70-065103,ryouryou,1,Artist,,,,,,,[]
I70-065104,ryuh_(asahina_neru),1,Artist,,,,,,,[]
I70-065105,sakamoto_ahiru,1,Artist,,,,,坂本アヒル,,[]
I70-065106,sana_(sanaa653),1,Artist,,,,,,,[]
I70-065107,satoyasu,1,Artist,,,,,サトヤス,,[]
I70-065108,scrapy,1,Artist,,,,,,,[]
I70-065109,shant_07,1,Artist,ioverain7777,ioverain7777,,,,,[]
I70-065110,shimanoji,1,Artist,shima_noji_(dash_plus),shima noji (dash plus),,,シマノジ,,[]
I70-065111,shimeji_take,1,Artist,,,,,,,[]
I70-065112,shiodanx,1,Artist,,,,,,,[]
I70-065113,shiraishi_(siraisi00),1,Artist,,,,,Shiraishi（Siraisi00）,,[]
I70-065114,shiratama_(siratama_ll),1,Artist,,,,,Shiratama（SiratamaLL）,,[]
I70-065115,shule_de_yu,1,Artist,,,,,,,[]
I70-065116,shuni_valentine,1,Artist,,,,,,,[]
I70-065117,sio_pasta,1,Artist,,,,,,,[]
I70-065118,soap_(user_kghh4755),1,Artist,,,,,SOAP（ユーザーKGHH4755）,,[]
I70-065119,solmyr2000,1,Artist,,,,,,,[]
I70-065120,st-147,1,Artist,,,,,,,[]
I70-065121,sui_(petit_comet),1,Artist,,,,,sui（​​プチメット）,,[]
I70-065122,suika_aji,1,Artist,melonwaterlemon,melonwaterlemon,,,スイカ・アジ,,[]
I70-065123,suzuiro_(chocolatte),1,Artist,cy_fros,cy fros,,,,,[]
I70-065124,suzumori_(su2525),1,Artist,su2525,su2525,,,,,[]
I70-065125,suzuya_(maru),1,Artist,,,,,スズヤ（マル）,,[]
I70-065126,sylphy_fe,1,Artist,,,,,,,[]
I70-065127,taiger,1,Artist,,,,,タイガー,,[]
I70-065128,takao_(88499191),1,Artist,,,,,タカオ（88499191）,,[]
I70-065129,tallgeese_(lgeesel),1,Artist,,,,,トールギー派（lgeesel）,,[]
I70-065130,tanamachi_yoshihiro,1,Artist,,,,,,,[]
I70-065131,taniya_raku,1,Artist,,,,,タニヤ・ラク,,[]
I70-065132,taplaos,1,Artist,,,,,タプラオス,,[]
I70-065133,tekona0,1,Artist,,,,,,,[]
I70-065134,thaumana,1,Artist,"octoppoi_(artist),erlmaiden,tacoyaki",erlmaiden | octoppoi (artist) | tacoyaki,,,タウマナ,,[]
I70-065135,toba_yuga,1,Artist,umasan,umasan,,,ウサン,,[]
I70-065136,tobio_illust,1,Artist,,,,,,,[]
I70-065137,tomatomagica,1,Artist,kisaniyav,kisaniyav,,,トマトマジカ,,[]
I70-065138,tomonx,1,Artist,,,,,,,[]
I70-065139,tonan_(l0l0l0l0l0l),1,Artist,,,,,トナン（L0L0L0L0L0L）,,[]
I70-065140,touhourh,1,Artist,,,,,Touhourh,,[]
I70-065141,tsuduki_neko,1,Artist,,,,,,,[]
I70-065142,tsuruma_ikada,1,Artist,tsurumai_kada,tsurumai kada,,,,,[]
I70-065143,tsuti,1,Artist,,,,,Tsuti,,[]
I70-065144,tunamayochan,1,Artist,,,,,トナマヨチャン,,[]
I70-065145,tylor_hepner,1,Artist,,,,,,,[]
I70-065146,ui_uiiiiiiiii,1,Artist,,,,,,,[]
I70-065147,virtuware,1,Artist,,,,,,,[]
I70-065148,xes_(xes_5377),1,Artist,,,,,XES（XES 5377）,,[]
I70-065149,yamigo,1,Artist,yamyom,yamyom,,,ヤミゴ,,[]
I70-065150,yom_(yom4_e),1,Artist,tucv5345,tucv5345,,,,,[]
