row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-065451,meettheton,1,Artist,,,,,Meettheton,,[]
I70-065452,meihemu,1,Artist,,,,,Meihemu,,[]
I70-065453,mimi_utlove,1,Artist,,,,,,,[]
I70-065454,mitu_yang,1,Artist,,,,,ミトゥヤン,,[]
I70-065455,miyakoji_(plokmtamako),1,Artist,,,,,ミヤコジ（plokmtamako）,,[]
I70-065456,mizune_(winter),1,Artist,,,,,粘液（冬）,,[]
I70-065457,mochiyuki_(gigfor1),1,Artist,,,,,モチユキ（gigfor1）,,[]
I70-065458,morimiya_masayuki,1,Artist,,,,,モリミヤマサユキ,,[]
I70-065459,morishima_noriko,1,Artist,"morishima_noriko_(noriko_mrsm),noriko_mrsm",morishima noriko (noriko mrsm) | noriko mrsm,,,,,[]
I70-065460,mya-zawa,1,Artist,,,,,,,[]
I70-065461,nakachiruno,1,Artist,,,,,ナカチルノ,,[]
I70-065462,nasuuni,1,Artist,,,,,ナスウニ,,[]
I70-065463,nekoneko,1,Artist,mayumayunekoneko,mayumayunekoneko,,,ネコネコ,,[]
I70-065464,ngo_(ngo_dandelion),1,Artist,,,,,,,[]
I70-065465,nirowata,1,Artist,,,,,,,[]
I70-065466,norori,1,Artist,jyashin2408,jyashin2408,,,ノロリ,,[]
I70-065467,notnoe_(dxcl),1,Artist,"kuruma94,notnoe",kuruma94 | notnoe,,,notnoe（dxcl）,,[]
I70-065468,numachi_doromaru,1,Artist,,,,,ヌムチドロマル,,[]
I70-065469,numako,1,Artist,,,,,numako,,[]
I70-065470,nyanyanoruru,1,Artist,,,,,ニヤノルル,,[]
I70-065471,okiza_yuuri,1,Artist,oxa1is,oxa1is,,,,,[]
I70-065472,oreshika,1,Artist,,,,,オレシカ,,[]
I70-065473,otoufu_(wddkq314band),1,Artist,,,,,otoufu（wddkq314band）,,[]
I70-065474,ovasayuri,1,Artist,,,,,,,[]
I70-065475,paperpillar,1,Artist,,,,,,,[]
I70-065476,pierorabu,1,Artist,,,,,ピエロブ,,[]
I70-065477,pmlial,1,Artist,,,,,PMLial,,[]
I70-065478,pokashi,1,Artist,kk69to5zf08044,kk69to5zf08044,,,ポカシ,,[]
I70-065479,potu_sabu,1,Artist,,,,,,,[]
I70-065480,pun-rii,1,Artist,,,,,Pun-rii,,[]
I70-065481,q98780409,1,Artist,,,,,,,[]
I70-065482,qwertame,1,Artist,qertame,qertame,,,,,[]
I70-065483,ran_(9ens2000),1,Artist,,,,,ran（9ens2000）,,[]
I70-065484,re:rin,1,Artist,,,,,Re：rin,,[]
I70-065485,rean_(r_ean),1,Artist,,,,,rean（r ean）,,[]
I70-065486,red-eyes_macadamiachoco,1,Artist,,,,,赤目マカダミアココ,,[]
I70-065487,roah,1,Artist,,,,,ロー,,[]
I70-065488,ronopu,1,Artist,,,,,ロノプ,,[]
I70-065489,ronpu_cooing,1,Artist,,,,,,,[]
I70-065490,ryp,1,Artist,,,,,RYP,,[]
I70-065491,sasagawa_(haikaiki),1,Artist,,,,,佐川（俳句）,,[]
I70-065492,saylamars,1,Artist,,,,,,,[]
I70-065493,sena_kizahashi,1,Artist,,,,,セナ・キザハシ,,[]
I70-065494,shakeeeeeeeee,1,Artist,,,,,,,[]
I70-065495,shee_take,1,Artist,,,,,,,[]
I70-065496,shenaidi,1,Artist,,,,,shenaidi,,[]
I70-065497,shiina_aoi,1,Artist,,,,,Shiina aoi,,[]
I70-065498,shimesaba_kohada,1,Artist,,,,,Shimesaba Kohada,,[]
I70-065499,shinonome_mozuku,1,Artist,moz9_shinonomeb,moz9 shinonomeb,,,シノノメモズク,,[]
I70-065500,shinryou_rei,1,Artist,shinryo_rei,shinryo rei,,,Shinryou Rei,,[]
