row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-004073,iwanaga_ariya,Character,812,岩永ありや,岩永ありや | いわながありや,日本語での正式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,公式日本語名の一次根拠を確立できず
I70-004083,yuiman_asama,Character,811,ユイマン・浅間,ユイマン・浅間,二次創作系キャラクターの日本語正式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,二次創作系identityの公式名根拠不足
I70-004087,luo_xiaohei_(cat),Character,810,シャオヘイ（猫）,シャオヘイ（猫） | 羅小黒,,character_accepted_blank_batch057.csv,,,,,,,true,1,cycle-0003,キャラ名と猫形態ラベルの日本語公式対応を今回確立できず
I70-004113,benikurage_(cookie),Character,804,BNKRG姉貴,BNKRG姉貴,ファン呼称系キャラクターの表示名を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,ファン呼称系で公式日本語名を確立できず
I70-004154,alpha_(pgr),Character,796,アルファ,アルファ,日本語版PGRでの正式キャラクター／機体名を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,日本語版での正確なキャラクター/機体identity確認不足
I70-004155,anastasya_feodorovna_snezhnaya,Character,796,アナスターシャ・フョードロヴナ・スネージナヤ,アナスターシャ・フョードロヴナ・スネージナヤ | 氷の女皇,原神の最新公式日本語名を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,最新公式日本語名を一次情報で確立できず
I70-004168,ao-chan_(ninomae_ina'nis),Character,794,Ao-chan,Ao-chan | あおちゃん,公式日本語表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0003,公式プロフィールは本人名のみでAo-chanの公式日本語名根拠不足
I70-004171,vivian_banshee_(iris_of_the_shore),Character,794,ビビアン（イチハツは水辺に咲いて）,ビビアン（イチハツは水辺に咲いて） | イチハツは水辺に咲いて,衣装・形態名の公式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,衣装・形態名の日本語公式表記を確立できず
I70-004176,chen_(cat),Character,792,橙（猫）,橙（猫） | 橙,,character_accepted_blank_batch057.csv,,,,,,,true,1,cycle-0003,猫形態を含む公式日本語名の一次根拠不足
I70-004183,sunny_(shadow_slave),Character,792,Sunny,Sunny,日本語版・邦訳での確立した表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0003,No trustworthy Japanese official localization established
I70-004197,heixiu,Character,789,ヘイシュウ,ヘイシュウ | 黑咻,日本語公式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Identity and official Japanese rendering not safely established
I70-004209,smol_ame,Character,787,スモールアメ,スモールアメ | Smol Ame,ファン形態名の日本語表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Fan-form label lacks a sufficiently authoritative Japanese canonical name
I70-004214,female_mage_(dungeon_and_fighter),Character,785,女メイジ,女メイジ | 女法,日本語公式職名を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Official current Japanese class naming not established at HIGH confidence
I70-004218,jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate),Character,784,ジャンヌ・ダルク（水着アーチャー・第二再臨）,ジャンヌ・ダルク（水着アーチャー・第二再臨） | ジャンヌ・ダルク（水着）,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Ascension-specific Japanese label not established from first-party evidence
I70-004235,noelle_holiday_(dark_world),Character,780,ノエル（ダークワールド）,ノエル（ダークワールド） | ノエル,形態区分の日本語表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Form-specific official Japanese label not established
I70-004240,medusa_(casual_wear)_(fate),Character,778,メドゥーサ（私服）,メドゥーサ（私服） | メドゥーサ,衣装名の公式日本語表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Costume-specific official Japanese label not established
I70-004241,minamoto_no_raikou_(first_ascension)_(fate),Character,778,源頼光（第一再臨）,源頼光（第一再臨） | 源頼光,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0003,Ascension-specific official Japanese label not established
I70-004258,lilith_(second_ascension)_(fate),Character,775,リリス（第二再臨）,リリス（第二再臨） | リリス,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese ascension-specific display not safely established
I70-004285,wuxian_(the_legend_of_luo_xiaohei),Character,771,無限,無限 | Wuxian,日本語版での固有名表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese character rendering not safely established
I70-004288,cinderella_(crystal_wave)_(nikke),Character,770,シンデレラ：クリスタルウェーブ,シンデレラ：クリスタルウェーブ | シンデレラ,衣装名の公式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese costume/form name not safely established
I70-004323,symphony_miku,Character,764,初音ミク（シンフォニー）,初音ミク（シンフォニー） | シンフォニーミク,派生衣装・形態の公式表示名を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official derivative-form display name not safely established
I70-004363,jailbird_(nerissa_ravencroft),Character,755,Jailbird,Jailbird | ネリッサ・レイヴンクロフト,ファン呼称の日本語表示を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0004,Fan-community identity lacks safe official Japanese character name
I70-004365,meguru_(cookie),Character,755,MGR姉貴,MGR姉貴,ファン呼称タグのため追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Fan-call tag lacks safe official Japanese character name
I70-004367,bae_minah_(chaesu),Character,754,ミナ,ミナ | Bae Minah | 민아,創作キャラクター名の日本語表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese character rendering not safely established
I70-004388,limealicious,Character,750,Limealicious,Limealicious | Laimu,VTuber名の日本語表示を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0004,VTuber display has no safely established official Japanese rendering
I70-004391,tomoe_gozen_(swimsuit_saber)_(first_ascension)_(fate),Character,750,巴御前（水着・第一再臨）,巴御前（水着・第一再臨） | 巴御前（水着）,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese ascension-specific display not safely established
I70-004395,luo_xiaohei_(human),Character,749,羅小黒（人間）,羅小黒（人間） | ロシャオヘイ（人間）,日本語版の固有名表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese human-form character rendering not safely established
I70-004426,bao_the_whale,Character,741,Bao the Whale,Bao the Whale | Bao,VTuber名の表示表記を追加確認,character_no_trusted_ja_batch010.csv,,,,,,,true,1,cycle-0004,VTuber display has no safely established official Japanese rendering
I70-004430,zen'in_maki_(post-shibuya),Character,741,禪院真希（渋谷事変後）,禪院真希（渋谷事変後） | 禪院真希,時系列別表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese timeline-specific form name not safely established
I70-004442,boota_(ttgl),Character,738,ブータ,ブータ | ブータ（天元突破グレンラガン）,日本語公式表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Official Japanese character-name evidence not established in this pass
I70-004449,death_(entity),Character,737,死,死 | Death,抽象キャラクター名の表示を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Abstract/entity identity lacks trustworthy official Japanese naming evidence
I70-004456,boudica_(first_ascension)_(fate),Character,736,ブーディカ（第一再臨）,ブーディカ（第一再臨） | ブーディカ,再臨別表記を追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Ascension-specific official Japanese display not established
I70-004488,uzuki_(cookie),Character,730,UDK姉貴,UDK姉貴 | 宇月幸成,ファン呼称タグのため追加確認,character_review_final_batch061.csv,,,,,,,true,1,cycle-0004,Fan/community identity requires stronger first-party evidence
I70-004504,aokumo_rin,Character,726,青雲凛,青雲凛,要確認,character_youkakunin_remaining_batch053.csv,,,,,,,true,1,cycle-0004,Official identity/name evidence not established
I70-067556,ishida_atsuko,Artist,107,石田敦子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Publisher-first-party credit not established in this pass
I70-067893,tamaki_nozomu,Artist,106,環望,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Publisher-first-party credit not established in this pass
I70-069000,inomata_mutsumi,Artist,101,いのまたむつみ,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Official profile or direct credit source was not established
I70-069498,himaruya_hidekazu,Artist,99,日丸屋秀和,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Official profile or direct credit source not established
I70-069654,wakaki_tamiki,Artist,99,若木民喜,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Official profile or direct credit source not established
I70-070175,shimura_takako,Artist,97,志村貴子,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Official profile or direct credit source not established
I70-070380,minamoto_hisanari,Artist,96,源久也,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Official profile or direct credit source not established
I70-070381,minenami_ryou,Artist,96,峰浪りょう,,semantic artist audit: independently verified Japanese name,artist_initial_audit_batch008.csv,,,,,,,true,1,cycle-0005,Official profile or direct credit source not established
