row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-024401,kitamura_yuusaku,4,Character,,,,,北村祐作,,"[""toradora!"",""suzumiya_haruhi_no_yuuutsu"",""alice's_adventures_in_wonderland""]"
I70-024402,kivat-bat_iii,4,Character,,,,,キバットバットIII世,,"[""kamen_rider"",""kamen_rider_kiva_(series)"",""kamen_rider_den-o_(series)""]"
I70-024403,kodai_susumu,4,Character,derek_wildstar,derek wildstar,,,古代進,,"[""uchuu_senkan_yamato"",""uchuu_senkan_yamato_2199"",""original""]"
I70-024404,kojima_genta,4,Character,,,,,小嶋元太,,"[""meitantei_conan"",""magic_kaito"",""diamond_wa_kudakenai""]"
I70-024405,komazawa_rai_(tsukuyomi),4,Character,,,,,,,"[""cho_kaguya-hime!"",""animal_crossing"",""crayon_shin-chan""]"
I70-024406,kuonji_shinra,4,Character,,,,,久遠寺森羅,,"[""kimi_ga_aruji_de_shitsuji_ga_ore_de"",""megami_magazine"",""maji_de_watashi_ni_koi_shinasai!""]"
I70-024407,kuzuryu_io,4,Character,,,,,九頭竜いお,,"[""atelier_live"",""indie_virtual_youtuber"",""original""]"
I70-024408,la_brava,4,Character,aiba_manami,aiba manami,,,ラブラバ,,"[""boku_no_hero_academia"",""sonic_(series)""]"
I70-024409,legate_(centurii-chan),4,Character,,,,,,,"[""original"",""star_wars"",""star_wars:_attack_of_the_clones""]"
I70-024410,lilith_(p&d),4,Character,,,,,漆黒夜の魔姫,,"[""puzzle_&_dragons"",""emil_chronicle_online""]"
I70-024411,lily-strosek,4,Character,,,,,リリィ・シュトロゼック,,"[""lyrical_nanoha"",""mahou_senki_lyrical_nanoha_force"",""nyantype""]"
I70-024412,loki_alma,4,Character,,,,,ローキー・アルマ,,"[""emil_chronicle_online"",""nintendo""]"
I70-024413,loz,4,Character,,,,,ロッズ,,"[""final_fantasy"",""final_fantasy_vii"",""final_fantasy_vii:_advent_children""]"
I70-024414,luna_(kyokugen_dasshutsu),4,Character,luna_(zero_escape),luna (zero escape),,,,,"[""kyokugen_dasshutsu"",""kyokugen_dasshutsu_adv:_zennin_shibou_desu"",""zero_escape:_toki_no_dilemma""]"
I70-024415,mana_(super_real_mahjong),4,Character,,,,,マナ（スーパーリアルマジョン）,,"[""super_real_mahjong""]"
